feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Prevotella	Tannerellaceae	Holdemanella	Limosilactobacillus	Howardella	CAG.352	Parvimonas	Allisonella	Megasphaera	Veillonellaceae	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Actinobacillus
4085.2.lib29	0	0.000634598299276558	5.07678639421246e-05	0	0	0	0.000863053687016119	0	0.00121842873461099	0.00032999111562381	0.23249143292296	0.00106612514278462	0.00474679527858865	0	0	0	0	0	0	0.00380758979565935	0.0106358674958751	0	0.00439142023099378	0	0	0.00274146465287473	0.00248762533316411	0	0.000406142911536997	0	0	0.00187841096585861	0	0.00197994669374286	7.6151795913187e-05	5.07678639421246e-05	0	0	0	0	0	7.6151795913187e-05	0.00446757202690697	0.00687904556415789	0.0919659855311588	0.000685366163218683	0.00604137580911283	0.0149003680670136	0.000253839319710623	0.0152049752506663	0.000126919659855312	0.000558446503363371	0.00492448280238609	0.000685366163218683	0.000863053687016119	0.000406142911536997	0	0	0.00271608072090367	0.00032999111562381	0.000482294707450184	0.101865718999873	0.000228455387739561	0.00246224140119304	0	0	0.000964589414900368	7.6151795913187e-05	0.0206371366924737	0	0	0	0.000456910775479122	0.00413758091128316	0.0103312603122224	0.0257393070186572	0.000203071455768499	0.00164995557811905	0.0011422769386978	0.000634598299276558	0.000355375047594872	0	0.00124381266658205	0.000253839319710623	0.00984896560477218	0	0.000736134027160807	0	0.00121842873461099	5.07678639421246e-05	0	0	0.280187841096586	0	0.00418834877522528	0	0	0.013453483944663	0.000786901891102932	7.6151795913187e-05	0	0	0	0	0.000507678639421246	0	0	0	0	0	0	0	0.00728518847569489	0.00149765198629268	0	0	0	0	0	0	0.0083513136184795	0.041553496636629	0.0331514151542074	0.00129458053052418	0.00187841096585861	0	7.6151795913187e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.07678639421246e-05
4085.3.lib29	2.76197315362095e-05	0.000428105838811247	0	0	0	0	0.0011738385902889	0	0.000593824228028504	0.000276197315362095	0.26639231066674	0.000939070872231122	0.00551013644147379	0	0	0	0	0	0	0.00494393194498149	0.011337899795614	2.76197315362095e-05	0.00720874993095067	0	0	0.00312102966359167	0.00167099375794067	0	0	0	0	0.00178147268408551	0	0.00102193006683975	0	2.76197315362095e-05	0	0	0	0	0	0.000566204496492294	0.00494393194498149	0.00578633375683588	0.0857454565541623	0.000828591946086284	0.00515107993150307	0.0177871071093189	0.00052477489918798	0.0137546263050323	0	0.00052477489918798	0.00553775617301	0.000939070872231122	0.00102193006683975	0.000386676241506933	0	0	0.00306579020051925	0.000276197315362095	0.000400486107275037	0.0811053416560791	0.000386676241506933	0.00280340275092526	0	0	0.000856211677622494	0	0.018588079323869	0	0.000124288791912943	0	0.000372866375738828	0.00393581174390985	0.00995691321880351	0.0227172291885323	0.000151908523449152	0.001450035905651	0.00118764845605701	0.000842401811854389	0.000290007181130199	0	0.00138098657681047	0.000331436778434514	0.00901784234657239	0	0.00052477489918798	0.00023476771805778	0.00102193006683975	0.000110478926144838	0	0	0.298983593879467	0	0.00454344583770646	0	0	0.0109512235541071	0.000842401811854389	0.000455725570347456	0	0	0	0	0.00026238744959399	0	0	0	0	0	0	0	0.00680826382367563	0.00158813456333204	0	0	0	0	0	0	0.00818925040048611	0.0287935701264984	0.0255896812682981	0.000220957852289676	0.00078716234878197	0	0.000870021543390598	0	0	0	0	0	0	0	0	0	0	0	0	0
4085.4.lib29	0	0.000875927452596867	0	0	0	0	0.000489488870568838	0	0.000206100577081616	0.000283388293487222	0.0145558532563891	0.000927452596867271	0.000695589447650453	0	0	0	0	0	0	0.00100474031327288	0.00177761747732894	0	0.00198371805441055	0	0	0.000798639736191261	0.00193219291014015	0	0	0	0	0.00038643858202803	0	0.000901690024732069	0	0	0	0	0	0	0	0.000360676009892828	0.00448268755152514	0.00455997526793075	0.206332440230833	0.00110779060181369	0.00100474031327288	0.0124433223413026	0.000772877164056059	0.0168487221764221	5.1525144270404e-05	0.00025762572135202	0.00381286067600989	0	0.000747114591920857	0.000489488870568838	0	0	0.00252473206924979	0	0.000489488870568838	0.129534212695796	0.000463726298433636	0.00213829348722176	0	0	7.72877164056059e-05	0	0.0078575845012366	0	5.1525144270404e-05	0	0.000412201154163232	0.00177761747732894	0.00574505358615004	0.0133707749381698	0.000180338004946414	0.000695589447650453	0.00115931574608409	0.00115931574608409	0.00103050288540808	0	0.00177761747732894	0.000566776586974444	0.0126751854905194	0	0.000618301731244847	0.000360676009892828	0.00146846661170651	0	0	0	0.463185284418796	0	0.005229802143446	0	0	0.0260974855729596	0.000824402308326463	0.00012881286067601	7.72877164056059e-05	0	0	5.1525144270404e-05	0.000180338004946414	0	0	0	0	0	0	0	0.00288540807914262	0.00110779060181369	0	0	0	0	0	0	0.0012623660346249	0.0171578730420445	0.0123145094806265	5.1525144270404e-05	0	0	0.00322032151690025	0	0	0	0	0	0	0	0	0	0	0	0	0
4086.2.lib27	0.000233111100750618	0	0.000326355541050865	0	0.000357437021150947	0	0.000217570360700577	0	0	0	0	0	0	0	0	0	0	0.00303044430975803	0	0.0444620572831678	0	0	0	0	0	0.000590548121901565	0.0110183846954792	0	4.66222201501235e-05	0	0	0	0	0.00447573313441186	0.000590548121901565	0.000202029620650535	0	0	0	0	0	0	0	0.000248651840800659	0.0395978056475049	0	0.0156495252303915	0.0102258069529271	0.0073973922638196	0.0481762941551277	0	0.00820551074642174	0.0878518035028828	0	0.0303976875378806	0	0	0	0.00270408876870717	0.00851632554742257	0	0.0343761169906911	0	0	0	0	9.32444403002471e-05	0	0.00511290347646355	0	0	0	0.00514398495656363	0	0.0239482804171135	0.0117643402178812	0.000108785180350288	0.000357437021150947	0.000326355541050865	0	0.00372977761200988	0	0	0	0	0.00498857755606322	0	0	0.0007925777425521	0	0	0	0.0415870203739102	0	0.0005283851617014	0	0	0.0157427696706917	0.0002641925808507	0	0	0	0	0.00115001476370305	0.000668251822151771	0	0	0.000217570360700577	0	0.000170948140550453	0	0.0253314062815671	0	0.000854740702752265	0	0	0	0	0	0.00254868136820675	0.00408721463316083	0.00946431069047508	0.00989945141187623	0	0.00239327396770634	0	0.467481001445289	0.000435140721401153	0	0	0	0.00107231106345284	0	0	0	0.000202029620650535	0.000637170342051688	0	0	0
4086.3.lib30	2.24572750342473e-05	0	2.24572750342473e-05	0	0.000269487300410968	0	0.00102180601405825	0	0	0	0	0	0	0	0	0	0	0.0126995890318669	0	0.0729412293112354	0	0	0	0	0	0.000595117788407555	0.00139235105212334	0	7.86004626198657e-05	0	0	0	0	0.000729861438613039	0	0	0	0	0	0	0	0	0	0.000348087763030834	0.0225246468593501	0	0.0166296121628602	0.00504165824518853	0.00524377372049676	0.0100608592153428	5.61431875856184e-05	0.00885939500101058	0.0802623009724	0.000134743650205484	0.00808461901232904	0	8.98291001369894e-05	0	0.00184149655280828	0.00599609243414404	0	0.00302050349210627	0	0	0	0	0	0.000101057737654113	0.00692806934806531	0	0	0	0.00203238339059938	0	0.00515394462035977	0.0146309146848121	0.000370545038065081	0.000830919176267152	0.000179658200273979	0	0.00775898852433246	0	0	0	0	0.00587257742145568	0	0	0.00119023557681511	0	0	0	0.0149228592602574	0	0.000482831413236318	0	0	0.0039861663185789	0.000280715937928092	0	0	0	0	0.000684946888544544	0.00110040647667812	0	0	0	0	0.000449145500684947	0	0.109411843966853	0	0.000157200925239731	0	0	0	0	0	0.00372790765568506	0.00359316400547957	0.00428933953154124	0.00836533495025714	0	0.000583889150890431	0	0.539884120460823	0.00269487300410968	0	0	0	0.00102180601405825	0	0	0	0	0.00134743650205484	0	0	0
4086.4.lib30	0.000182149362477231	0	0	0	0.000728597449908925	0	0.000546448087431694	0	0	0	0	0	0	0	0	0	0	0.015391621129326	0	0.106830601092896	0	0	0	0	0	0.00100182149362477	0.00373406193078324	0	0.000273224043715847	0	0	0	0	0.00063752276867031	0	0	0	0	0	0	0	0	0	0.000455373406193078	0.0235883424408015	0	0.0153005464480874	0.00628415300546448	0.00992714025500911	0.0169398907103825	0	0.0142987249544627	0.132513661202186	0	0.0120218579234973	0	0	0	0.0046448087431694	0.00947176684881603	0	0.00792349726775956	0	0	0	0	0.000455373406193078	0.000182149362477231	0.00910746812386157	0	0	0	0.0029143897996357	0	0.00938069216757741	0.0239526411657559	0.00063752276867031	0.00182149362477231	0.000819672131147541	0	0.0117486338797814	0	0	0	0	0.0115664845173042	0	0	0.00236794171220401	0	0	0	0.0240437158469945	0	0.000546448087431694	0	0	0.00819672131147541	0.00063752276867031	0	0	0	0	0.00136612021857923	0.00145719489981785	0	0	0	0	0.000273224043715847	0	0.123406193078324	0	0.000182149362477231	0	0	0	0	0	0.00774134790528233	0.0075591985428051	0.00910746812386157	0.0173952641165756	0	0.0017304189435337	9.10746812386157e-05	0.33224043715847	0.0017304189435337	0	0	0	0.00154826958105647	0	0	0	0	0.00309653916211293	0	0	0
4092.2.lib27	0	0	0	0	0	0.00144273915957604	0.000545287241414566	0	0	0	0.284594499414952	0	0	0	0	0	0	0	0	0	0.00529383030206641	0.000420325581923728	0	0	0	2.27203017256069e-05	0.00144273915957604	0	0	0.000352164676746907	0	0	0	0.000545287241414566	0	0	0	0	0	0	0	0.000568007543140173	0.0113715110136663	0.00117009553886876	0.0778283935610665	0	0.00752041987117589	0.0302066411441944	0	0.0205277926090858	0	0.00216978881479546	0.0127801697206539	0.000431685732786531	0.00152226021561566	0	0	0	0.0123144035352789	0.00745225896599907	0	0.0611062514910198	0	0	0	0	0	0.000511206788826156	0.0112238290524498	0	0.000795210560396242	0	0.00377157008645075	0	0.0315357787951424	0.0805661899190021	0.00199938655185341	0	0.0107012621127609	0.00198802640099061	0	0	0.00157906096992968	0.00213570836220705	0.000556647392277369	0	0.0003294443750213	0	0.000147681961216445	0	0.000193122564667659	0.000102241357765231	0.251740943119725	0	0.00226067002169789	0.00419189566837448	0	0	0.00170402262942052	0	0	0	0	0	0	0.00128369704749679	0	0	0	0.0039419723493928	0.00140865870698763	0	0.00631624387971872	0.00113601508628035	0.000749769956945028	0	0	0.000318084224158497	4.54406034512138e-05	0	0.0215274858850126	0.0036125279743715	0	0.00877003646608427	0.000840651163847456	0	0.000227203017256069	0	0	0	0	0	0	0	0	0	0	0	0.000159042112079248	0
4092.3.lib30	0	0.00031248224532697	0	0	0	0.00119311402761207	0.00173285608772229	0	0	0	0.332708368842679	0	0	0	0	0	0	0	0	0	0.00945968979035282	0	0	0	0	0	0.00204533833304926	0	0	0.000284074768479064	0	0	0	0	0	0	0	0	0	0	0	0	0.00434634395772967	0.00136355888869951	0.136469518777342	0	0.00747116641099937	0.0191466393954889	0	0.0265325833759445	0	0.00147718879609113	0.0201693085620135	5.68149536958127e-05	0.00176126356457019	8.52224305437191e-05	0	0	0.00928924492926538	0.0134935515027555	0	0.0774387818873928	0	0	0	0	0	0	0.0132662916879723	0	0.00113629907391625	0	0.00159081870348276	0	0.0273279927276859	0.0585762172603829	0.000454519629566502	0	0.00778364865632635	0.00275552525424692	0	0	0.00423271405033805	0.00284074768479064	0.000596557013806034	0	0	0	0.000340889722174876	0	0.000284074768479064	0.000227259814783251	0.172206124652008	0	0.00187489347196182	0.00113629907391625	0.00176126356457019	0	0.00230100562468042	0	0	0	0	0	0	0.000454519629566502	0	0	0	0.00431793648088177	0.000710186921197659	0	0.00610760752229987	0.000681779444349753	0.000255667291631157	0	0	0	0	0	0.0166467814328731	0.000795409351741378	0	0.00210215328674507	0.000142037384239532	0	0.000255667291631157	0	0	0	0	0	0	0	0	0	0	0	0	0
4094.2.lib29	0	0.00047537207006253	0	0.000127984788093758	0.00212089077412513	0	0.000585073317000037	0	0	0	0.117691154422789	0	0	0	0.000676491022781292	0	0.00303506783193769	0	0	0.00208432369181263	0.122536292829195	0	0	0	0	0.00170036932753136	0.0106958715764069	0	0	0	0	0	0.000109701246937507	0.00217574139759389	0	0.000182835411562511	0.000420521446593776	0	0	0	0	0.0362928291951585	0.00266939700881267	0.0110432588583757	0.100724028229788	0.0118111675869382	0.020751819212345	0.0243719603612828	0	0.0264014334296266	0	0	0.0145171316780634	0.0180092880389074	0.000219402493875014	0.004004095513219	0.00113357955168757	0.00115186309284382	0.00689289501590668	0.00138954912787509	0.00310820199656269	0.0379749149815336	0	0.000127984788093758	0.000201118952718763	0	0.00204775660950013	0	0.00188320473909387	0	0	0	0	0.00351043990200022	0.112443778110945	0.0505722748381907	0.000841042893187553	0.0143160127253446	0	0.000201118952718763	3.65670823125023e-05	0	0	0	0.00047537207006253	0.000438804987750027	0.000219402493875014	0	0	0	0	0	0.175156324276886	0	0.00118843017515632	0	0.000201118952718763	0.0468972830657842	0	0	0	0.000329103740812521	0	0	0	0	0	0	0	0.00148096683365634	0	0	0	0.000347387281968772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4094.4.lib29	0	0.00200816882232811	0	0	0.00530973451327434	0.000204220558202859	0.00136147038801906	0	0	0	0.115963240299523	0	0	0	0.00108917631041525	0	0.00187202178352621	0	0	0.00353982300884956	0.107556160653506	0	0	0	0	0.000646698434309054	0.00633083730428863	0	0	0	0	0	0.000272294077603812	0.000340367597004765	6.8073519400953e-05	0	0.00149761742682097	0	0	0	0	0.0135806671204901	0.00357385976855003	0.0142273655547992	0.0914908100748809	0.0084070796460177	0.0189584751531654	0.0241660993873383	0	0.0226344452008169	0.000136147038801906	0	0.010142954390742	0.0318243703199455	0.000646698434309054	0.00292716133424098	0.00142954390742001	0.000816882232811436	0.00929203539823009	0.00108917631041525	0.00272294077603812	0.0297821647379169	0	0	0.000204220558202859	0	0.00316541865214432	0	0.00309734513274336	0	0	0.00010211027910143	0	0.00180394826412526	0.0952688904016338	0.0601769911504425	0.00078284547311096	0.0135806671204901	0	6.8073519400953e-05	0	6.8073519400953e-05	0	0	0.00221238938053097	0.00105513955071477	6.8073519400953e-05	0	0.000442477876106195	0	0	6.8073519400953e-05	0.216916269571137	0	0.00156569094622192	0	0.000544588155207624	0.0559564329475834	0	6.8073519400953e-05	0	0.000170183798502383	0	0	0	0	0	0.000170183798502383	0	0.00405037440435671	0	0	0.00108917631041525	0.000748808713410483	0	0	0	0	0	0	0	0.000646698434309054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4095.2.lib29	0.000355311913100858	0.00208111263387645	0	0	0.00192883609969037	0	0.000203035378914776	0.00263945992589209	0	0	0.140551241053754	0	0	0	0	0	0	0	0.0758337140246688	0	0.00279173646007817	0.000558347292015634	0	0	0	0.00736003248566063	0	0	0.000304553068372164	0	0	0	0	0.00553271407542764	0.000355311913100858	0	0	0	0	0	0	0.0501497385919496	0.00116745342875996	0.00350236028627988	0.0619765494137353	0.0159890360895386	0.0100502512562814	0.00898431551697883	0	0.0110146693061266	0	0	0.0147708238160499	0.00380691335465205	0.000659864981473022	0.00243642454697731	0	0	0.00304553068372164	0.000304553068372164	0.000812141515659104	0.0839551291812598	0	0.000659864981473022	0	0	0	0	0.00111669458403127	0	0	0	0.00746155017511801	0.00385767219938074	0.013095781940003	0.0202020202020202	0	0.00162428303131821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415207349880717	0	0.00182731841023298	0	0	0.0278158469113243	0	0	0	0	0	0	0	0	0	0	0	0.101517689457388	0	0	0	0.022232373991168	0	0	0	0.000152276534186082	0	0	0.00487284909395462	0	0	0.236180904522613	0.00243642454697731	0	0	0	0	0	0	0	0	0	0	0	0	0.000304553068372164	0	0
4095.3.lib29	6.67868830561678e-05	0.00296088514882344	0	0.00011131147176028	0.00409626216077829	0	0.000356196709632895	0.00770275384581135	0	0	0.158440748903582	0	0	0	0	0	0	0	0.0898728822992498	0.000289409826576727	0.00298314744317549	0.000378459003984951	0	0	0	0.00500901622921258	6.67868830561678e-05	0	0	0	0	0.000200360649168503	0	0.0041407867494824	0	0.000178098354816447	0	0	0	0	0	0.0256906876822725	0.000645606536209622	0.00614439324116743	0.0828379972840001	0.0287851465972083	0.0134909503773459	0.0105745898172266	0	0.0150047863932857	0	4.45245887041118e-05	0.0152274093368063	0.0043411473986509	0.00048977047574523	0.00407399986642623	0	0	0.0041407867494824	0.00060108194750551	0.000378459003984951	0.0910305216055567	0	0.00126895077806719	0	0	0	0	0.00311672120928783	0	0	0	0.00870455709165387	0.00592177029764688	0.017119704356731	0.0195908190298092	0	0.00487544246310025	0	0	4.45245887041118e-05	0	0	0	0	0.000133573766112336	0	0	0	0	0	0	0.0735323582448407	0	0.00180324584251653	0	0	0.0418531133818651	0	0	0	0	0	0	0	0	0	0	0	0.053340457267526	0	0	0	0.0288296711859124	0	0	0	0	0	0	0.00603308176940716	0.00307219662058372	0	0.148378191856453	0.00198134419733298	0	4.45245887041118e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
4095.4.lib29	0.000144550448106389	0.00195143104943625	0	0	0.00426423821913848	0	0.000108412836079792	0.00921509106678231	0	0	0.189722463139636	0	0	0	0	0	0	0	0.0685169124024285	0	0.00357762359063313	0.000469788956345765	0	0	0	0.00516767851980341	0	0	0.000252963284186181	0	0	7.22752240531946e-05	0	0.00708297195721307	0	0	0	0	0	0	0	0.0212489158716392	0.00148164209309049	0.0040112749349523	0.0950419196299509	0.0305362821624747	0.010949696444059	0.0113110725643249	0	0.0143466319745591	0	0.000108412836079792	0.0188999710899104	0.00364989881468633	0	0.00296328418618098	0	0	0.00361376120265973	0.000867302688638335	0.000325238508239376	0.0920786354437699	0	0.000867302688638335	0	0	7.22752240531946e-05	0	0.00220439433362243	0	0	0	0.00982943047123446	0.00545677941601619	0.016153512575889	0.0241760624457936	0	0.00383058687481931	0	0	0	0	0	0	0.000180688060132986	0	0.000542064180398959	0	0	0	0	0	0.0837669846776525	0	0.00292714657415438	0	0	0.0415582538305869	0	0	0	0	0	0.000180688060132986	0	0	0	0	0	0.0585790690951142	0	0	0	0.0170208152645273	0	0	0	0	0.000144550448106389	0.000144550448106389	0.00426423821913848	0.000180688060132986	0	0.124747036715814	0.00108412836079792	0	0	0	0	0	0	0	0	0	0	0	0	0.000108412836079792	0	0
4096.2.rerun.lib32	0	0.00306097603394901	0	0	0.00692197989495287	0	0.000313054367108421	0	0	0	0.205433232460259	0	0.00619151970503322	0	0	0	0	0	0	0	0.000939163101325264	0	0	0	0	0	0.00532192424084316	0	0	0	0	0	0	6.95676371352047e-05	0	0	0.00250443493686737	0	0	0	0	0	0.0014609203798393	0.00817419736338655	0.0188528296636405	0.00410449059097708	0.00608716824933041	0.0244182406344568	0	0.00855681936763018	0.000347838185676023	0.000382622004243626	0.00243486729973216	0	0.000869595464190059	0.000730460189919649	0.00726981808062889	0	0.00570454624508679	0.000939163101325264	0.000104351455702807	0.0141222303384466	0	0	0	0	0	0	0.00100873073846047	0	0	0	0.00434797732095029	0	0.082750704372326	0.00601760061219521	0	0.000347838185676023	0.00643500643500643	0	0	0	0	0	6.95676371352047e-05	0.00619151970503322	0	0	0	0	0	0	0.405092351038297	0	0.000626108734216842	0	0	0.0788201328741869	0	0	0	0	0	0	0	0	0	0.000173919092838012	0	0.00320011130821942	0	0	0.0059132491564924	0.000173919092838012	0.000730460189919649	0	0	0	0	0	0.0245921597272949	0.0313054367108421	0	0	0	0	0	0	0	0	0	0	0	3.47838185676024e-05	0	0	0.00685241225781766	0	0	0
4096.4.rerun.lib32	0	0.00305064063453325	0	0	0.0174191580231849	0	0.000427089688834655	0	0	9.15192190359976e-05	0.287431360585723	0	0.00860280658938377	0	0	0	0	0	0	0	0.00179987797437462	0	0	0	0	0	0.00799267846247712	0	0	0	0	0	9.15192190359976e-05	0.000579621720561318	0	0	0.0026235509456986	0	0	0	0	0	0.00128126906650397	0.0174801708358755	0.0214460036607688	0.0025320317266626	0.0127211714460037	0.0345332519829164	0	0.00744356314826113	0.000457596095179988	0.00048810250152532	0.00186089078706528	6.1012812690665e-05	0.000213544844417328	0.00128126906650397	0.00341671751067724	0	0.00604026845637584	0.0012202562538133	0	0.00661989017693716	0	0	0	0	0	0	0.00179987797437462	0	0	0	0.0036607687614399	0	0.0705918242830994	0.00710799267846248	0	0.000579621720561318	0.00790115924344112	9.15192190359976e-05	0	0	6.1012812690665e-05	0	0.000152532031726663	0.00594874923733984	0	0	6.1012812690665e-05	0	0	0	0.314521049420378	0	0.000762660158633313	0	0	0.0574130567419158	0	0	0	0	0	0	0	0	0	0.00048810250152532	0	0.000854179377669311	0	0	0.010921293471629	9.15192190359976e-05	0.00125076266015863	0	0	0	0	0	0.0361195851128737	0.0199511897498475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104636973764491	0	0	0
4097.2.lib27	0	0.00977777777777778	0	0	0.00584126984126984	0.000317460317460317	0	0.000825396825396825	0.000761904761904762	0	0.117714285714286	0	0.00279365079365079	0	0.00317460317460317	0	0.0020952380952381	0	0	0.0108571428571429	0.0130793650793651	0	0.00114285714285714	0.00488888888888889	0.00444444444444444	0	0.00126984126984127	0.000126984126984127	0	0	0.000317460317460317	0	0	0.000571428571428571	0	0	0.00165079365079365	0	0	0	0	0.00946031746031746	0.0596190476190476	0.000380952380952381	0.0304126984126984	0	0.00450793650793651	0.00920634920634921	0	0.0146031746031746	0	0	0.0285714285714286	0.0106666666666667	0	0.000634920634920635	0	0	0.000634920634920635	0.00317460317460317	0.000634920634920635	0.14368253968254	0	0.000126984126984127	0.00152380952380952	0	0	0	0.00457142857142857	0	0.00203174603174603	0	0.00165079365079365	0.000380952380952381	0.0144126984126984	0.0235555555555556	0.000253968253968254	0.00279365079365079	0.00120634920634921	0.0059047619047619	0.000126984126984127	0.000888888888888889	0.000761904761904762	0	0.00273015873015873	0.000444444444444444	0	0	0.000761904761904762	0	0.000126984126984127	0	0.0991111111111111	0	0.00158730158730159	0.00120634920634921	0	0.0268571428571429	0.000126984126984127	0	0	6.34920634920635e-05	0	0	0	0	0	0.000380952380952381	0.000634920634920635	0	0.000634920634920635	0.0429206349206349	0	0	0	0	0.00984126984126984	0	0	0	0.0122539682539683	0.24031746031746	0	0	0.00177777777777778	0	0	0	0	0	0	0	0	0	0.00019047619047619	0	0	0	0	0
4097.3.lib30	0	0.0086708707252001	0	0	0.00539655590589377	0.000272859568275528	0	0	0.00140977443609023	0	0.230945306815426	0	0.00571489206888188	0	0.00521464952704342	0	0.00316820276497696	0	0	0.0259519767159835	0.0231324278438031	0	0.0015007276255154	0.00665474169294203	0.00460829493087558	0	0.00116723259762309	0.000212224108658744	4.54765947125879e-05	0	9.09531894251758e-05	4.54765947125879e-05	0	0.000348653892796507	0	0	0.00133398011156925	0	0	0	0	0.00168263400436575	0.0809938151831191	0.000924690759155954	0.0318639340286199	0	0.00659410623332525	0.0163260975018191	0	0.0150982294445792	0.000333495027892311	0	0.0253153043900073	0.0103535047295658	0.000272859568275528	0.000621513461072035	0	0	0.000318336162988115	0.00388066941547417	0.00121270919233568	0.0621513461072035	0	0	0.002243512005821	0	0	0	0.00720046082949309	0	0.00281954887218045	0	0.00137945670628183	0.000666990055784623	0.0241783895221926	0.0603929177783168	0.000788260975018191	0.00197065243754548	0.00107627940819791	0.00335010914382731	0.000288018433179724	0.00175842832888673	0.0018796992481203	7.57943245209799e-05	0.00507821974290565	0.000606354596167839	0.000363812757700703	0	0.00213739995149163	0.000545719136551055	9.09531894251758e-05	0	0.0713224593742421	0	0.002243512005821	0.00157652195003638	0	0.0274072277467863	0	0	0	0.000242541838467136	0	0.000166747513946156	0	0	0	0.00015158864904196	0.000879214164443366	0	0.000363812757700703	0.122225927722532	0	3.03177298083919e-05	0	0	0.0213133640552995	0	0	0	0.0170840407470289	0.0318487751637157	0	0	0.000257700703371332	0	0	0	0	0	0	0	0	0	0.000166747513946156	0	0	0	0	0
4098.2.lib29	0.000826543865863738	0	0	0	0.00460503010981226	0	0.000253023632407267	0	0.000269891874567751	0	0.323887117723462	0	0	0	0.00242902687110976	0	0	0	0	0.00686537455931717	0.00426766526660257	0	0	0.00266518226135654	0	0.000253023632407267	0.00116390870907343	0	0	0	0	0	0	0.00403150987635578	0	6.74729686419378e-05	0.000674729686419378	0	0	0	0	0	0.000168682421604845	0.000742202655061316	0.0610293001366328	0.000775939139382285	0.0100028676011673	0.0209334885211612	0	0.0007590708972218	0	0	0.00964863451579711	0.00094462156098713	0.000404837811851627	0.000775939139382285	0	0	0.000134945937283876	0.0011976451933944	0.00030362835888872	0.0110486986151173	0	0	0	0	0.000708466170740347	0	0.00207479378573959	0	0	0	0.00533036452271309	0.0044532159303679	0.00391343218123239	0.0538265607341059	0	0.00124824991987585	0.000101209452962907	0	0	0	0.000101209452962907	0	0.000101209452962907	0.000438574296172596	0	0	0	0	0	0	0.00666295565339136	0	0	0.000253023632407267	0	0.0379029401346086	0.000185550663765329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134945937283876	0	0	0.00106269925611052	0	0	0.000691597928579863	0	0.402897964003171	0.0047737125314171	0.000590388475616956	0	0	0.000253023632407267	0	0	0	0	0.00094462156098713	0	0	0	0	0	0.000219287148086298	0	0
