feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Alloscardovia	Corynebacterium	Dysgonomonas	Porphyromonas	Campylobacter	f__Erysipelotrichaceae.g__unassigned	Abiotrophia	Enterococcus	Lacticaseibacillus	Lactobacillus	Leuconostoc	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	Robinsoniella	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Peptoniphilus	Clostridioides	Anaeroglobus	Veillonellaceae	Sphingobium	Citrobacter	Klebsiella	f__Enterobacteriaceae.g__unassigned	o__Enterobacterales.f__unassigned.g__unassigned	Azotobacter	Pseudomonas
run07-Cah7-103	0	0	0	0	0	0	0	0	0	0.015601409159537	0	0.00028758357897764	0	0	0	0.357538284563951	0.0272485441081314	0	0	0	0.00172550147386584	0	0	0	0	0	0	0	0	0.0042418577899202	0	0	0	0	0	0	0	0.00014379178948882	0.0207060176863901	0	0.0150981378963261	0	0.0014379178948882	0.000431375368466461	0	0	0.0109281760011503	0	0	0.00035947947372205	0	0	0	0	0	0	0.00021568768423323	0	0	0	0	0	0.00381048242145373	0.0417715148465023	0	0.00366669063196491	0.0157452009490258	0	0	0.00280393989503199	0	0	0	0.0742684592709756	0.00014379178948882	0	0	0	0.00222877273707671	0.00014379178948882	0	0	0.0157452009490258	0.00021568768423323	0.00280393989503199	0	0	0	0.00970594579049536	0	0	0	0.000862750736932921	0.107484362642893	0.0573729240060393	0.00956215400100654	0	0.00122223021065497	0	0	0.00028758357897764	0.00115033431591056	0	0.00028758357897764	0.00021568768423323	0	0	0	0	0	0.00172550147386584	0.00970594579049536	0	0	0	0.00316341936875404	0.0302681716873966	0.00251635631605435	0	0	0	0.137393054856568	0.00107843842116615	0	0.00035947947372205	0.000503271263210871	0	0	0	0	0	0	0	0	0	0	0	0.00021568768423323	0	0	0	0.000934646631677331	0	0	0	0	0	0.00014379178948882	0	0	0	0	0.00028758357897764	0.00395427421094255	0	0	0	0	0	0	0	0	0	0	0.00014379178948882	0	0	0	0	0	0	0	0	0	0	0	0	0.00014379178948882	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-106	5.45464462990236e-05	0.020782196039928	0	0	0	0	0.0186003381879671	0.000327278677794142	0.00201821851306387	0	0.00223640429825997	0	0	0.00261822942235313	0.0108547428135057	0.130038727976872	0.0210003818251241	0.000109092892598047	0	0.00398189057982872	0.00103638247968145	0	0.0550373643157148	0.0087819778541428	0	0.00616374843178967	0.0148911798396334	0.000654557355588283	0	0.0332733322424044	0.00714558446517209	0	0	0.0020727649593629	0.0105820105820106	0	0	0	0.00709103801887307	0	0	0	0.000381825124093165	0.00201821851306387	0	0	0	0	0.000109092892598047	0.000327278677794142	0	0.00174548628156876	0	0.000109092892598047	0.00463644793541701	0.00120002181857852	0.00370915834833361	0.0020727649593629	0.00250913652975509	0	0.000218185785196094	0.00703649157257405	0.0486554300987291	0.060001090928926	0.00152730049637266	0.0234549719085802	0.0111820214912998	0	0	0.00845469917634866	0.000763650248186331	0	0	0.0291823487699776	0.00103638247968145	0.00190912562046583	0.00747286314296624	0.000163639338897071	0.000490918016691213	0.00343642611683849	0.00169093983526973	0	0.00409098347242677	0	0	0	0.00436371570392189	0	0.011563846615393	0.000436371570392189	0	0	0.00120002181857852	0	0.0202912780232368	0.0270004909180167	0.000545464462990236	0.00141820760377461	0.000163639338897071	0.00316369388534337	0.00174548628156876	0.0039273441335297	0.000272732231495118	0.00403643702612775	0.000709103801887307	0	0.0314732995145366	0.000218185785196094	0.00741831669666721	0.00218185785196094	0.00360006545573556	0.000272732231495118	0.000381825124093165	0	0.000272732231495118	0.193803523700431	0	0.00289096165384825	0.000981836033382425	0	0.00294550810014728	0.0153275514100256	0.000545464462990236	0	0.00103638247968145	0.0018545791741668	0.00109092892598047	0.000327278677794142	0.00561828396879943	0	0.000218185785196094	0.000709103801887307	0.00103638247968145	0.00272732231495118	0.000109092892598047	0	0	0	0	0	0	0.00981836033382425	0	0	0	0	0	0	0	0	0	0	0.0428189603447335	0	0	0	0.000545464462990236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-107	8.84525231082217e-05	0.0164521692981292	0.000353810092432887	0	0	0	0.049091150325063	0	0	0.00128256158506921	0	0	0	0	0	0.218433505815753	0.00101720401574455	0	0	0	0.000398036353986997	0	0	0	0	0	0	0	0	0.000309583830878776	0	0	0	0.000707620184865773	0	0	0	0.00053071513864933	0.0680199902702225	0.00053071513864933	0	0	0.00128256158506921	0	0	0	0.00915483614170094	0	0	0.00185750298527265	8.84525231082217e-05	0	8.84525231082217e-05	0	0	0	0	0	0	0	0	0	0.0353367829817346	0.0950422360797842	0	0.0287028437486179	0.0016363716775021	0	0	0.00274202821635487	0.00114988280040688	0	0	0.0162752642519128	0.000353810092432887	0.000265357569324665	0	0.00628012914068374	0.0190172924682677	8.84525231082217e-05	0.000309583830878776	0	0.00977400380345849	0.000221131307770554	0.00384768475520764	0.00194595550838088	0	0	0.00464375746318164	0	0	0	0	0.23625668922206	0.0355579142895051	0.00592631904825085	0	0.00477643624784397	0	0.00278625447790898	0.00181327672371854	0	0	8.84525231082217e-05	0	0	0	0	0	0	8.84525231082217e-05	0	0	0	0	0.100968555128035	0	0.00114988280040688	0	0	0	0	0.000176905046216443	0.000221131307770554	0	0.000309583830878776	0	0	0	0	0	0	0	0	0	0	0.000132678784662332	0	0.00199018176993499	0	0	0	0	0	0	0	0	0.000265357569324665	0	0	0	0	0.0101720401574455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-109	9.70779535967382e-05	0.0104358800116494	0	0	0	0	0	0	0	0.00184448111833803	0	0	0	0	0	0.362003688962237	0	0	0	0.0012620133967576	0	0	0	0.0210659159304922	0.00252402679351519	0	0	0	0	0.000145616930395107	0.00262110474711193	0	0	0.00344626735268421	0	0	0.0417435200465974	0	0	0	0	0	0	0	0	0	0.000242694883991845	0	0.000873701582370644	0.0108241918260363	0	0	0	0	0	0	0	0	0.000485389767983691	0	0	0.00771769731094069	0.0169886418794292	0.0850402873507426	0	0.0102417241044559	0.0359673818075915	0	0	0.00402873507426463	0	0	0	0.198087564314144	0.00388311814386953	0	0.000339772837588584	0	0.000776623628773905	0	0	0	0.00247548781671682	0	0	0	0	0	0.0211629938840889	0	0	0	0.00286379963110378	0.0383457916707116	0.0139306863411319	0.0415008251626056	0	0.00412581302786137	0	0	0.00101931851276575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00592175516940103	0	0.000728084651975536	0	0	0	0	0	0	0	0	0	9.70779535967382e-05	0	0	0	0	0	0	0	0	0.00762061935734395	0	0	0	0	0	0	0	0.000339772837588584	0	0	0.000873701582370644	0	0	0	0.0275701388214736	0	0.00679545675177167	0	0	0	0	0	9.70779535967382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291233860790215	0	0.00155324725754781	0	0
run07-Cah7-110	0.000727069351230425	0.00570469798657718	0.000167785234899329	0	0	0	0.00436241610738255	0	0	0.00413870246085011	0	0.000615212527964206	0.00302013422818792	0	0	0.361633109619687	0	0	0	0	0.00475391498881432	0	0	0	0	0	0	0	0	0.00654362416107383	0	0	0	0.0017337807606264	0	0	0	0.00363534675615213	0.0607941834451902	0	0	0	0.000167785234899329	0	0	0	0.00520134228187919	0.000167785234899329	0	0.00206935123042506	0.000279642058165548	0	0	0	0	0	0	0	0	0	0	0.0102348993288591	0.00313199105145414	0.0419463087248322	0	0	0.00246085011185682	0	0	0.00615212527964206	0.000335570469798658	0	0.000391498881431767	0.0312080536912752	0.000111856823266219	0	0.00240492170022371	0	0.00715883668903803	0	0	0	0	0.00687919463087248	0	0	0	0	0.00900447427293065	0	0	0	0	0.197930648769575	0.11834451901566	0.00100671140939597	0.000167785234899329	0.00866890380313199	0	0.0177293064876957	0.00508948545861298	0.00240492170022371	0	0.00671140939597315	0.000223713646532438	0	0	0	0	0	0.000279642058165548	0	0	0.000111856823266219	0	0.00257270693512304	0	0.00139821029082774	0	0	0	0	0.000782997762863535	0	0	0.000559284116331096	0	0	0	0	0	0	0	0	0.000111856823266219	0.000279642058165548	0.0340044742729307	0.000167785234899329	0	0	0	0	0	0	0	0	0	0.000279642058165548	0	0	0	0.0075503355704698	0	0	0	0	0	0.00564876957494407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727069351230425	0	0.000111856823266219	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-113	0.00334211059347782	0.00430423334008507	0.000303828235770711	0	0	0	0.0620822361758153	0.00131658902167308	0.000557018432246303	0.000759570589426777	0.000202552157180474	0.000202552157180474	0	0	0	0.206704476402674	0.0568665181284181	0.00131658902167308	0	0.000860846668017014	0.00526635608669232	0	0	0	0	0	0	0.00622847883329957	0	0.0453716832084262	0.0443082843832287	0	0.00769698197285801	0.00207615961109986	0.00146850313955844	0.000303828235770711	0	0	0.0120518533522382	0	0	0	0.000151914117885355	0	0	0	0.000151914117885355	0.000101276078590237	0	0.0207615961109986	0.0019242454932145	0.00339274863277294	0.00131658902167308	0.000101276078590237	0.0095705894267774	0.00207615961109986	0.0185335223820134	0.00288636823982175	0.000303828235770711	0	0	0.000759570589426777	0.00243062588616569	0.142647356694349	0.00172169333603403	0.0114441968806968	0.0159509823779623	0	0	0.00197488353250962	0	0	0	0.0659307271622443	0	0	0.000101276078590237	0	0.00212679765039498	0.00405104314360948	0.00622847883329957	0	0.000962122746607251	0	0	0	0.000253190196475592	0	0.00977314158395787	0	0.000101276078590237	0	0	0	0.013672270609682	0.0356491796637634	0	0	0	0.000708932550131659	0.000303828235770711	0.00131658902167308	0.000354466275065829	0.0087603807980555	0.000455742353656066	0	0.0174194855175208	0.00167105529673891	0.00481061373303626	0.00172169333603403	0.00197488353250962	0	0	0	0	0.0395483086894875	0	0.000759570589426777	0	0	0.00065829451083654	0.0162041725744379	0.000202552157180474	0	0	0.00131658902167308	0.00065829451083654	0	0.000810208628721896	0	0	0.00162041725744379	0.000607656471541422	0	0	0.000455742353656066	0.00258254000405104	0.000151914117885355	0.000202552157180474	0	0	0.0060259266761191	0	0	0	0	0	0.000354466275065829	0.00587401255823375	0.000151914117885355	0.00232934980757545	0.0013672270609682	0.00992505570184322	0.0093173992303018	0.00146850313955844	0.00764634393356289	0.000557018432246303	0.00896293295523597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101276078590237	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-114	0.000130219637121278	0.00160604219116243	0.000434065457070926	0.000260439274242556	0	0	0.0213126139421825	8.68130914141853e-05	0.000173626182828371	0	0.00151922909974824	0	0.00277801892525393	0.00277801892525393	0.00160604219116243	0.360664988280233	0.00959284660126747	0.0047313134820731	0.000260439274242556	0.00429724802500217	0.00829065023005469	0	0	0	0	0	0	0.00464450039065891	0	0.0339873252886535	0.0120670197065718	0	0.00651098185606389	0.00143241600833406	0	0.000737911277020575	0	0.0146714124489973	0.00494834621060856	0	0	0	0.000130219637121278	0	0	0	0.000173626182828371	0	0	0.00312527129091067	0.000477472002778019	0	0.000260439274242556	0	0.00173626182828371	0.000173626182828371	0.00316867783661776	0	0	0	0	0	0.00460109384495182	0.0456202795381544	0	0.0220505252192031	0.0250889834186995	8.68130914141853e-05	0.00742251931591284	0.00373296293080997	0.000607691639899297	0.000303845819949648	0	0.0349422692942096	0.000173626182828371	0.000303845819949648	0.0115895477037937	0.002343953468183	0.00164944873686952	0.000781317822727667	0.000173626182828371	0	0.000303845819949648	8.68130914141853e-05	0.000607691639899297	0	0.000303845819949648	0	0.0100703186040455	0	0	0	0.00108516364267732	0.000737911277020575	0.0349856758399167	0.0414098446045664	0.000303845819949648	0.00503515930202275	0	0.0064675753103568	0.0198367913881413	0.0125444917093498	8.68130914141853e-05	0.00390658911363834	0.00312527129091067	0	0.0148016320861186	0.00212692073964754	0.000217032728535463	0.000477472002778019	0.00837746332146888	0.000390658911363834	8.68130914141853e-05	0	0	0.0947130827328761	0.000260439274242556	0.000651098185606389	0.000173626182828371	0	0.000434065457070926	0.00746592586161993	0.00217032728535463	0	0	0.00156263564545533	0	0.000347252365656741	0	0	0	0.000303845819949648	0.000651098185606389	0	0.000520878548485112	0	0.000130219637121278	0	0	0	0	0.00720548658737738	0	0	0	0	0	8.68130914141853e-05	0	0.000173626182828371	0.0206615157565761	0.000347252365656741	0.0183609688341002	0	0	0.000607691639899297	0.000130219637121278	0.00525219203055821	0	0	0	0	0	0	0	8.68130914141853e-05	0	0	0	0	0	0	0	0	0	0	0	8.68130914141853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-115	0.000652285328239296	0	0.000139775427479849	0.000232959045799748	0	0	0.00638307785491311	0	9.31836183198994e-05	0.00754787308391185	0	0	0.00107161161067884	0.000326142664119648	0	0.536225131621861	0.0184503564273401	0.00340120206867633	0	0.000885244374039044	0.00195685598471789	0	0	0	0	0	0	0	0	0.00451940548851512	0.00461258910683502	0	0	0.00354097749615618	0	0	0	0.012020686763267	0.0235288636257746	0.00931836183198994	0	0	0.00191026417555794	0	0	0	0.0124866048548665	0	0	0.00591715976331361	0.000186367236639799	0.000465918091599497	0	0	0.000232959045799748	0	9.31836183198994e-05	0	0	0	0	0	0.000139775427479849	0.00270232493127708	0	0.00349438568699623	0.00582397614499371	0.000326142664119648	0	0.000326142664119648	0	0	0.000372734473279597	0.0223640683967758	0	0	0	0.00423985463355542	0.00102501980151889	0.00172389693891814	0	0	0.00410007920607557	0	0.0103433816335088	0	0	0	0.000419326282439547	0	0	0	0	0.0267902902669711	0.126450170060103	0.0330801845035643	0	0.00186367236639799	0	0.00601034338163351	0.0164469086334622	0.00237618226715743	0	0.00158412151143829	0.00228299864883753	0.00619671061827331	0.000372734473279597	0.000279550854959698	0	0	0.00163071332059824	0	0	0	0	0.00447281367935517	0.000279550854959698	0.00186367236639799	0.00139775427479849	0	0.0136979918930252	0.000512509900759446	0.0107627079159484	0	0	0.000186367236639799	0	0.000232959045799748	0	0	0.00139775427479849	0	0	0	0	0	0	0	0	0	0	0.00223640683967758	0	0	0	0	0	0.000186367236639799	0	0	0.000605693519079346	0	0.0199878861296184	0.00177048874807809	0	0.000232959045799748	0	0.00121138703815869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-116	0	0.000321853878339234	0.000128741551335694	0	0	0	0.0114579980688767	0	0.000965561635017702	0.0139040875442549	0	0.000836820083682008	0	0	0	0.18564531702607	0.00534277438043128	0.0135178628902478	0	0.0020598648213711	0.00469906662375282	0	0	0	0	0	0	0	0	0.0254908271644673	0.0464113292565175	0	0.0060508529127776	0.00463469584808497	0	0	0	0	0.00231734792404248	0	0	0	0.000257483102671387	0.00019311232700354	0	0	0	0	0	0.00199549404570325	0.000128741551335694	0	0.000321853878339234	0	0.00431284196974574	0.00321853878339234	0.000965561635017702	0.000257483102671387	0	0	0	0.00263920180238172	0.00019311232700354	0.0303830061152237	0	0	0.0115867396202124	0.000386224654007081	0.00289668490505311	0.0020598648213711	0.00102993241068555	0	0	0.0816865143224976	0	0.00019311232700354	0	0	0.00167364016736402	0.0232378500160927	0	0.000128741551335694	0.000708078532346315	0.00630833601544899	0	0.000643707756678468	0	0	0.00444158352108143	0	0	0	0	0	0.0110717734148696	0.083617637592533	0	0.000901190859349855	0	0.0202767943353717	0.00489217895075636	0.00328290955906019	0.00019311232700354	0.00212423559703894	0.00141615706469263	0	0.00341165111039588	0.000836820083682008	0.00598648213710975	0.000386224654007081	0.00997747022851625	0	0	0	0.00019311232700354	0.287672996459607	0	0.0030254264563888	0.00424847119407789	0	0.00424847119407789	0	0.000708078532346315	0	0.000128741551335694	0.000257483102671387	0	0	0.00141615706469263	0	0	0.000386224654007081	0.000128741551335694	0.000257483102671387	0.000128741551335694	0.000128741551335694	0	0.000772449308014162	0	0	0	0	0.00148052784036048	0	0	0	0	0.000514966205342774	0.00019311232700354	0	0.00392661731573865	0.00392661731573865	0.0156420984872868	0.00148052784036048	0	0	0	0.015127132281944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-117	8.9613764674254e-05	0.000134420647011381	8.9613764674254e-05	0	0	0	0.00721390805627744	0.000627296352719778	0	0.00766197687964871	0	0.00089613764674254	0	0	0	0.248678196971055	0	0.00981270723183081	0.000806523882068286	0.00439107446903844	0.00291244735191325	0	0	0	0	0	0	0	0	0.0387131463392777	0	0.000313648176359889	0.000806523882068286	0.00421184693968994	0	0	0	0.00721390805627744	0	0.00156824088179944	0	0.0238372614033516	0.000358455058697016	0	0.000179227529348508	0	0	0	0	0.00120978582310243	8.9613764674254e-05	0	0	0	0.00353974370463303	0	0	0.000492875705708397	0	8.9613764674254e-05	0	0	0.0179227529348508	0.089613764674254	0.00277802670490187	0.0166233533470741	0.0321713415180572	0.000268841294022762	0	0.0105296173492248	0.000851330764405413	0	0.000582489470382651	0.202034232458106	0	0.000851330764405413	0.00421184693968994	0	0.000224034411685635	0.00380858499865579	0.00483914329240971	0	0.000268841294022762	0	8.9613764674254e-05	0	0.00138901335245094	0.000672103235056905	0.00967828658481943	0	0	0	0.00044806882337127	0.00188188905815933	0.0309615556949547	0.0629536696836634	0.000268841294022762	0.0016578546464737	0	0.000761716999731159	0.00125459270543956	0.00210592346984497	0.000224034411685635	0.00241957164620486	0	0	0.0177883322878394	0.000313648176359889	0.00174746841114795	0.000179227529348508	0.00268841294022762	0	0.00044806882337127	0	0	0.0487498879827942	0	0.00156824088179944	0	0.000313648176359889	0.00524240523344386	0.0146518505242405	0.00156824088179944	0	0	0.00089613764674254	0	0	0.00143382023478806	0	0	0.0023299578815306	0.000492875705708397	0	0	0	0.00336051617528452	0	0.000134420647011381	0	0	0.0253606954028139	0	0	0	0	0	0.000224034411685635	0	0	0	0	0	0	0	0	0	0	0	0.000134420647011381	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9613764674254e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-121	0	0.0065183812171764	9.2678405931418e-05	9.2678405931418e-05	0	0	0.00871177015755329	0.000185356811862836	0.00046339202965709	0	0	0	0.00370713623725672	0.00194624652455978	0	0.081155390793945	0.00593141797961075	0.00685820203892493	0	0.000247142415817115	0.00219338894037689	0	0	0	0	0	0	0	0	0.0237565647204201	0.00821748532591906	0	0	0.00151374729687983	0	0.000679641643497065	0	9.2678405931418e-05	0.000679641643497065	0	0	0	0	0.00114303367315416	0	0	0	0	6.17856039542787e-05	0.000957676861291319	0.000247142415817115	0.00145196169292555	0	0	0.00951498300895891	0.00518999073215941	0.00256410256410256	6.17856039542787e-05	0.000123571207908557	0	0	0.00219338894037689	0.000648748841519926	0.0161569354340439	0.00237874575223973	0.0272165585418597	0.0119864071671301	0	0	0.00247142415817115	0.000339820821748533	0.00324374420759963	0	0.0156626506024096	0	0.000864998455359901	0.000834105653382762	0.000370713623725672	0.00389249304911956	0.00515909793018227	0.000154464009885697	6.17856039542787e-05	0.0017299969107198	0	0	0.000123571207908557	0	6.17856039542787e-05	0.00546802594995366	0	0.000216249613839975	0	0	0	0.349521161569354	0.046555452579549	0	0.0018844609206055	0.000123571207908557	0.00117392647513129	0.000525177633611369	0.00234785295026259	0.000834105653382762	0.000247142415817115	0	0	0.0147358665430955	0.00117392647513129	0.00559159715786222	0.000772320049428483	9.2678405931418e-05	0	6.17856039542787e-05	0	0	0.118164967562558	0	0.000586963237565647	0.00216249613839975	0	0.00166821130676552	0.0147976521470497	0	0	0	0.000370713623725672	0.00265678097003398	0.000154464009885697	0.00135928328699413	0	0.000370713623725672	0.00092678405931418	0.000339820821748533	0	0.000216249613839975	0	0.00157553290083411	0	0	0	0.00358356502934816	0	0	0.000679641643497065	0	0.000710534445474204	0	0	0	0	0.00593141797961075	0.00404695705900525	0.00506641952425085	0	0	0	0	0.133117083719493	0	0	0	0	0	0	0	0	0	0	0	0.000278035217794254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-122	0.000239314602977074	0.0032546786004882	0	0	0.00119657301488537	0	0.0692576461015651	0.000191451682381659	0.000191451682381659	0	0.000430766285358733	0	0.0106255683721821	0.00210596850619825	0.000861532570717465	0.110036854448858	0.000622217967740392	0	0	0.00105298425309912	0.00344613028286986	0.00521705834490021	0	0	0.057244053032116	0	0.0523620351313837	0	0.00201024266500742	0.00100512133250371	0.0107691571339683	0	0.00153161345905327	0.00387689656822859	0.00670080888335806	0	0.0122529076724262	0.000191451682381659	0	0	0	0.00512133250370938	0	0	0	0	0	0	0	0.00296750107691571	0.000191451682381659	0	0.000143588761786244	0	0.00215383142679366	0.000143588761786244	0.00469056621835064	0.000335040444167903	0	0	0	0.0126358110371895	0.00172306514143493	0.0724165988608625	0.0299621882927296	0.0360407792083473	0.0427415880917054	0	0	0.00201024266500742	0.00134016177667161	0.00536064710668645	0	0.0209160963001962	0.00100512133250371	0.00497774374192313	0.000717943808931221	0.000670080888335806	0.00229742018857991	0.0123964964342124	0.00081366965012205	0	0.0243143636624707	0	0	0	0.000622217967740392	0	0.0090939549131288	0.000765806729526636	0.0012922988560762	0	0.00081366965012205	0	0.114871009428995	0.0299621882927296	0	0.00239314602977074	0	0.00339826736227445	0.000143588761786244	0.0032546786004882	0.00138802469726703	0.000478629205954147	0	0	0.0136409323696932	0.00244100895036615	0.00263246063274781	0.00114871009428995	0	0	0	0.00402048533001484	0	0.0929019288757	0.000478629205954147	0.000717943808931221	0	0	0.00296750107691571	0.0113435121811133	0	0	0	0.000622217967740392	0.000957258411908295	0	0.0025845977121524	0.000382903364763318	0	0.0032546786004882	0.000335040444167903	0.00167520222083952	0	9.57258411908295e-05	0.00732302685109845	0.000191451682381659	0.00119657301488537	0	0	0.00990762456325085	0	0	0	0.000957258411908295	0	9.57258411908295e-05	0.000287177523572488	0	0	0.000239314602977074	0.0159862154788685	0	0.000478629205954147	0.000526492126549562	0	0.00737088977169387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-123	8.65426222414539e-05	0	0	0	0	0.000259627866724362	0.0460406750324535	0	0	0	0	0	0.000346170488965816	0	0	0.407875378623972	0	0.000259627866724362	0	0.00324534833405452	0.00406750324534833	0	0.0151882302033752	0.0444829078321073	0.00281263522284725	0.000259627866724362	0	0	0	0.00268282128948507	0.00523582864560796	0.000216356555603635	0.000519255733448723	0.00501947209000433	0.00285590653396798	0	0.000605798355690177	0	0	0.0072263089571614	0	0.00943314582431848	0.000259627866724362	0	0	0	0.000173085244482908	0	0	0.00103851146689745	0	0	8.65426222414539e-05	0	0	0	0.00510601471224578	0	0.000389441800086543	0	0	0	0	0.0065772392903505	0	0.00199048031155344	0.0167027260926006	0	0	0.000649069666810904	0	0	0	0.0237559498052791	0	8.65426222414539e-05	8.65426222414539e-05	0	0.000822154911293812	0.00376460406750325	0	0	8.65426222414539e-05	0	0	0	0	0	0.000692340977931631	0	0	0	0	0	0.0466897446992644	0.0192990047598442	0	0.00212029424491562	0.000259627866724362	0	0.0120294244915621	0.0011250540891389	0	0.000519255733448723	0	0	8.65426222414539e-05	8.65426222414539e-05	8.65426222414539e-05	0.000259627866724362	0.00315880571181307	0	0	0.000259627866724362	0.000389441800086543	0.0072263089571614	0	0	0.00376460406750325	0.000519255733448723	0	0	0.000129813933362181	0	0	0.00043271311120727	0	0	0.000129813933362181	0	0	0.000129813933362181	0	0.000216356555603635	0	0	0	0	0	0	0	0.00757247944612722	0.0072263089571614	0	0	0	0	0.000129813933362181	0	0	0.0224145391605366	0	0.076546949372566	0.165858935525746	0	0	0	0	0	0	0	0	0	0.000346170488965816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
