feature	Actinobacteriota	Bacteroidota	Cyanobacteria	Desulfobacterota	Firmicutes	Fusobacteriota	Proteobacteria	Verrucomicrobiota	Campylobacterota	Patescibacteria
M015.SI	0.0105473204104903	0.181606876589773	0.00478028243136567	0.0052626962547145	0.766511709499167	0	0.0246250328918516	0.00666608192263836	0	0
M016.AS	0.00158710780124527	0.157856183616164	0.000366255646441216	0.00221497462371593	0.812302701571411	0	0.0250972321537576	0.000575544587264768	0	0
M016.SI	0.00216284987277354	0.238447837150127	0.000865139949109415	0.00122137404580153	0.652569974554707	0	0.10412213740458	0.000610687022900763	0	0
M017.AS	0.0118337767177323	0.287313090542152	0.0122007155306853	0.00458673516191175	0.624621594349142	0	0.0228419411063205	0.0366021465920558	0	0
M017.SI	0.018258482835435	0.254226500656351	0.00970603444846653	0.0299136799395362	0.534110346473607	0.00533036318071522	0.100202872031505	0.0482517204343848	0	0
M022.AS	0.0192682300711233	0.269528713588934	0	0.000981532096099542	0.673331017924286	0.000347311357081377	0.0365431949624753	0	0	0
M022.SI	0.0210445629072158	0.248040137974287	0	0.00132399567959305	0.691090902756001	6.96839831364761e-05	0.0384307166997666	0	0	0
M023.AS	0.0128852284803401	0.14768862911796	0.00138150903294368	0.000159404888416578	0.783926673751328	0	0.0539585547290117	0	0	0
M023.SI	0.0159481648882913	0.180779243070057	0.00157336155848614	0	0.738178333381011	0	0.0634779872414681	4.29098606859856e-05	0	0
P301CA1R.lib20	0.0741663646248641	0.315059804276912	0.0020840884378398	0.00833635375135919	0.546756071040232	0	0.0445813700616165	0.00901594780717651	0	0
P301SI1R.lib20	0.0296757382744644	0.340257672264042	0.00325709322524609	0.00665894614939201	0.551606832657788	0	0.055008685581934	0.0135350318471338	0	0
P302CA1R.lib21	0.0405305821665438	0.171919025532099	0.0202002687589406	0.00303437513546318	0.721227621483376	0	0.0421344661667172	0.000953660756859855	0	0
P302SI1R.lib21	0.0305225184600643	0.16602784510456	0.0327771827969111	0.00357927963474438	0.725522800293106	0	0.0403021250211375	0.00126824868947635	0	0
P304CA1R.lib21	0.00939926440539436	0.0821997781540078	0	0	0.818670091657423	0	0.0896141047346605	0	0.000116761048514216	0
P304SI1R.lib21	0.0220983396165878	0.10471645143178	0	0.000360952915697441	0.76076842865164	0	0.111534450950509	0	0.000521376433785193	0
P305CA1R.2.lib21	0.00415461691988106	0.402183210459859	0	0.00342144922813735	0.384750112011731	0.000610973076453098	0.204879638303939	0	0	0
P305SI1R.lib20	0.00574234354194407	0.551264980026631	0	0.00066577896138482	0.222037283621838	0.000166444740346205	0.218958055925433	0	0	0.00116511318242344
P306CA1R.lib21	0.0169498532390756	0.318491876472777	0.00128157426929596	0.00632518913555748	0.608954483442887	0.00735871677208649	0.0389433213444128	0.00169498532390756	0	0
P306SI1R.lib21	0.00982701036225058	0.371264023293654	0.000963432388455939	0.0135308726556479	0.551490108760812	0.00139162456110302	0.0491136422026205	0.00241928577545602	0	0
P307CA1R.lib21	0.026826728731549	0.192809456728119	0.00379739082501378	0.00177619893428064	0.715808170515098	0	0.0572671035707723	0.00171495069516751	0	0
P307SI1R.lib21	0.0116227089852481	0.161198033080018	0.00295037997317836	0.00290567724631203	0.75641484130532	0	0.0638354939651319	0.00107286544479213	0	0
P308CA1R.lib21	0.00702706346264029	0.155657038859492	0.00160088975767585	0.00168514711334299	0.705368878703111	0	0.019716221226113	0.108944760877625	0	0
P308SI1R.lib20	0.00836045337223656	0.262316238357087	0.00106609808102345	0.00291774211648524	0.597576029626305	0	0.01885310290652	0.108910335540343	0	0
P310CA1R.lib21	0.0123812873724938	0.203693281744636	0.00464298276468519	0	0.678543791769258	0	0.0983468167428772	0.00239183960604995	0	0
P310SI1R.lib21	0.0130724039995331	0.207602225421157	0.00466871571411897	0.000350153678558923	0.67875345290433	0	0.0931019725323892	0.00245107574991246	0	0
P314CA1R.lib21	0.021716198862594	0.167767382131719	0.00061915244909191	0	0.703907539900936	0	0.10598972665566	0	0	0
P314SI1R.lib21	0.0392587690271343	0.218292521508934	0.00619457313037723	0.000873593646591661	0.620939774983455	0.000185307743216413	0.11404367968233	0	0	0.000211780277961615
P318CA1R.lib21	0.0100091687041565	0.211083944580277	0.00415138549307253	0.00109515077424613	0.732834148329258	0.00015281173594132	0.0406733903830481	0	0	0
P318SI1R.lib21	0.0123823785789321	0.265081245390134	0.00288326143805458	0.00136340269551418	0.682461277128361	0	0.0357390313135603	8.94034554435529e-05	0	0
P320CA1R.lib21	0.0110521340798371	0.328510143241475	0.0162146440776558	0.0276303351995928	0.551516032865557	0	0.0440631135025085	0.0210135970333745	0	0
P320SI1R.lib20	0.0121140870987528	0.234870169699448	0.00920057248006543	0.0192189736250256	0.692496421999591	0	0.0240237170312819	0.00807605806583521	0	0
P321SI1R.lib21	0.00249473766274265	0.102206283620488	0	0.00179309269509628	0.878225617837374	0	0.00966710844312778	0.00561315974117097	0	0
P323CA1R.lib21	0.0272155517438536	0.222915951972556	0.00237850200114351	0.0030188679245283	0.686952544311035	0	0.0548656375071469	0.00265294453973699	0	0
P323SI1R.lib20	0.0240912417662845	0.209502317638448	0.00396438155647719	0.00426933398389851	0.695901439375457	0	0.0591607709197365	0.00311051475969749	0	0
P325CA1R.lib21	0.024380746349378	0.271281773931855	0.00244456462952948	0.00363439697133586	0.5203893996755	0	0.0435478637101136	0.134321254732288	0	0
P325SI1R.lib21	0.00991687326819309	0.242380049584366	0.00284380924602596	0.00977103689660201	0.610033542365466	0	0.0466676389091439	0.0783870497302027	0	0
P326CA1R.lib21	0.0369473944183749	0.200345764386268	0.0024203507038775	0.000642133860212398	0.717214126944925	0	0.0422326500370462	0.000197579649296123	0	0
P326SI1R.lib21	0.0656866176642165	0.242270446855676	0.00105005250262513	0.00175008750437522	0.620172675300432	0	0.0686325982965815	0.000437521876093805	0	0
P329CA1R.lib21	0.00485199380249531	0.270366142053331	0	0.000203865285819131	0.659830384082199	0	0.0627905080322923	0.00195710674386365	0	0
P329SI1R.lib21	0.00626380244930737	0.25147560730777	0	8.03051596065047e-05	0.710018068660911	8.03051596065047e-05	0.0264203975105401	0.00566151375225858	0	0
P333CA1R.lib21	0.00978588483970721	0.138881277645125	0.00168317219242964	0.000587153090382432	0.83223079030806	0.00109601910204721	0.0154225545073786	0.000234861236152973	0	7.82870787176577e-05
P333SI1R.lib21	0.0212065669406177	0.230138552198506	0.00268038392557993	0.00293659709493683	0.724748221289343	0.000315339285362345	0.0179349218549833	0	3.94174106702931e-05	0
P334CA1R.lib21	0.0381146704754132	0.126463986941441	0	0.0024484799020608	0.788247296470108	0	0.0447255662109774	0	0	0
P334SI1R.lib21	0.0469257045260461	0.153714773697694	0	0.00209222886421862	0.738087105038429	0	0.0591801878736123	0	0	0
P336CA1R.lib21	0.0322200148994289	0.202570151477527	0	0.00180034765333996	0.710951080208592	0.00316612863173578	0.048919791407996	0	0	0.00037248572138068
P336SI1R.lib20	0.0530468675729632	0.212947998859207	0	0.00199638748930507	0.672687517824888	0.000475330354596445	0.0588458978990398	0	0	0
