feature	Actinomyces	Bifidobacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Gordonibacter	f__Barnesiellaceae.g__uncultured	Tannerellaceae	Parasediminibacterium	Campylobacter	Gastranaerophilales	Dielma	Holdemania	Lacticaseibacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	RF39	f__Christensenellaceae.g__unassigned	Anaerostignum	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	X.Eubacterium._ruminantium_group	UCG.008	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerotruncus	Candidatus_Soleaferrea	Paludicola	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Allisonella	Anaeroglobus	Methylobacterium.Methylorubrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Janthinobacterium	Massilia	Aggregatibacter	Dyella	Pyramidobacter
run06-168	143	18	27	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3088	0	0	0	0	0	0	577	0	0	0	0	0	487	4	1155	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	5468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-170	13	179	24	0	846	0	189	0	0	0	3665	0	215	206	106	0	48	0	0	0	30	48	64	0	11	0	0	0	0	47	0	0	42	0	0	0	0	0	3	0	26	1553	0	0	0	15	975	0	0	12	785	2	0	0	0	0	119	0	0	126	0	5	0	12	404	0	0	175	98	1352	388	104	129	29	41	35	0	35	0	81	0	0	17	0	0	0	1935	0	29	0	0	871	5	0	16	0	0	0	0	0	26	16	0	218	0	0	81	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	33	0	12	24	0	0	0	0	0	0	5	0	0	12	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-171	0	20	0	0	503	0	7	0	49	28	3297	55	44	137	40	35	95	0	0	0	253	64	22	98	0	465	0	73	0	7	0	0	4	0	0	145	0	44	85	107	817	1717	0	52	461	8	289	0	0	22	348	264	0	30	6	88	82	0	898	0	0	0	106	3	216	0	11	74	49	254	906	34	38	13	0	6	211	11	0	178	56	70	0	33	0	0	4876	0	43	0	5	274	0	0	0	3	140	16	45	0	0	0	0	138	0	0	9	0	0	203	16	188	0	0	0	29	0	139	0	0	0	0	0	0	22	0	11	0	0	0	0	0	13	0	0	5	57	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-172	13	0	20	0	362	0	0	0	0	0	3179	0	0	0	0	0	0	0	0	0	3	31	12	0	0	30	0	0	0	0	0	0	183	0	0	0	0	0	0	212	180	843	0	107	242	0	43	0	0	12	620	38	12	21	0	103	0	18	331	0	133	0	18	0	55	4	2	33	0	230	894	29	48	87	0	61	26	0	0	4	75	0	0	25	0	0	0	0	0	0	211	7	0	0	0	0	13	0	0	0	0	0	0	0	305	0	97	0	0	0	161	0	0	0	0	0	0	1548	0	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
run06-173	4	15	102	0	201	0	741	0	0	0	3308	0	0	0	0	0	0	0	0	0	41	0	0	0	57	0	0	0	0	20	0	0	231	24	0	56	0	0	0	0	0	1055	0	0	0	25	5	0	0	313	559	13	0	0	0	350	0	0	0	39	0	0	18	33	0	0	0	129	710	557	571	0	76	13	73	21	0	0	0	24	0	0	0	0	0	0	127	26	16	0	0	9	7	2	0	0	0	0	0	0	325	0	4	0	7	0	26	0	0	10	0	27	328	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-176	7	948	0	0	431	11	98	0	0	11	2141	297	0	0	0	0	0	0	0	0	207	0	0	0	3	27	3	0	0	24	53	0	119	0	0	2	0	0	1479	0	181	2577	0	33	455	0	202	7	0	7	52	0	0	64	228	62	5	2	59	9	2	0	82	0	256	4	0	0	54	268	130	33	19	21	37	3	0	2	39	91	0	3	0	0	0	0	587	59	24	24	22	0	29	0	6	0	39	0	8	0	85	0	0	0	86	0	14	0	0	0	0	65	41	0	231	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-177	5	2640	15	0	0	0	94	0	0	0	3498	0	0	0	0	0	0	0	4	0	20	0	0	0	2	403	0	0	0	15	5	0	264	16	0	0	0	0	0	95	1393	2424	0	289	0	0	22	0	22	24	262	0	0	0	0	54	0	0	251	0	6	0	45	0	16	0	0	0	727	868	127	0	47	0	2	11	0	20	0	0	0	0	0	0	0	0	2357	0	0	0	0	0	4	0	0	0	0	3	0	0	2	0	295	0	190	0	20	13	0	0	0	56	128	3	0	37	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-179	54	761	46	0	80	0	0	0	51	0	2155	0	0	0	0	0	0	0	0	0	0	265	0	0	9	0	0	0	0	57	0	0	809	49	51	0	0	0	0	0	3	1788	0	0	557	20	0	0	0	0	80	0	0	0	0	0	102	4	0	11	0	0	0	0	0	0	0	0	139	4153	43	0	23	400	537	0	0	8	0	18	2	0	0	0	0	0	595	0	0	0	0	848	0	0	0	0	0	0	3	0	0	0	0	0	26	0	108	0	3	0	0	117	3151	0	0	12	0	0	0	0	0	0	0	0	0	0	0	19	0	27	102	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
run06-180	55	0	9	0	98	0	0	0	0	0	2757	0	0	0	0	30	0	0	0	2	5	7	0	0	0	0	0	0	0	0	68	0	101	0	0	9	0	0	0	0	0	6112	0	77	0	103	0	0	75	2	480	0	170	0	142	86	168	76	221	37	0	0	0	43	446	28	0	36	0	0	3112	9	16	12	0	0	0	20	15	413	289	177	0	0	95	0	28	0	10	0	0	132	0	12	15	0	132	0	0	0	0	0	0	0	0	0	63	0	0	0	0	25	0	9	0	0	0	36	0	0	12	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	8	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-190	8	76	11	0	0	18	36	0	0	208	4078	20	48	32	39	63	209	0	0	0	216	32	0	0	44	0	0	0	0	0	0	0	241	0	0	19	0	0	4	19	224	2453	207	105	364	0	290	6	0	0	265	62	23	69	40	72	0	22	239	0	3	0	84	0	559	13	0	30	0	284	335	16	88	0	11	7	87	4	0	38	34	28	9	23	0	0	3651	0	11	0	111	542	2	0	6	0	22	0	6	0	12	7	0	78	0	14	204	0	0	10	88	13	0	0	0	27	0	62	0	14	0	0	0	0	159	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
run06-97	0	0	0	0	3	5	297	0	0	0	9319	0	0	0	0	0	0	0	0	0	0	0	0	0	28	56	0	0	0	171	59	0	35	0	0	0	0	0	0	0	85	954	0	215	0	70	62	0	0	241	1220	607	0	0	0	0	0	0	4531	73	0	0	584	41	0	17	0	50	2063	2368	1923	31	66	0	394	75	0	0	0	0	0	0	0	0	0	0	1394	0	37	0	144	0	38	2	0	0	0	0	0	0	130	0	255	0	64	0	35	0	0	0	0	106	0	0	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-98	2	228	4	4	0	12	0	0	4	0	2422	0	0	0	0	0	0	0	46	0	194	539	0	0	13	0	0	0	0	15	345	10	282	0	0	0	0	0	41	0	12	2526	0	123	48	0	324	0	0	8	420	12	0	160	0	0	0	0	581	0	0	0	0	3	0	0	0	67	27	0	991	0	117	0	0	0	12	90	0	0	0	0	0	0	0	0	740	0	12	0	7	822	0	24	0	0	0	0	0	0	145	0	284	0	146	14	168	39	3	0	106	0	1125	0	4	5	0	265	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-99	13	333	0	0	0	23	34	0	0	0	3606	14	117	0	53	0	0	0	5	0	365	119	53	0	18	56	0	0	121	0	0	0	132	2	0	95	0	10	209	152	159	1932	84	330	924	0	356	15	0	6	155	13	63	109	182	149	23	29	497	0	0	0	30	0	166	202	0	33	0	516	1075	80	101	69	4	27	160	26	4	527	43	228	37	39	0	0	2414	4	124	29	482	2578	3	11	49	9	15	22	0	29	104	72	0	0	133	0	156	0	0	0	175	0	0	0	35	292	0	74	10	14	12	0	0	0	0	3	0	0	0	0	0	0	5	162	0	29	0	0	5	0	2	0	3	0	22	9	0	0	5	0	0	0	0	0	0	0	0	0	0
run07-Cah7-145	0	302	0	0	3130	22	0	0	0	0	2793	0	0	0	0	0	320	0	0	0	0	38	31	0	3	0	0	0	0	25	76	0	62	0	0	0	0	0	12	369	25	7550	0	9	308	6	379	0	0	0	317	0	0	0	96	0	10	23	159	86	0	0	116	0	786	12	0	13	530	289	784	0	18	127	36	0	0	3	61	4	0	0	0	19	659	0	2529	0	54	149	0	584	2	0	0	0	22	0	0	0	0	0	0	78	0	0	3	0	0	0	0	24	749	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-146	0	0	0	0	1414	0	35	8	0	0	4923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	8	0	3	0	0	0	17	0	44	609	0	75	354	0	0	0	0	0	60	9	0	9	0	96	0	0	1693	0	0	0	0	0	19	0	0	0	68	671	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	11	0	0	14	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	14	0	0	0	442	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-98	0	0	3	0	1500	0	25	0	0	0	6664	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	24	0	0	25	3	2	0	0	0	18	0	42	422	0	48	239	0	0	0	0	0	46	6	0	0	0	31	0	0	1922	0	0	0	0	0	13	0	0	0	67	508	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	9	0	0	0	444	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
