feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Atopobium	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Megamonas	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Haemophilus	Pseudomonas	Akkermansia	Enterorhabdus	Gordonibacter	Muribaculaceae	Prevotella	Campylobacter	Lacticaseibacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	RF39	f__Christensenellaceae.g__uncultured	Anaerofustis	Eubacterium	Anaerostignum	Frisingicoccus	Lachnoanaerobaculum	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	UCG.009	X.Eubacterium._brachy_group	Anaerococcus	Finegoldia	Parvimonas	Peptoniphilus	Clostridioides	Peptostreptococcus	Veillonellaceae	o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	Methylobacterium.Methylorubrum	Morganella	Proteus	Aggregatibacter	o__Enterobacterales.f__unassigned.g__unassigned
run03-133	55	701	0	36	5	0	0	0	79	0	3	0	6876	512	0	55	0	0	0	0	15	0	0	16	0	0	0	2818	0	0	8	39	0	19	3	84	0	0	1125	26	24	0	6	0	0	0	545	1692	408	2178	0	351	487	0	1498	0	0	2	208	239	0	773	133	0	0	10	0	1702	36	1	0	290	0	80	0	359	406	961	159	0	10	30	15	0	0	0	49	153	5	0	0	0	0	0	3607	0	9	29	59	599	0	0	0	19	0	0	0	0	0	0	190	1887	0	0	0	0	290	0	250	44	6	0	3	398	10	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	6	0	0	0	0	0	0	0
run03-134	37	0	3	0	0	0	1605	0	0	191	0	0	2539	0	0	0	0	0	0	0	19	0	9	11	0	0	0	2528	0	0	0	0	0	4	0	0	0	0	159	48	15	0	0	0	101	0	66	91	36	3469	0	512	86	0	90	0	0	0	1352	1363	18	0	0	0	62	0	4	0	0	0	4	207	0	0	0	350	2054	715	0	3	0	0	0	0	0	0	8	30	0	0	0	0	0	0	292	0	8	0	36	963	4	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	28	2	0	43	21	3	315	399	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	10	0	0	15	0	14	0	0	0	0	0
run03-135	58	352	12	35	16	0	1736	11	35	0	0	0	3108	222	0	28	49	17	0	0	486	113	0	102	0	0	4	493	3	0	0	0	0	24	11	0	6	0	129	17	8	29	10	0	0	0	0	99	206	2147	228	1693	741	0	207	0	0	10	301	18	0	24	11	0	157	199	0	1167	0	0	3	317	12	0	0	57	2144	1215	0	46	0	9	2	15	7	0	574	90	24	0	95	0	2	0	1697	0	29	11	13	637	13	0	0	9	0	3	0	0	0	22	5	0	0	0	29	0	55	0	129	80	0	0	52	10	449	62	0	0	0	3	6	19	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	61	0	0	19	0	0	0	0	0	0	0
run03-136	181	210	3	58	11	0	435	0	0	150	322	0	3908	0	537	8	0	1	100	206	42	42	0	146	0	0	0	223	0	1832	3	0	0	0	16	0	18	0	898	44	17	5	0	0	0	0	0	85	107	610	0	431	758	0	15	0	121	0	217	12	40	35	9	0	0	338	0	1187	0	0	3	348	9	0	0	0	2920	303	0	68	0	17	0	0	0	2	0	0	0	0	25	0	0	0	2238	0	0	0	0	503	0	0	0	0	0	7	0	0	0	14	0	0	33	243	0	67	0	8	180	64	32	0	26	0	309	0	0	3	10	322	25	0	0	0	0	14	7	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	9	0	0	23	0	0	0	0	0	0	0
run03-137	0	696	0	2	0	0	1814	150	13	0	0	0	4372	373	0	0	0	0	0	0	345	0	0	0	0	0	0	298	0	0	13	0	49	22	0	0	0	0	32	0	0	0	355	0	16	0	146	289	249	1529	289	712	792	0	618	52	0	20	306	24	51	120	14	0	116	89	41	1837	0	0	29	261	0	0	36	159	1511	684	9	103	268	279	144	0	12	6	345	113	210	0	7	7	8	4	2130	0	350	0	56	443	6	0	0	21	0	86	0	47	0	0	251	230	0	0	0	0	349	0	11	0	4	0	5	301	0	2406	0	0	0	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0
run03-138	4	1186	3	7	11	0	908	0	23	364	0	0	6829	213	0	0	126	0	0	0	174	1338	0	0	0	0	5	0	13	0	0	3	0	72	2	0	2	0	361	8	7	0	0	0	0	0	0	177	361	3087	0	675	1036	0	0	0	0	90	447	248	0	681	1049	0	65	2	0	1320	84	4	0	379	14	0	0	376	530	932	0	53	33	34	7	0	44	15	0	0	0	0	0	0	0	0	4125	7	42	0	57	0	8	0	0	0	0	0	4	0	0	0	340	0	39	0	0	0	19	0	22	0	8	0	0	30	364	140	0	0	0	91	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-139	32	37	39	6	0	0	0	0	131	0	0	0	5210	0	128	114	0	13	0	0	555	444	0	67	0	20	85	2	213	0	0	0	0	158	0	0	12	0	106	7	5	5	9	49	0	9	0	238	0	820	0	0	1547	8	0	0	0	16	479	0	0	0	0	0	0	28	0	66	184	0	11	60	15	0	0	1546	4865	472	0	15	25	66	104	8	46	10	0	0	27	0	10	0	0	8	79	161	152	0	197	167	97	0	5	0	2	35	0	4	0	11	1217	10	548	211	0	0	0	0	53	4	0	11	36	24	239	5303	4	0	0	47	27	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	6	0	0	0	35	14	0	0	0	0	0	0	0	0	0	0	0
run03-140	6	0	0	0	0	0	0	0	0	0	0	0	9547	0	0	0	0	0	0	0	149	0	0	288	24	0	17	0	0	0	0	0	0	150	2	0	0	0	18	6	0	0	0	0	0	0	0	0	31	2035	0	1115	2742	0	92	0	0	17	2729	4	10	147	0	0	0	21	0	3515	9	0	0	21	0	0	66	1310	2394	1250	6	101	29	93	2	10	0	0	42	73	0	0	3	0	18	0	256	0	163	0	7	989	55	0	0	0	0	9	0	19	0	0	72	0	590	0	0	0	19	65	6	0	0	0	0	0	55	1296	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	152	0	0	0	0	0
run03-141	13	0	3	0	0	0	501	0	0	11	4	0	225	18	9	0	6	0	0	0	9	16	0	8	0	0	0	94	11	0	0	0	0	0	0	0	0	0	63	7	0	0	0	0	0	0	236	26	23	346	0	338	40	0	0	0	0	0	88	14	0	0	0	0	14	3	0	207	0	0	0	20	0	0	42	0	162	244	0	12	10	0	3	0	0	0	0	0	0	0	3	2	0	0	91	0	0	9	4	13	0	0	0	0	0	0	0	0	0	0	252	64	0	0	0	0	0	0	24	0	0	91	10	9	0	24164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-142	16	213	0	2	0	0	2349	0	0	141	191	0	7144	2031	404	0	438	0	0	0	85	243	3	0	0	10	0	0	0	425	11	0	0	7	0	0	0	0	580	36	54	0	0	0	0	0	0	0	240	1650	0	571	927	0	73	0	0	0	722	9	21	0	9	0	8	163	5	93	0	0	0	525	18	3	15	0	984	3130	0	109	37	5	6	0	42	109	7	27	30	0	175	0	0	0	1188	0	108	24	13	1859	6	0	0	4	0	352	0	0	0	0	0	15	559	148	0	0	0	0	3	0	4	24	9	4	1039	0	0	32	24	104	0	145	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	35	1
run03-146	75	32	0	86	0	0	1072	0	0	88	0	0	3792	0	0	0	0	0	0	0	0	61	0	2	0	0	1	0	0	703	0	0	0	6	11	0	0	0	807	87	28	0	0	0	0	0	102	0	89	541	0	166	2743	2	0	0	0	15	15	450	0	0	0	0	122	42	0	0	0	0	0	0	0	0	0	4540	2022	46	0	519	0	0	0	0	0	0	0	22	0	0	0	0	0	0	706	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	57	0	0	0	0	353	927	3	0	0	0	540	1013	0	0	0	141	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	13	0
run03-147	0	13	0	0	0	0	41	0	0	0	0	4	130	0	0	0	0	0	8	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	14	59	0	2	0	5	0	0	0	2	27	40	116	58	98	55	0	43	0	0	0	5	0	5	15	0	0	24	5	0	4	0	0	2	0	0	0	15	0	39	50	2	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	248	0	7	0	0	43	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	6	12519	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0
run03-148	0	17	6	0	0	0	1865	0	28	0	0	0	9829	3	92	0	39	0	0	0	5	75	0	287	0	0	5	30	0	0	4	0	0	53	0	0	0	0	24	3	0	2	99	0	0	0	33	0	22	217	0	132	836	0	39	0	0	77	622	0	0	0	37	0	250	39	0	30	0	151	0	59	0	0	27	2394	3175	70	0	22	0	39	0	0	0	0	0	14	0	0	0	6	9	0	583	0	39	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	46	95	0	0	0	0	47	925	0	522	5	475	25	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	4	0	983	271	0	0	0	0	54	0
run03-149	166	295	5	22	46	0	0	2	167	0	0	0	3879	0	0	13	0	0	4	0	44	0	0	0	0	0	0	14	0	0	0	0	0	65	11	69	0	0	1015	166	66	24	0	6	3	0	0	0	484	5475	0	0	371	29	154	0	0	81	650	3	0	0	0	0	12	0	0	755	15	105	305	0	3	0	0	16	221	691	0	28	45	69	0	0	13	0	0	0	0	0	6	0	0	0	305	0	94	0	4	0	73	0	0	4	0	0	2	0	0	0	370	0	13	0	0	0	30	27	156	0	31	0	3	49	0	6352	0	0	0	25	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	135	3	2	0	0	0	0	0	25	69	8	48	0	10	0	0	0	0	0	0	0
run03-150	20	188	0	2	2	0	1212	0	7	64	126	0	6520	1889	30	196	0	0	0	402	1882	62	0	81	147	194	0	0	65	374	17	0	0	2	0	0	0	9	202	13	0	3	0	0	0	0	0	112	71	1483	0	95	158	0	23	0	0	0	141	4	7	13	0	0	12	0	0	521	3	0	11	95	2	0	7	848	26	251	22	15	124	496	5	0	116	3	0	3	0	0	0	17	2	0	1887	0	14	60	3	378	4	0	0	0	0	58	0	0	0	0	21	0	689	506	358	10	0	240	5	772	2	219	3	16	524	343	25	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	0	0	0	27	0	0	0	0	0	0	0
run03-151	57	2868	194	0	5	56	0	173	0	0	0	0	10584	655	40	0	344	74	0	1662	96	1916	0	0	0	0	106	0	0	0	0	1591	0	153	7	189	75	0	183	13	0	3	0	0	0	0	10	0	59	3881	0	0	148	0	0	121	0	0	1685	0	0	0	0	0	0	0	0	0	31	0	0	1296	0	0	0	80	1513	395	0	94	164	368	15	0	29	42	290	0	81	0	125	5	11	0	2173	351	354	0	0	4203	732	0	4	0	0	0	0	32	0	5	71	13	0	0	0	0	646	0	31	5	0	0	0	0	735	2275	131	37	0	36	0	202	0	0	0	0	0	0	23	8	0	0	0	0	0	0	0	0	0	2	0	0	0	69	106	0	47	0	0	0	0	0	0	0	0	0
run03-152	18	491	0	8	0	601	1187	2	0	88	63	0	3317	499	42	103	177	5	0	1389	587	112	17	30	0	0	0	0	0	35	0	55	3	4	293	0	0	0	303	16	15	0	220	0	290	0	11	0	0	1095	0	380	252	0	70	39	39	6	92	16	92	37	0	0	23	92	19	1432	3	0	6	101	22	11	14	0	151	933	0	9	33	0	3	171	13	29	571	122	281	11	44	0	0	2	2706	4	20	15	82	788	0	14	22	9	18	197	38	22	0	316	0	0	180	0	0	12	245	508	5	0	0	103	0	5	203	666	0	0	23	10	0	566	12	0	70	0	0	0	0	0	17	0	0	6	0	35	0	0	0	0	64	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-153	45	411	0	0	0	0	59	0	0	39	0	0	3919	887	16	0	0	470	354	0	958	1056	0	11	0	12	47	0	0	0	0	121	8	0	6	30	0	3	1438	0	2	0	257	14	128	128	748	622	5	1606	0	0	48	36	61	86	0	4	564	15	0	0	0	0	0	3	144	138	197	0	60	97	30	8	0	35	758	830	29	21	208	82	132	224	109	45	6	0	82	60	138	22	7	30	1300	10	388	86	3719	2062	26	25	195	44	105	603	174	83	10	7	0	91	0	0	0	0	156	87	22	15	7	0	0	80	97	0	1764	0	0	10	0	12	0	15	78	20	0	200	0	0	69	10	10	0	0	20	0	11	7	2	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-154	0	153	0	0	0	0	5	5	157	0	0	0	4082	10	0	15	17	0	8	0	32	23	0	163	0	0	0	242	0	0	5	0	0	19	4	5	0	0	20	0	0	12	0	0	0	0	269	44	29	279	38	1364	0	8	58	0	0	31	573	32	0	7	0	0	63	3	5	649	8	0	0	79	0	0	0	822	11173	138	0	4	0	26	0	0	7	0	144	0	0	0	13	0	0	0	1311	0	106	5	22	544	6	0	2	0	0	0	0	14	0	0	628	0	0	0	182	0	0	0	35	0	0	0	18	6	152	4062	0	0	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	26	2	0	0	0	4	0	6	0	0	0	0
run03-155	56	8	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	22	0	0	272	9	0	0	0	0	0	0	273	158	61	4021	0	817	920	0	1266	65	0	0	448	268	15	3	0	0	595	0	0	902	40	0	8	301	28	6	50	805	1351	397	0	4	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	36	74	207	0	0	0	0	0	0	0	0	0	2053	4	0	0	0	0	539	0	631	143	0	0	0	0	0	547	3625	0	0	204	0	10115	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	301	0	0	0	0	0	0
run03-156	38	536	0	4	3	22	3525	9	68	0	211	0	4552	0	0	0	0	0	0	1030	18	55	31	53	0	0	0	1147	0	0	0	0	0	30	0	3	8	24	181	19	16	0	0	0	0	0	25	153	78	2293	224	1386	417	0	269	0	0	11	865	0	21	6	63	0	34	10	0	293	16	0	0	368	2	0	352	642	3665	334	0	63	19	2	0	0	11	0	51	0	0	0	0	0	0	0	97	0	91	0	7	4560	39	0	0	0	0	8	0	0	0	0	238	0	0	0	1979	0	0	401	75	0	19	0	0	3	220	78	0	3	0	51	0	23	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	25	0	8	5	0	0	0	0	0	108	0	0	0	0
run03-157	0	0	0	3	0	0	893	0	3	242	117	0	5589	0	0	67	0	0	0	439	283	149	0	0	0	3	0	0	0	0	0	12	0	12	0	6	0	0	240	0	53	5	0	0	0	0	0	174	53	2277	0	1388	1659	0	54	107	333	0	681	0	9	16	57	0	156	479	8	2749	0	0	3	259	2	5	16	211	2736	886	0	178	97	104	100	131	20	7	576	54	34	7	144	0	0	0	1468	0	8	9	0	333	9	0	0	6	0	31	64	49	0	0	0	0	0	188	0	13	0	0	6	6	0	0	0	0	0	1085	38	12	19	199	5	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	3
run03-158	13	1388	217	0	0	0	0	0	11	283	0	0	6735	0	0	0	0	0	0	0	74	593	0	0	0	0	0	30	6	0	0	0	0	2	0	0	0	243	56	0	11	2	0	0	0	0	0	701	434	1293	0	682	910	0	113	0	0	0	465	13	5	26	0	0	66	143	6	503	0	2	0	110	56	0	0	0	1058	709	8	86	6	14	0	0	13	8	0	36	0	0	37	0	0	0	908	0	50	0	0	1109	0	0	0	0	0	404	0	0	0	0	0	0	489	262	0	0	54	0	2	0	0	22	0	180	104	198	0	0	0	0	0	0	10	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	152	0	145	0	0	0	0	0	0	0	0	0
run03-159	17	0	35	0	6	0	2563	9	0	178	22	0	1800	4	16	3	19	0	0	25	12	6	0	46	0	0	0	100	0	910	0	0	0	0	0	11	0	0	54	0	0	71	0	0	0	0	0	0	20	2110	68	1071	629	0	79	90	0	0	331	0	86	4	34	0	140	171	16	15	0	0	0	254	0	0	57	17	1835	1102	0	35	120	9	0	34	0	4	228	35	28	0	24	0	7	0	1807	0	113	29	0	1551	0	0	3	10	0	3	0	4	0	0	9	0	0	5	0	11	15	0	13	15	0	0	0	0	414	882	0	0	5	47	5	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	53	76	0	34	0	2	0	0	3	0	0	0	0
run03-160	0	0	19	3	0	0	314	11	0	0	104	61	6377	305	178	119	185	205	0	0	1188	434	201	147	871	23	0	0	0	0	0	0	0	0	0	15	0	6	162	0	3	0	53	8	10	12	335	1033	11	1760	160	393	632	0	552	98	0	0	87	8	29	49	15	2	20	4	27	1170	27	53	22	113	226	0	42	0	154	927	9	51	58	7	11	206	0	15	457	63	159	11	103	2	3	0	1435	0	40	186	11	771	0	0	7	29	0	36	0	3	7	0	0	21	0	203	0	0	0	0	0	0	0	36	0	6	115	472	0	54	0	5	0	287	5	0	21	0	0	7	0	0	12	0	0	0	0	0	0	20	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1514
run03-163	3	45	37	0	0	0	2398	41	14	139	0	0	6731	357	105	33	0	0	0	0	86	256	9	382	0	0	0	147	29	0	9	52	0	4	0	0	5	0	34	0	9	30	0	0	255	0	26	176	55	1880	0	1507	639	4	132	21	0	15	668	11	4	31	0	0	0	39	7	271	16	62	8	99	0	0	83	179	1596	837	10	23	18	20	12	0	37	38	27	0	2	0	35	3	23	0	4847	0	184	0	16	73	21	0	0	27	0	8	0	0	0	0	2	0	378	539	447	43	0	0	3	0	0	213	0	388	0	18	0	0	0	120	0	32	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	7	2	0	0	7	33	12	0	12	0	0	0	0	0	0	0	0	0
run03-164	11	1588	0	0	0	0	861	22	0	50	43	60	1207	27	140	32	24	0	0	6222	476	119	130	23	0	0	0	37	0	396	3	7	52	0	0	0	0	0	261	0	0	0	88	0	454	0	304	83	88	1086	195	782	600	0	146	28	56	0	156	40	43	154	17	0	30	0	43	504	0	0	39	190	34	49	40	0	390	1814	69	39	49	2	3	155	17	0	395	40	191	50	60	0	0	0	1730	0	88	4	266	647	0	18	6	38	11	294	0	22	13	0	160	14	0	310	411	0	0	0	46	0	0	27	0	0	122	96	0	0	0	27	0	4	0	0	283	0	0	3	0	0	116	4	0	0	0	0	0	0	0	0	282	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-165	2	154	2	10	0	0	1456	0	0	99	41	5	3772	188	645	254	41	0	0	212	1051	995	466	327	0	0	0	103	0	737	0	0	26	0	0	0	0	3	144	2	2	0	208	0	231	3	29	892	29	2064	67	743	666	2	43	37	0	0	296	6	12	78	3	0	30	295	48	441	0	0	14	250	33	5	109	19	1047	815	7	29	52	16	3	53	63	1	835	71	183	8	54	0	0	2	2005	0	180	316	10	813	16	50	7	19	8	115	9	68	8	353	133	14	0	231	0	0	0	0	0	0	0	581	0	9	1034	185	0	0	0	4	0	2217	0	0	0	0	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	14	8	0	0	0	0	0	0	0	0	0	0	0
run03-166	2	665	0	0	4	0	452	0	76	0	0	0	8504	169	122	35	0	0	0	0	38	27	0	121	0	0	0	0	0	0	0	0	0	9	0	8	0	2	49	0	0	6	2	0	0	0	243	0	1548	1225	0	417	1028	0	369	0	0	0	237	10	0	280	0	0	96	131	0	880	0	0	2	93	0	0	0	0	21	499	3	93	0	27	0	0	70	0	0	32	0	0	6	0	0	0	1095	0	43	0	0	673	0	0	0	0	0	0	0	0	0	0	137	0	0	78	0	0	0	0	12	16	0	0	0	0	368	1110	0	29	0	21	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	8	255	0	0	0	0	0	0
run03-167	14	820	2	6	0	174	1500	6	53	0	0	0	4336	383	0	0	160	0	0	0	1187	123	0	0	273	6	0	123	0	0	10	30	141	28	394	714	28	0	405	0	0	0	44	0	0	6	86	702	0	984	0	126	86	37	28	0	0	10	56	9	0	0	31	0	17	139	0	73	134	0	0	109	50	0	0	431	1482	311	3	12	86	48	96	83	70	44	511	77	87	9	96	0	0	4	2357	2	171	246	13	543	41	42	8	10	28	103	203	7	0	0	8	510	0	0	0	4	105	0	0	9	0	0	0	34	139	2071	0	17	0	25	5	0	0	5	0	0	0	0	19	0	0	0	12	0	0	23	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-168	30	847	10	9	3	0	2377	44	0	0	0	0	7449	0	0	0	0	0	0	0	2	935	0	0	0	0	3	0	20	0	0	0	0	29	0	0	0	418	607	22	31	0	0	0	0	0	0	0	4	2462	0	9	2171	0	0	0	0	0	601	320	0	0	0	0	0	0	0	659	2	14	0	7	0	0	0	1683	214	1745	0	64	0	71	36	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	52	1376	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	8	211	0	424	247	0	0	0	59	591	922	0	0	9	421	0	0	0	0	0	11	2	25	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	10	15	5	0	29	0	0	0	0	0	15	0
run03-169	59	2269	0	42	0	10	2726	0	12	263	400	12	10872	0	0	0	0	0	0	0	99	346	0	70	0	0	0	1325	3	0	0	0	0	23	0	244	29	12	1225	9	53	0	0	0	0	0	13	1576	227	1766	0	495	2874	0	0	0	0	0	192	31	48	0	0	0	0	46	0	3394	0	0	0	276	9	0	364	1098	394	119	0	130	0	20	0	0	26	0	0	0	0	0	0	0	0	0	954	0	89	0	0	0	0	0	0	0	0	58	0	0	0	214	18	8	1777	0	0	0	34	0	144	0	0	0	0	0	1286	57	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	5	0	0	0	0	0	0	0	0	0
run03-170	122	2315	32	45	0	155	3081	0	0	157	27	10	502	12	14	14	23	55	0	3268	11	42	0	45	40	0	2	192	0	880	0	6	0	0	2	179	0	0	1377	46	18	0	31	0	15	0	10	1329	18	2777	0	546	867	0	39	29	0	0	31	14	9	65	50	0	21	24	17	533	0	0	59	200	11	0	490	0	11	752	14	40	16	0	19	57	10	0	230	32	162	5	9	0	0	0	1883	23	64	2	24	505	7	6	3	4	13	16	0	7	0	0	0	4	76	0	0	0	373	749	276	0	0	0	0	0	110	1559	0	8	0	77	0	0	0	0	0	981	6	4	0	0	8	0	0	0	0	0	0	0	0	0	14	0	0	0	7	0	8	0	0	0	0	0	0	0	57	0
run03-171	5	0	0	43	0	0	1459	0	0	0	0	0	7565	0	0	426	0	0	0	0	0	21	0	0	0	0	43	15	0	0	0	0	0	1140	0	3	0	0	163	26	13	0	0	0	0	0	276	0	128	305	0	0	1687	0	0	0	0	86	527	0	0	0	0	0	316	0	0	6	0	857	0	0	0	0	0	515	3896	74	0	0	0	484	0	0	6	0	0	331	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	5	4	0	0	0	0	728	2229	0	14	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	2	0	0	0	901	0	0	0	0	0	0	0	5
run03-172	60	235	0	0	15	0	1132	0	486	0	21	0	6691	462	384	172	0	0	16	4	90	0	394	567	0	0	64	0	4	0	0	0	0	429	8	10	21	0	277	28	36	0	0	0	154	0	0	0	173	2037	0	0	5	0	45	77	0	5	415	0	0	0	0	0	0	19	55	46	210	701	0	72	0	0	0	1293	3465	4872	0	68	26	75	63	0	66	37	0	0	27	0	0	4	0	4	4	605	315	598	2	508	101	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	276	17	210	183	0	476	0	585	0	654	0	0	0	174	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	4	5	4	2	1	0	36	2	0	0	0	0	0	0
