feature	Actinobacteriota	Bacteroidota	Cyanobacteria	Desulfobacterota	Firmicutes	Fusobacteriota	Patescibacteria	Proteobacteria	Verrucomicrobiota	Campylobacterota
run07-Cah7-56	-6.33325858060946	-0.656813225003053	-12.7706638929168	-8.80103754196028	-1.587648892034	-14.8022134158237	-15.0036496670859	-5.9849389868307	-8.68320105166642	-15.0466124692581
run07-Cah7-59	-4.06221583470113	-1.86283735967225	-14.7334920443003	-5.53902953156667	-0.730816117939018	-14.8022134158237	-15.0036496670859	-4.61303011301044	-11.860957626454	-15.0466124692581
run07-Cah7-60	-4.43305698886773	-2.57539906955405	-14.7334920443003	-9.99940381142154	-0.386535314130504	-14.8022134158237	-15.0036496670859	-5.64456109406145	-14.3756277600259	-15.0466124692581
run07-Cah7-61	-4.22549833220427	-1.98240212274768	-8.42451624516691	-7.2333747578149	-0.738482685147789	-14.8022134158237	-12.0094787458881	-3.56819447396103	-14.3756277600259	-15.0466124692581
run07-Cah7-62	-5.90801225560684	-1.54320639639666	-14.7334920443003	-8.20609360853984	-0.737953677474386	-14.8022134158237	-15.0036496670859	-4.74666198990254	-14.3756277600259	-15.0466124692581
run07-Cah7-63	-4.61139691501817	-1.36040913821916	-14.7334920443003	-9.88026376615412	-0.841801977005367	-14.8022134158237	-10.5907571489591	-7.90044164809175	-7.43547892348123	-15.0466124692581
run07-Cah7-66	-3.49626933123488	-1.67014024708222	-7.36293008205487	-8.32730617232415	-0.915433535389477	-7.82687718181466	-11.3629300820549	-4.77796758133371	-5.9166738521653	-15.0466124692581
run07-Cah7-69	-5.19492601919363	-2.34968553217867	-7.18712061670483	-7.61956116224512	-0.499109361217605	-14.8022134158237	-15.0036496670859	-5.46371134601453	-4.86311819357961	-15.0466124692581
run07-Cah7-72	-5.86718512204369	-2.79566858698304	-14.7334920443003	-8.71518202859864	-0.443294616210877	-14.8022134158237	-15.0036496670859	-5.97297978606629	-3.55476049984477	-15.0466124692581
run07-Cah7-73	-3.25760476769532	-1.83506073335791	-8.76810361682239	-6.29276560727573	-0.801053131350761	-12.1256556214405	-15.0036496670859	-5.84025340257823	-6.87772810799689	-15.0466124692581
run07-Cah7-75	-3.43463915718601	-2.00221674911406	-9.50767806349136	-7.47619983201819	-0.737159909614124	-10.6882503091332	-10.0715789486847	-4.33775306204905	-14.3756277600259	-15.0466124692581
run07-Cah7-77	-2.64549654815598	-2.56671679179315	-6.98781059099209	-15.0529076283133	-0.638265662796436	-14.8022134158237	-15.0036496670859	-5.59655047499637	-11.4252159032994	-15.0466124692581
run07-Cah7-78	-4.06932391687045	-1.25625127922507	-14.7334920443003	-9.39434019354538	-1.20861520688999	-14.8022134158237	-15.0036496670859	-3.57161004560086	-8.14858377914342	-15.0466124692581
run07-Cah7-79	-4.36554899669758	-1.49249776099963	-14.7334920443003	-12.0351427478859	-0.818275659906835	-12.7721083420521	-15.0036496670859	-5.12825215227739	-14.3756277600259	-15.0466124692581
run07-Cah7-80	-7.49813687005308	-5.46179502298936	-14.7334920443003	-12.1128467141683	-3.64830096383435	-14.8022134158237	-15.0036496670859	-0.165209776216461	-14.3756277600259	-15.0466124692581
run07-Cah7-81	-3.57239652364022	-1.67868131677944	-14.7334920443003	-10.6947931549999	-0.800733308725928	-14.8022134158237	-10.1098306542788	-5.15822213838107	-14.3756277600259	-15.0466124692581
run07-Cah7-82	-3.5171763210437	-2.36772409092707	-14.7334920443003	-9.62388149001346	-0.533538902026906	-13.1474434460705	-11.8255153511831	-5.24356160033429	-14.3756277600259	-15.0466124692581
run07-Cah7-83	-3.25877628293337	-2.19375887669062	-14.7334920443003	-10.4528295552686	-0.622314348291734	-12.2601844773262	-9.55974475918508	-5.35329388171766	-14.3756277600259	-10.675221976605
run07-Cah7-84	-3.78842194755426	-1.97226275659141	-10.3518691276206	-7.30517589217258	-0.680188402460949	-14.8022134158237	-12.5997966410642	-5.05870002571468	-6.45004952155952	-15.0466124692581
run07-Cah7-85	-2.43453673898906	-3.12622715360428	-14.7334920443003	-12.2301705834958	-0.535486233129667	-14.8022134158237	-15.0036496670859	-6.59354596295219	-14.3756277600259	-15.0466124692581
run07-Cah7-86	-2.58989922320545	-2.6947953641461	-14.7334920443003	-8.80227401077271	-0.577669329234215	-14.8022134158237	-15.0036496670859	-7.12420210566008	-14.3756277600259	-15.0466124692581
run07-Cah7-87	-6.68026183620346	-2.01155588856405	-11.5022635342255	-10.0616909428395	-0.454457980217878	-14.8022134158237	-15.0036496670859	-6.77823699576676	-8.91730103350431	-15.0466124692581
run07-Cah7-88	-4.88557781352991	-1.83763500664984	-4.82322173618426	-6.90095303941683	-0.766526719195901	-14.8022134158237	-15.0036496670859	-4.20846207439123	-10.3297963382207	-15.0466124692581
run04-51	-4.81163613841867	-2.37362591584692	-14.7334920443003	-15.0529076283133	-0.480834971614063	-14.8022134158237	-15.0036496670859	-4.18787270630168	-14.3756277600259	-15.0466124692581
run03-91	-3.13196167228536	-3.04678942962294	-10.431932819514	-15.0529076283133	-0.455249371418787	-11.6949672253478	-15.0036496670859	-4.85702398345673	-14.3756277600259	-15.0466124692581
run02-75	-4.20161687139698	-14.1365906637914	-14.7334920443003	-15.0529076283133	-0.748736495199844	-12.0518037090428	-15.0036496670859	-1.51337224609275	-14.3756277600259	-15.0466124692581
run06-81	-5.95290299336535	-3.83874753054166	-14.7334920443003	-12.9301829168653	-0.270187024435294	-12.3452204161441	-15.0036496670859	-3.86813677914478	-5.97018098479719	-15.0466124692581
4002.I.1.lib30	-6.87073041512903	-2.94924244330756	-5.50782075823519	-7.02545300992767	-0.3335449254077	-14.8022134158237	-15.0036496670859	-4.68997838320236	-14.3756277600259	-15.0466124692581
4004.I.1.lib30	-6.91451512810443	-1.74480794126824	-14.7334920443003	-15.0529076283133	-0.732876706098328	-8.82336724004623	-15.0036496670859	-3.48315379213112	-14.3756277600259	-15.0466124692581
4012.1.rerun.lib32	-7.17716673455192	-2.2378856373225	-7.73110233965246	-6.39087342802215	-0.898122574948577	-14.8022134158237	-15.0036496670859	-5.09751448533156	-2.33149488094322	-15.0466124692581
4021.1.rerun.lib32	-7.92322284903738	-5.63002647269333	-14.7334920443003	-15.0529076283133	-0.0871280315387209	-14.8022134158237	-11.4880074678209	-4.89804428604138	-14.3756277600259	-11.2656150464845
