feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Faecalitalea	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	Lachnospiraceae_UCG.003	Megamonas	Allisonella	TM7x	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Pseudomonas
run07-Cah7-167	0.000317762948840165	0.00017653497157787	0	0	0.00540197013028281	0.000494297920418035	0	0.00815591568689757	0	0.00017653497157787	0	0	0	0.223775729972107	0	0.0158528404476927	0.000317762948840165	0.00317762948840165	0.00388376937471313	0	0	0	0	0	0	0	0.0274335345832009	0.00543727712459838	0.000847367863573774	0.0008120608692582	0.00384846238039756	0	0	0	0	0	0.000706139886311478	0.0114041591639304	0.000564911909049183	0	0	0	0	0.000458990926102461	0.00017653497157787	0	0	0.00349539243724182	0	0	0.000564911909049183	0	0	0.0420859372241641	0.120220315644529	0.00236556861914345	0.0157822264590615	0.0313526109522296	0.000706139886311478	0	0.0097447304310984	0.00261271757935247	0	0.000600218903364757	0.162588708823218	0	0.00105920982946722	0.00423683931786887	0	0.00127105179536066	0.00236556861914345	0.00466052324965576	0.0008120608692582	0	0	0	0.00158881474420083	0.0144758676693853	0	0	0	0.00158881474420083	0.00190657769304099	0.0421565512127953	0.0453694876955125	0.000388376937471313	0.00261271757935247	0	0.000529604914733609	0.000776753874942626	0.00187127069872542	0.000211841965893443	0.00247148960209017	0	0.000141227977262296	0.0360131342018854	0.000388376937471313	0.00441337428944674	0.000635525897680331	0.00296578752250821	0	7.06139886311478e-05	0	0	0	0.0710729795572503	0.000247148960209017	0.000953288846520496	0	0.000317762948840165	0.00540197013028281	0.0128164389365533	0.00165942873283197	0	0	0.000353069943155739	0.000141227977262296	0.000105920982946722	0.00169473572714755	0	0	0.00218903364756558	0.000423683931786887	0	0	0	0.00646117995975003	0	0	0	0	0.0152526215443279	0	0	0.000105920982946722	0	0	0	0	0	0.000141227977262296	0	0	0	0	0	0	7.06139886311478e-05	0	0	0	0	0	7.06139886311478e-05	0	0	0	0	0
run07-Cah7-168	0.00152749490835031	0	0.000169721656483367	0.000127291242362525	0.0137050237610319	0	0	0.00275797691785472	0	0.000509164969450102	0.00704344874405974	0.00322471147318398	0.000763747454175153	0.177189409368635	0.00670400543109301	0.0249066530889341	0	0.00492192803801765	0.00118805159538357	0	0	0	0	0	0	0	0.0046673455532926	0.197895451459606	0	0	0.00356415478615071	0	0.00297012898845893	0	0	0.008316361167685	0.00594025797691785	0	0.000806177868295995	0	0	0	0.000169721656483367	0.00717073998642227	0.00186693822131704	0	0.00212152070604209	0	0	0.00504921928038018	0	0	0.000678886625933469	0.000212152070604209	0.020112016293279	0.00534623217922607	0.0102681602172437	0.0218092328581127	0	0	0.00343686354378819	0.00123048200950441	0	0	0.0340291921249151	0.00123048200950441	0.00093346911065852	0.00186693822131704	0	0.000763747454175153	0.00479463679565513	0.00148506449422946	0.000424304141208418	0	0	0.000169721656483367	0	0.00407331975560081	0	0.000551595383570944	0	0.000509164969450102	0.0120502376103191	0.0937287847929396	0.0669976238968092	0	0.00356415478615071	0.00318228105906314	0.00891038696537678	0.0294467073998642	0.0159962661235574	0	0.00330957230142566	0.000721317040054311	0.000509164969450102	0.00195179904955872	0.00106076035302105	0.00148506449422946	0.000127291242362525	0.00840122199592668	0	0.000297012898845893	0	0.000551595383570944	0	0.0181177868295995	0.000594025797691785	0.0070010183299389	0.008316361167685	0.000212152070604209	0	0.0156568228105906	0.00212152070604209	0	0.000297012898845893	0.00254582484725051	0	0.000339443312966735	0	0	0	0.000212152070604209	0.000297012898845893	0	0	0	0	0.000424304141208418	0	0	0	0.0151476578411405	0	0	0.000678886625933469	0.000636456211812627	0.0179480651731161	0.00241853360488798	0.025755261371351	0	0.000763747454175153	0	0.00950441276306857	0.000381873727087576	0.0185845213849287	0	0.000254582484725051	0	0	0.000212152070604209	0	0	0	0	0	0	0	0	8.48608282416836e-05
run07-Cah7-169	9.72195216799533e-05	0.00508782163458422	0	0.000129626028906604	0.0119904076738609	0	0.000356471579493162	0	0	0	0.0029813986648519	0.00165273186855921	0	0.104348953269817	0.00719424460431655	0.00790718776330287	0	0.000356471579493162	0.00272214660703869	0	0	0	0	0	0	0	0.0226197420442025	0.00560632575021064	0	0	0.00194439043359907	0	0.000388878086719813	0	0.000453691101173116	0.000712943158986324	0	0	6.48130144533022e-05	0.0013286667962927	0	0	0	0.000486097608399767	0	0.00113422775293279	0	0.00855531790783589	0.00366193531661158	0.00223604899863893	0.000129626028906604	0	0.00200920344805237	0.00058331713007972	0.00933307408127552	0.00149069933242595	0.0263140838680407	0.00930066757404887	0	0	0.00204160995527902	0.000615723637306371	0.00210642296973232	0	0.0124116922678074	0	0.000421284593946464	0.00113422775293279	0.000194439043359907	0.00275455311426534	0.00518504115626418	0.000226845550586558	0.000939788709572882	0	0	0	0	0.00405081340333139	0	0.000194439043359907	0	0	0	0.424914122755849	0.0316287510532115	0	0.00155551234687925	0	0.000842569187892929	0.000388878086719813	0.00178235789746581	0.000226845550586558	0.000648130144533022	0	0	0.00998120422580854	0.000712943158986324	0.00346749627325167	0.000356471579493162	0	0	0	0	0	9.72195216799533e-05	0.109339555382721	0	0.000648130144533022	0.0015231058396526	0	0.0014582928251993	0.0209346036684166	0	6.48130144533022e-05	9.72195216799533e-05	0.000453691101173116	0.00123144727461274	0.000194439043359907	0.00165273186855921	0	0.00029165856503986	0.00058331713007972	0.000226845550586558	0	0	0	0.00168513837578586	0	0	0.000162032536133256	0.0030462116793052	0	0.00174995139023916	0	0	0	0.00544429321407739	0.00375915483829153	0.00732387063322315	0	0	0.0858772441506254	0	0	0	0	0	0	0.000194439043359907	0	0	0	0	0	0	0	0	0	0
run07-Cah7-170	0.000421427233564338	0.00257538864955984	0.000234126240869077	0	0.0857838546544297	0	0.000187300992695261	0	0.000327776737216707	0	0.0124555160142349	0.00201348567147406	0.000140475744521446	0.120902790784791	0.000749203970781045	0	0	0.000515077729911969	0.00318411687581944	0.00393332084660049	0	0	0.0876568645813823	0	0.0419554223637385	0	0.000936504963476306	0.00777299119685334	0	0.00107698070799775	0.00468252481738153	0.00899044764937254	0	0.00908409814572017	0	0	0	0.00552537928451021	0	0	0	0	0	0.0024349129050384	0.000187300992695261	9.36504963476306e-05	9.36504963476306e-05	0.0033714178685147	0.000374601985390523	0.00229443716051695	0.000327776737216707	0	0.00749203970781045	0.00117063120434538	0.0525847536991946	0.0388181307360929	0.046403820940251	0.0344165574077543	0	0	0.00107698070799775	0.0021539614159955	0.00711743772241993	0	0.0177935943060498	0.000234126240869077	0.00557220453268402	0.00079602921895486	0.000280951489042892	0.0021539614159955	0.0185896235250047	0.000421427233564338	0.0148436036710995	0	0	0	0.000187300992695261	0.00927139913841543	0.000327776737216707	0.000655553474433414	0	0.000140475744521446	0	0.108821876755947	0.0181681962914403	0	0.00210713616782169	0	0.00229443716051695	0	0.00262221389773366	0.00135793219704064	0.000561902978085784	0	0	0.00969282637197977	0.00173253418243117	0.00173253418243117	0.000515077729911969	0	0	0	0.00173253418243117	0	0	0.0962258849971905	0	0.000608728226259599	0	0	0.00191983517512643	0.0117063120434538	0	0	0	9.36504963476306e-05	0.000187300992695261	0	0.00149840794156209	0.000187300992695261	0	0.00294999063495037	0.000234126240869077	0.00140475744521446	0	0	0.0101142536055441	0	0.000936504963476306	0	0	0.0117531372916276	0.00112380595617157	0	0.000140475744521446	0.000421427233564338	0	0.000374601985390523	0.021539614159955	0	0.00103015545982394	0.0103483798464132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107698070799775	0
run07-Cah7-171	0	0	8.52260621297993e-05	0	0.0232241019303703	0	0	0	8.52260621297993e-05	0	0.00200281246005028	0.000127839093194699	0	0.31866024630332	0	0.000426130310648996	0	0.00383517279584097	0.00558230706950185	0.000383517279584097	0.0294882174969106	0.0319597732986747	0.00941747986534282	0.000426130310648996	0	0	0.00507095069672306	0.00234371670856948	0.000340904248519197	0.00110793880768739	0.00749989346742234	0.00928964077214812	0	0.00174713427366089	0	0	0.00767034559168194	0.0126134571952103	0.000596582434908595	0	0	0	0	0.000298291217454298	0	0	0	0	0	0.0113350662632633	0	0	0	0	0.00703115012570844	0.000426130310648996	0.00306813823667277	0.0124856181020156	0	0	0.000894873652362893	0	0.000468743341713896	0	0.0183662163889717	0	0.000213065155324498	0	0	0.000255678186389398	0.00379255976477607	0	0.000511356372778796	0	0	0	0	0.00272723398815358	0	0	0	0	0	0.0213917415945796	0.0157668214940129	0	0.00157668214940129	0.000298291217454298	0	0.0192610900413346	0.00221587761537478	0	0.00144884305620659	0.000298291217454298	0	0.000426130310648996	8.52260621297993e-05	0	0.000383517279584097	0.00460220735500916	0	0.000170452124259599	0	0.000681808497038394	0	0.0147014957173904	0.000170452124259599	0	0.00464482038607406	8.52260621297993e-05	0	0.000681808497038394	0.000724421528103294	0	0	0	0	0.000213065155324498	0.000383517279584097	0	0	8.52260621297993e-05	0	0.00102271274555759	0	0	0	0	0	0	0	0.00596582434908595	0	0	0.000127839093194699	0	0.0294029914347808	0	0.0574423658754847	0.275748924020966	0	0	0.000213065155324498	0	0	0.000468743341713896	0	0	0	0	0	0.00345165551625687	0	0	0	0	0	0	0
run07-Cah7-172	0.000181345584235024	0.0206733966027927	0.000423139696548389	0	0.0567611678655625	0.000544036752705072	0.000181345584235024	0	0.000362691168470048	0	0.00670978661669588	0.00265973523544702	0	0.162485643474581	0.00985311007676963	0.0045336396058756	0.000362691168470048	0.00235749259505531	0.0038082572689355	0	0	0	0	0	0.000302242640391706	0.000423139696548389	0.010276249773318	0.0126941908964517	0	0.00145076467388019	0.0048358822462673	0	0.00284108081968204	0	0	0.0215196759958895	0	0	0	0	0	0.000241794112313365	0	0.00338511757238711	0	0	0.000181345584235024	0.00894638215559451	0	0.000785830865018437	0	0	0.00217614701082029	0.0187390437042858	0.105603578552862	0.00973221302061295	0.0651635132684519	0.0291966390618388	0	0	0.00797920570634105	0.000604485280783413	0	0	0.0305869552076407	0.000241794112313365	0.00126941908964517	0.010457595357553	0.00048358822462673	0.00441274254971891	0.00513812488665901	0.00314332346007375	0.0219428156924379	0	0	0	0.00247838965121199	0.0227890950855347	0.000241794112313365	0.00157166173003687	0	0.00531947047089403	0	0.0207942936589494	0.0437647343287191	0.000120897056156683	0.00290152934776038	0	0.00132986761772351	0.00126941908964517	0.00048358822462673	0.000302242640391706	0.000785830865018437	0	0	0.00507767635858067	0.0017530073142719	0.000967176449253461	0	0.00405005138124887	0	0	0.00580305869552076	0	0	0.153599709847065	0	0.00229704406697697	0.00126941908964517	0	0.000181345584235024	0.0435229402164057	0	0	0	0.000241794112313365	0	0	0.00048358822462673	0	0	0.000423139696548389	0	0	0	0	0.000181345584235024	0	0.000241794112313365	0	0.00163211025811521	0	0.00272018376352536	0.00126941908964517	0.000120897056156683	0	0.00441274254971891	0.0020552499546636	0.00501722783050233	0	0.00114852203348848	0	0	0.000120897056156683	0.00048358822462673	0	0	0	0	0	0	0	0.000120897056156683	0	0	0	0	0	0
run07-Cah7-173	0.000105418511490618	0.000737929580434324	0.000316255534471853	0	0.0388467214842926	0	0.000105418511490618	0.00395319418089817	0	0.000896057347670251	0	0	0	0.336285051655071	0.0128083491461101	0.00574530887623867	0	0.00537634408602151	0.00574530887623867	0.00100147585916087	0	0.0271452667088341	0	0	0	0	0.0280940333122496	0.00353152013493569	0	0	0.00506008855154965	0	0	0	0.00274088129875606	0.00679949399114485	0	0	0.0011596036263968	0	0	0.0012123128821421	0	0.00395319418089817	0.000158127767235927	0	0	0	0	0	0	0	0.00400590343664347	0.00342610162344508	0.0633565254058613	0.00353152013493569	0.029359055450137	0.00764284208306979	0	0	0.00500737929580434	0	0.000843348091924942	0	0.0694707990723171	0	0.000105418511490618	0	0	0.000579801813198398	0	0.000421674045962471	0.00316255534471853	0	0	0.00047438330170778	0	0.00258275353152013	0	0	0	0.00390048492515286	0.0552393000210837	0.047438330170778	0.0762702930634619	0	0.00221378874130297	0	0.0167088340712629	0.00158127767235927	0.0011596036263968	0	0.00374235715791693	0	0	0.000421674045962471	0	0	0	0.00411132194813409	0	0	0	0.000579801813198398	0	0.00521821631878558	0	0.000263546278726544	0.00184482395108581	0.000263546278726544	0	0.00421674045962471	0.000316255534471853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319945182374025	0	0	0	0	0.0242462576428421	0.000896057347670251	0.0311511701454775	0	0.000210837022981235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263546278726544	0	0
run07-Cah7-174	0.000159362549800797	0.112231075697211	0.000278884462151394	0	0.0618326693227092	0	0	0	0	0	0.00223107569721116	0.000756972111553785	0.000199203187250996	0.072390438247012	0.00314741035856574	0.00047808764940239	0	0.00179282868525896	0.000119521912350598	0.00115537848605578	0.0270119521912351	0.0098804780876494	0.0097211155378486	0.00139442231075697	0.000239043824701195	0	0.00884462151394422	0.0312749003984064	0	0.00585657370517928	7.96812749003984e-05	0	0	0	0	0.0109163346613546	0	0.00270916334661355	0	0.000199203187250996	0	0	0	0.00258964143426295	0	0.000916334661354582	0	0.00278884462151394	0	0.0100796812749004	0	0	0.010199203187251	0.00282868525896414	0.0963745019920319	0.000836653386454183	0.0176892430278884	0.019601593625498	0	0	0.00764940239043825	0.00051792828685259	0.000717131474103586	0	0.011195219123506	0.000239043824701195	0.00103585657370518	0.00378486055776892	0.000557768924302789	0.00047808764940239	0.00171314741035857	0.00187250996015936	0.00645418326693227	0.000398406374501992	0	0	0	0.00836653386454183	7.96812749003984e-05	0	0	0.0373705179282869	0	0.160199203187251	0.0200796812749004	0	0.00119521912350598	0	0.00203187250996016	0.00199203187250996	0.00187250996015936	0	0.000756972111553785	0.000438247011952191	0	0.00533864541832669	0.00103585657370518	0.00274900398406374	0.000358565737051793	0	0	0	0	0.000159362549800797	0	0.128685258964143	0.000199203187250996	0.00139442231075697	0.00047808764940239	0	0.00274900398406374	0.00784860557768924	0	0	0.000358565737051793	0.000438247011952191	0	7.96812749003984e-05	0.00195219123505976	0.00342629482071713	0	0.000318725099601594	0	0.000159362549800797	0	0	0	0	0	0	0	0.000398406374501992	0.00159362549800797	0.000876494023904383	0	0	0.00685258964143426	0	0.0162151394422311	0	0.000159362549800797	0.000239043824701195	0	0.000278884462151394	0	0.0156573705179283	0	0	0	0.000119521912350598	0	0	7.96812749003984e-05	0	0	0	0	0	0
run07-Cah7-175	0	0.0120795724998877	0	0	0.052045444339665	0	0.000943014953522834	8.98109479545557e-05	0	0.000314338317840945	0	0	0.00197584085500022	0.321119044411514	0.00273923391261395	0.00157169158920472	0	0.00251470654272756	0.000493960213750056	0	0	0	0	0	0	0	0.0066909156226144	0.00700525394045534	0	0	0.00107773137545467	0.00130225874534106	0	0	0	0.0179621895909111	0	0	0.000359243791818223	0	0	0.000224527369886389	0	0	0	0	0	0.000224527369886389	0	0	0	0	0.00166150253715928	0.0128878710314787	0.0384839911985271	0.00462526381965962	0.0167497417935246	0.0228119807804571	0	0	0.00767883605011451	0	0	0	0.0495756432709147	0.000493960213750056	0.000179621895909111	0.00157169158920472	0	0.00233508464681845	0.00314338317840945	0.000134716421931833	0.00610714446090979	0	0	0	0	0.0108671247025012	0	0.00062867663568189	0	0.00152678611522745	0.0367326777134133	0.0815932462167138	0.035879473707845	0	0.00251470654272756	0	0	0.00220036822488661	0.000943014953522834	0	0.0028290448605685	0	0	0.000269432843863667	0.000179621895909111	0	0	0	0	0	0	8.98109479545557e-05	0.000134716421931833	0.112488212313081	0	0.00354753244420495	0.000134716421931833	0	0.002424895594773	0.0138308859850016	0.000224527369886389	0	0.000134716421931833	0.000224527369886389	0	0	0	0	0	0.000314338317840945	0	0	0	0	0.010507880910683	0	0	0	0	0	0.000179621895909111	0	0	0	0	0	0.0546948673043244	0.0220485877228434	0	0.00368224886613678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-176	0.000332184528505585	0.0196819333139559	0	0	0.0231698708632645	0	0	0	0.00112112278370635	0	0.00199310717103351	0.000622845990947972	0.00311422995473986	0.274716605074119	0.00971639745878836	0.000622845990947972	0	0.00244986089772869	0.00157787651040153	0	0	0.00523190632396296	0	0	0	0.0144915500560561	0.00772329028775485	0.00996553585516755	0.000166092264252792	0	0	0	0.000332184528505585	0	0	0.0209276252958518	0	0.00323879915292945	8.30461321263962e-05	0.000415230660631981	0	0	0	0.0022422455674127	0.000539799858821575	0	0	0.00697587509861728	0.000166092264252792	0.000290661462442387	0	0.0022837686334759	0.00772329028775485	0.00274052236017107	0.0276543619980899	0.00132873811402234	0.0530664784287672	0.00830461321263962	0	0	0.0125399659510858	0.000373707594568783	0.000622845990947972	0	0.020969148361915	0.000622845990947972	0.00174396877465432	0.00336336835111905	0.000622845990947972	0.00170244570859112	0.000207615330315991	0.00066436905701117	0.0129551966117178	0	0	0	0	0.00469210646514139	0	0.000456753726695179	0	0.00157787651040153	0	0.0452186189428227	0.0660631981065482	0.000166092264252792	0.00249138396379189	0	0.00066436905701117	0.00244986089772869	0.000581322924884773	0.000290661462442387	0.000539799858821575	0	0.000124569198189594	0.00103807665157995	0.000332184528505585	0.0022007225013495	0.000622845990947972	0.000415230660631981	0	0	0.00232529169953909	0	0.000166092264252792	0.225470248723166	0	0.000705892123074368	0.000581322924884773	0	0.00132873811402234	0.0219241788813686	0	0.000166092264252792	0.000124569198189594	0.000124569198189594	0	0.000124569198189594	0.00141178424614874	0.00323879915292945	0	0.000166092264252792	0.000249138396379189	0	8.30461321263962e-05	0	0.000581322924884773	0.000249138396379189	0	0	0.0109205663746211	0.00141178424614874	0	0.00207615330315991	0	0	0	0.000207615330315991	0.0248307935057925	0	0	0	0	0.000207615330315991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-177	0.000287531898069942	0.00305502641699314	0.000143765949034971	0	0.0402544657297919	0	0	0.000143765949034971	0.00064694677065737	0	0.00366603170039176	0.000143765949034971	0.00230025518455954	0.172519138841965	0.0198756424540848	0.00143765949034971	0	0.0054631060633289	0.00190489882471337	0	0	0	0	0	0	0	0.0138734140818747	0.0057146964741401	0	0	0.00118606907953851	0	0	0	0.000718829745174855	0.0103511483305179	0	0.000611005283398627	0.000143765949034971	7.18829745174855e-05	0	0	0	0.00215648923552457	0	0	0	0.0159580203428818	0	0	0.000107824461776228	0	0.0157064299320706	0.00467239334363656	0.107465046903641	0.00920102073823815	0.0277827696510082	0.0072242389390073	0	0	0.00553498903784639	0.000611005283398627	0.00154548395212594	0	0.0225353125112317	0	0.000503180821622399	0.00715235596448981	0.00276749451892319	0.00345038277683931	0.0017611328756784	0.000611005283398627	0.00434891995830787	0.00122201056679725	0.00905725478920318	0	0.000251590410811199	0.00690076555367861	0	7.18829745174855e-05	0	0.00129389354131474	0	0.0455738058440858	0.0619271825468138	0	0.00161736692664342	0.000107824461776228	0.000503180821622399	0.0039535635984617	0.00111418610502103	0	0.00506774970348273	0	0	0.0165330841390217	0.000431297847104913	0.00129389354131474	0	0.00201272328648959	0.000143765949034971	0.000251590410811199	0.00492398375444776	0	0	0.220465082845128	0	0	0.000215648923552457	0	0.000287531898069942	0.0072242389390073	0.000718829745174855	0	0	7.18829745174855e-05	0	0.000107824461776228	0.00143765949034971	0	0.000431297847104913	0.000611005283398627	0	0	0.000107824461776228	0	0.00481615929267153	7.18829745174855e-05	0	0	0	0	0.00186895733745462	0	0.000107824461776228	0	0	0.00503180821622399	0.0205944721992596	0	0.000179707436293714	0.000251590410811199	0.000107824461776228	0.000682888257916113	0.000143765949034971	0	0	0	0	0	0	0	0	0	0	0.0446033856880998	0	0	0
run07-Cah7-178	0.00109764664559185	0.00298559887600983	8.78117316473481e-05	0	0.0723568668774148	0.000131717597471022	0	0	0	0	0.00131717597471022	0.000702493853178785	0.00043905865823674	0.335704250087812	0.00289778714436249	0.0123814541622761	0	0.0023709167544784	0.000263435194942044	0	0	0.0104935019318581	0	0	0.000746399719002459	0	0.00342465753424658	0.0144011239901651	0	0	0.000175623463294696	0	0.000878117316473481	0.00390762205830699	0.00412715138742536	0.00540042149631191	0	0.00570776255707763	0	0	0	0.000658587987355111	0	0.00342465753424658	0	0	0.000175623463294696	0.000263435194942044	0	0	0	0	0.0011854583772392	0.000746399719002459	0.0574727783631893	0.000570776255707763	0.0128644186863365	0.0236652616789603	0	0	0.00939585528626624	0	0.000131717597471022	0	0.035563751317176	0	0.00021952932911837	0.000878117316473481	0.000878117316473481	0.000570776255707763	0.00206357569371268	0	0.00750790305584826	0	0	0	0.000878117316473481	0.00259044608359677	0	0.000175623463294696	0	0.00294169301018616	0	0.105988760098349	0.0574288724973656	0.000131717597471022	0.0124253600280998	0	0.000614682121531437	0.00346856340007025	0.00461011591148577	0	0.00636635054443274	0	0	0.000351246926589392	0.00109764664559185	0	0	0	0	0	0	8.78117316473481e-05	0	0.0538724973656481	0	0	0.000175623463294696	0	0	0.0112838075166842	0	0	0	0.000131717597471022	0	0	0	0	0	0	0.000131717597471022	0	0	0	0	0	0	0	0	0.000395152792413066	0	0	0.000790305584826133	0	0.000131717597471022	0.000175623463294696	0.0329293993677555	0	8.78117316473481e-05	0.00043905865823674	0	0	0	0	0	0	0	0	0	0.059799789251844	8.78117316473481e-05	0.000175623463294696	0	0	0	0	0
run07-Cah7-179	0	0.0130827264401901	0	0	0.0466617243033448	0.00231128167110026	0.0034451179625834	0.00396842702019101	0	0.000697745410143474	0	0	0	0.150058872268981	0.0176180716061227	0.0031834634337796	0.000741354498277441	0.00270376346430596	0.00257293619990406	0	0	0	0	0	0	0	0.0241594348262178	0.0062360996031573	0	0	0.00113383629148315	0	0	0	0	0.0143037809079412	0	0	8.72181762679342e-05	0	0.000218045440669836	0	0.000741354498277441	0.0143473899960752	0	0	0	0.0029218089049758	0	0	8.72181762679342e-05	0.000218045440669836	0.0122977628537787	0.0137804718503336	0.0857790763595133	0.0112947538266975	0.018533862456936	0.0245955257075575	0	0	0.034538397802102	0.00156992717282282	0	0	0.0418211155204745	0.00209323623043042	0.00152631808468885	0.00553835419301382	0.000697745410143474	0.0030526361693777	0.00200601805416249	0.00100300902708124	0.00296541799310976	0	0	0	0.000174436352535868	0.0204526623348306	0	0.000828572674545375	0	0.00170075443722472	0.00196240896602852	0.0512842876455453	0.0365008067681305	0.00061052723387554	0.00340150887444944	0	0.000523309057607605	0.000741354498277441	0.000828572674545375	0.000959399938947277	8.72181762679342e-05	0.000479699969473638	0	0.00641053595569317	0.00174436352535868	0.00139549082028695	0	0.00313985434564563	0	0	0	0	0	0.214338668178448	0	0.00113383629148315	0	0.000174436352535868	0	0.015917317168898	0.000218045440669836	0	0	0.000392481793205704	0	0	0.00200601805416249	0	0	0	0.000174436352535868	0	0	0	0.0173564170773189	0	0.00353233613885134	0.000741354498277441	0	0.00872181762679342	0	0	8.72181762679342e-05	0.000174436352535868	0.00924512668440103	0	0.017225589812917	0	0.000741354498277441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-180	0.000152741713762028	0.0262333893386284	0	0	0.0428058652818085	0	0.000381854284405071	0.00981365510921033	0	0.000801893997250649	0	0	0	0.180617076523599	0.0429586069955705	0	0	0.0021765694211089	0.0091645028257217	0	0	0	0	0	0	0	0.0195891247899801	0.0121047808156408	0	0	0.00152741713762028	0	0	0	0.000114556285321521	0.0219948067817321	0	0.00996639682297235	0.000458225141286085	0	0	0.000190927142202536	0	0.00286390713303803	0	0	0	0.00137467542385826	0	0.00236749656331144	0	0	0.0210401710707194	0.0238658927753169	0.106613716205896	0.00133648999541775	0.0231785550633878	0.0128303039560104	7.63708568810142e-05	0	0.016266992515656	0.000229112570643043	0	0	0.0310447533221323	0.00103100656789369	0.00133648999541775	0	0.000420039712845578	0.00221475484954941	0.000687337711929128	0.000152741713762028	0.00164197342294181	0	0	0	0.00156560256606079	0.0143577210936307	0	0.000534595998167099	0	0.00954635711012678	0.00278753627615702	0.0140522376661066	0.0412784481441882	0.000229112570643043	0.00641515197800519	0	0.0107301053917825	0.00416221170001527	0.00145104628073927	7.63708568810142e-05	0.00469680769818237	0.00118374828165572	0	0.00190927142202536	0.000840079425691156	0	0	0.00416221170001527	0	0	0	0	0	0.162975408584084	0	0.000190927142202536	0	0	0.00408584084313426	0.0321903161753475	0.000992821139453185	0	0	0.000152741713762028	0	3.81854284405071e-05	0.00114556285321521	0	0	0.000114556285321521	0	0	7.63708568810142e-05	0	0.00343668855964564	0	0	0	0	0	0.002711165419276	0	7.63708568810142e-05	0	0.0122193371009623	7.63708568810142e-05	0.0277608064762487	0	0	0.000152741713762028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
