feature	Actinomyces	Bifidobacterium	Rothia	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Tannerellaceae	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Limosilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Parvimonas	Intestinibacter	Romboutsia	Phascolarctobacterium	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemania	Merdibacter	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	f__Christensenellaceae.g__uncultured	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Lachnospiraceae_UCG.001	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	Candidatus_Soleaferrea	Caproiciproducens	Paludicola	Phocea	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	o__Oscillospirales.f__uncultured.g__uncultured	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4168.2.lib27	0	0.00812385691803836	0	0	0	0	0	0	0	0.376589681425716	0.0154821147547956	0.0472544766279614	0	0	0	0	0	0	0	0	0.0639275232869721	0	0.000170133129173578	0	0	0	0.000680532516694313	0	0	0	0.000382799540640551	0	0	0.000382799540640551	0	0	0	0	0	0	0	0.00727319127217047	0	0.0692441835736464	0	0	0.00455106120539322	0.0023393305261367	0.00774105737739781	0	0	0	0.00791119050657139	0.00212666411466973	0	0	0	0	0.0162477138360767	0	0	0.00808132363574497	0.000850665645867892	0	0	0	0.000808132363574497	0	0	0	0.0125473182765514	0.0398536855089107	0.00931478882225341	0	0.00480626089915359	0	0.00935732210454681	0.000297732976053762	0.000340266258347157	0.00365786227723193	0.00416826166475267	0	0	0	0.00055293266981413	0	0	0	0	0.191867636425503	0	0.0023393305261367	0	0	0.0497639402832717	0.00221173067925652	0	0	0	0.00497639402832717	0	0	0	0	0	0	0	0	0	0	0.00114839862192165	0	0	0	0.000382799540640551	0	0.0156947811662626	0	0.00595465952107524	0	0	0	8.50665645867892e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000510399387520735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4168.3.lib30	0	0.00878284923928077	0	0.000691562932226833	0	0	0	0	0	0.386168741355463	0.0125172890733057	0.0497233748271093	0	0	0	0	0.00020746887966805	0	0	0	0.0643845089903181	0	0	0	0	0	0.000760719225449516	0	0	0	0.00020746887966805	0	0	0.0012448132780083	0	0	0	0	0	0	0	0.00442600276625173	6.91562932226833e-05	0.0515905947441217	0	0	0.00594744121715076	0.00359612724757953	0.00394190871369295	0	0	0	0.00463347164591978	0.00276625172890733	0	0	0	0	0.0108575380359613	0	0	0.00200553250345781	0.00110650069156293	0	0	0	0.000276625172890733	0	0	0	0.00560165975103734	0.0358921161825726	0.00663900414937759	0	0.00283540802213001	0	0.0107192254495159	0	0.000345781466113416	0.00594744121715076	0.00394190871369295	0	0	0	0.000622406639004149	0	0	0	0	0.249446749654219	0	0.00152143845089903	0	0.000345781466113416	0.0342323651452282	0.00152143845089903	0	0	0	0.00401106500691563	0	0	0	0	0	0	0	0	0	0	0.00186721991701245	0	0	0	0.000138312586445367	0	0.0129322268326418	0	0.00553250345781466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4170.2.lib27	0	0.017174659767816	8.69603026218531e-05	0.0161746162876647	0	0	8.69603026218531e-05	0	8.69603026218531e-05	0.0829601287012479	0	0.000826122874907605	0	0	0.0180442627940345	0.00339145180225227	0.251619635636332	0	0	0.0063915822427062	0.0120874820644376	0	8.69603026218531e-05	0	0	0.0366102874038002	0	0	0	0	0	0	0	0.00113048393408409	0	0	0	0	0	0	0	0	0.00447845558502544	0.0928301230488282	0.00500021740075656	0.0103917561633114	0.0104352363146224	0	0.0133918866037654	0.00239140832210096	0.000434801513109266	0.000434801513109266	0.0211748336884212	0.00586982042697509	0.00221748771685725	0.00108700378277316	0	0	0.00391321361798339	0.00204356711161355	0.00108700378277316	0.0186529849123875	0	0	0	0.00717422496630288	0.00204356711161355	0.000739162572285752	0.000173920605243706	0.00804382799252141	0	0.000782642723596678	0.0771772685768947	0.000478281664420192	0.00139136484194965	0.0021305274142354	0	0.000826122874907605	0.00269576938127745	8.69603026218531e-05	0	0.0108700378277316	0.00204356711161355	0.00378277316405061	0.00160876559850428	0.000260880907865559	0.000217400756554633	0	0	0.103787121179182	0	0.00430453497978173	0	0.00969607374233662	0.0576546806382886	0	0.00400017392060524	0.000782642723596678	0.00173920605243706	0.00434801513109266	0	0.00013044045393278	0	0	0	0	0	0	0.0194356276359842	0	0.000521761815731119	0	0	0	0	0	0	0.00721770511761381	0	0	0	0	0	0	0.019566068089917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391321361798339	0	0.000782642723596678	0	0	0	0.000347841210487412	0	0	0	0	0	0	8.69603026218531e-05	0	8.69603026218531e-05	0	0	0	0	0	0	0	0	0
4170.3.rerun.lib32	0	0.0404051404922675	0	0.0371741813693458	0	0	0.000762361141363537	0	0	0.0665795396790823	0	0.00141581354824657	0	0	0.0169171567559718	0.00148841937123357	0.265011253902563	0	0	0.010346329775648	0.0153561315617513	0	0	0	0	0.0555434545850577	0	0	0	0	0	0	0	0.000145211645974007	0	0	0	0	0	0	0	0.000108908734480505	0.00638931242285631	0.0764902345168083	0.00275902127350614	0.00874900166993393	0.00951136281129747	0	0.0154287373847383	0.00152472228272707	0.000689755318376534	0.000471937849415523	0.0172801858709068	0.0039933202642852	0.00159732810571408	0.000689755318376534	0.000290423291948014	0	0.00232338633558411	0.00127060190227256	0.000726058229870036	0.0118347491468816	0	0	0	0.00373919988383068	0.00294053583097364	0.000653452406883032	0.000290423291948014	0.00758730850214187	0	0.000762361141363537	0.0569592681333043	0.000580846583896028	0.00177884266318159	0.0020692659551296	0	0.00163363101720758	0.00185144848616859	0	0	0.0117621433238946	0.00235968924707762	0.00381180570681769	0.00127060190227256	0	0.000217817468961011	0	0	0.0920641835475205	0	0.00482828722863574	0	0.00878530458142743	0.0420750744209686	0.000254120380454512	0.0019966601321426	0.000181514557467509	0.00130690481376606	0.00294053583097364	0	0.00061714949538953	0	0	0	0	0	0	0.0319465621142816	0	0.000435634937922021	0	0	0	0	0	0	0.0121251724388296	0	0	0	0	0	0	0.0257750671603863	0	7.26058229870036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181514557467509	0	0.000363029114935018	0	0	0	0.000290423291948014	0	0	0	0	7.26058229870036e-05	0	0	0	0	0	0.000145211645974007	0	0	0	0	0	0	0
4170.4.lib30	0	0.0367502458210423	0.000107546705998033	0.0198346853490659	0	0	0.000752826941986234	0	6.14552605703048e-05	0.0660644051130777	0	0.00109083087512291	0	0	0.0151333579154376	0.000706735496558505	0.19352261553589	0	0	0.00829646017699115	0.0148414454277286	0	0	0	0	0.055248279252704	0	0	0	0	0	0	0	0.00101401179941003	0	0	0	0	0	0	0	7.6819075712881e-05	0.00915683382497542	0.106286873156342	0.00357976892822026	0.0139657079646018	0.0114767699115044	0	0.0171613815142576	0.00195120452310718	0.000906465093411996	0.000368731563421829	0.023998279252704	0.00637598328416912	0.00208947885939036	0.00121374139626352	0.000199729596853491	0	0.00302667158308751	0.00158247295968535	0.000906465093411996	0.0183597590953786	0	0	0	0.00588434119960669	0.00424041297935103	0.000752826941986234	0.000245821042281219	0.00969456735496559	0	0.000507005899705015	0.0805678466076696	0.00118301376597837	0.00202802359882006	0.00176683874139626	0	0.00276548672566372	0.00327249262536873	0.000184365781710914	0	0.013812069813176	0.00267330383480826	0.0045169616519174	0.0018743854473943	0.000153638151425762	0	0	0	0.0844856194690266	0	0.00780481809242871	0	0.0159783677482793	0.0526978859390364	0.000230457227138643	0.00422504916420846	0.000307276302851524	0.00179756637168142	0.00351831366764995	0	0.000399459193706981	0	0	0	0	0	0	0.0267944936086529	0	0.000399459193706981	0	0	0	0	0	0	0.00878810226155359	0	0	0	0	0	0	0.0187131268436578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368731563421829	0	0.000660644051130777	0	0	0	0.000353367748279253	0	0	0	0	0	0	0.000107546705998033	0	0.000138274336283186	0	0	0	0	0	0	0	0	0
4173.2.lib30	0.00026104548717614	0	0	0	0.00013052274358807	0.00156627292305684	0	0	0	0.113359002806239	0	0	0	0	0	0	0	0	0	0.00026104548717614	0	0	0.000652613717940351	0	0	0	0.0125301833844547	0	0	0	0.00104418194870456	0	0	0.00228414801279123	0.000326306858970176	0.00013052274358807	0	0	0	0	0	0.000195784115382105	0.00137048880767474	0.101611955883313	0	0	0.0160542974613326	0	0.00358937544867193	0	0	0.00698296678196176	0.00143575017946877	0.00267571624355544	0	0	0	0	0	0	0	0.0191215819356523	0.00287150035893754	0	0	0	0.000391568230764211	0	0.000195784115382105	0	0.459701102917183	0	0.0072440122691379	0	0.000587352346146316	0.0181426613587418	0.00228414801279123	0.000783136461528421	0	0	0	0.000587352346146316	0	0	0	0	0	0	0	0.0350453566533969	0	0.00104418194870456	0	0	0.00013052274358807	0.00117470469229263	0	0.00026104548717614	0	0	0	0	0	0	0.00561247797428702	0	0	0	0	0	0.000652613717940351	0	0	0	0.000326306858970176	0.000326306858970176	0	0	0.172094237420871	0	0	0	0	0.00123996606408667	0.000391568230764211	0	0	0	0	0	0	0	0	0	0.000587352346146316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254519349996737	0	0	0	0	0	0	0	0.000195784115382105	0	0	0	0	0	0	0
4173.3.lib30	5.96908016474661e-05	0	0	0	2.38763206589865e-05	0.00177878588909449	0	0	0	0.118390735987584	0	0	0	0	0	0	0	0	0	9.55052826359458e-05	0	0	0	0	0	0	0.0265862830537814	0	0	0	0.00279352951710141	0	0	0.00182653853041246	8.35671223064526e-05	0.000131319763624425	0	0	0	0	0	0.000537217214827195	0.00142064107920969	0.0794962096340954	0	0	0.0143019160747329	0	0.00279352951710141	0	0	0.00520503790365905	0.0012296305139378	0.00213693069897929	0	0	0	0	0	0	0	0.00854772279591715	0.0042261087566406	0	0	0	0.000155196084283412	0	8.35671223064526e-05	0	0.455261744165224	0	0.00654211186056229	0	0	0.0144690503193458	0.00266220975347699	0.000441711932191249	0	0	0	0.00037008297021429	0	0	0	0	0	0	0	0.019387572375097	0	0.00136095027756223	0	0.000167134244612905	0.000155196084283412	0.00218468334029726	4.77526413179729e-05	8.35671223064526e-05	0	0	0	3.58144809884797e-05	0	0	0.00340237569390557	0	0	0	0	0	0.000573031695815675	0	0	0	3.58144809884797e-05	0	0	0	0.216474661254701	0	0	0	0	0.000214886885930878	0.000596908016474661	0	0	0	0	0	0	0	0	0	0.00127738315525578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00235181758491017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4173.4.lib30	0	0	0	0	0	0.00159423472666195	0	0	0	0.241794978160611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134452551182255	0	0	0	0.00134208535662868	0	0	0.000805251213977209	0	0	0	0	0	0	0	0.000357889428434315	0.00078898351268474	0.0489332454877464	0	0	0.00904484191861269	0	0.00186265179798769	0	0	0.0054578137836233	0.000894723571085788	0.00131768380468998	0	0	0	0	0	0	0	0.00860561398371603	0.00319660330397013	0	0	0	0.00021961396744833	0	0	0	0.31050974842	0	0.00662095442603483	0	0	0.00815825219817314	0.00107366828530295	0.000422960233604191	0	8.13385064623443e-05	0	0.000122007759693517	0	0	0	0	0	0	0	0.0228154510626876	0	0.00176504559023287	0	6.50708051698755e-05	0.000414826382957956	0.0026923045639036	0	4.88031038774066e-05	0	0	0	7.32046558161099e-05	0	0	0.00268417071325736	0	0	0	0	0	0.0010167313307793	0	0	0	0	0	0	0	0.295161172250555	0	0	0	0	0.000130141610339751	0.00448988555672141	0	0	0	0	0	0	0	0	0	0.000902857421732022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108993598659541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4174.2.lib30	0	0.00150909535851211	0	0.0136226445876499	0	0	0.00130516355330777	0.00309976343910596	0.0022840362182886	0.121176278652419	0.00342605432743291	0.000489436332490415	0	0.000122359083122604	0	0.00171302716371645	0	0	0	0.000122359083122604	0.0073823313483971	0	0	0	0	0	0	0.00252875438453381	0.00342605432743291	0	0	0	0	0.0031813361611877	0	0	0.00293661799494249	0	0	0	0	0.015131739946162	0.00811648584713272	0.0774125132555673	0	0.00823884493025532	0.00387470429888245	0	0.0256138347336651	0	0.00175381352475732	0	0.00171302716371645	0.00395627702096419	0.00212089077412513	0.00142752263643038	0	0	0.00550615874051717	0	0	0.0605677461456889	0	0	0	0.00375234521575985	0.00779019495880578	0	0	0	0.00248796802349294	0.0289175299779754	0.0462109470593034	0.000774940859776491	0.00171302716371645	0	0	0.00020393180520434	0	0	0	0	0	0	0	0	0	0	0	0.275226364303777	8.15727220817359e-05	0	0	0.000571009054572151	0	8.15727220817359e-05	0	0	0	8.15727220817359e-05	0	0	0	0	0.00277347255077902	0	0	0	0.0105636675095848	0	0.000163145444163472	0	0.000815727220817359	0	0	0	0	0.00913614487315442	0	0	0	0	0.00167224080267559	0	0	0	0.000122359083122604	0	0.223101394893548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4174.3.lib30	0	0.00268080180344849	9.13909705721075e-05	0.0176993846341315	0	0	0.00289404740145007	0.00469140315603485	0.00274172911716322	0.145342106866508	0.00277219277402059	0.000609273137147383	0	0.000456954852860537	0	0.00204106500944373	0	0	0	0.000639736794004752	0.00971790653750076	0	0	0	0	0	0	0.00389934807774325	0.00386888442088588	0	6.09273137147383e-05	0	0	0.00298543837202218	6.09273137147383e-05	0	0.00201060135258636	0	0	0	0	0.0124291719978066	0.00923048802778285	0.0874611588375069	0	0.0106318162432218	0.00460001218546274	0	0.0230609882410285	0	0.00176689209772741	0	0.00222384695058795	0.0102053250472187	0.00216291963687321	0.00268080180344849	0	0	0.0077073051849144	0.000213245598001584	0	0.0361298970328398	0	0	0	0.00706756839090964	0.00633644062633278	0.000182781941144215	0	0	0.00265033814659112	0.0266861634070554	0.0446597209529032	0.00216291963687321	0.00319868397002376	0.000517882166575276	0.000274172911716322	0	0	0	0.000182781941144215	0	0	0	0	0	0	0	0	0.268110644001706	0	0	0	0.000974837019435813	0	0	0	0	0	0.000213245598001584	0	0	0	0	0.00402120270517273	0	0	0	0.0115457259489429	0	0	0	0	0	0	0	0	0.0140132821543898	0	0	0	0	0.00298543837202218	0.000609273137147383	0	0	0	0	0.187838908182538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4174.4.lib30	0	0.00269282554337373	0	0.0243316022311983	0	0	0.00134641277168686	0.00663589151759954	0.00615502981342566	0.20378919022889	0.00634737449509521	0.000961723408347759	0	0	0	0.00192344681669552	0	0	0	0.00125024043085209	0.0191382958261204	0	0	0	0	0	0	0.00644354683592999	0.00663589151759954	0	0	0	0	0.00403923831506059	0.000288517022504328	0	0.00259665320253895	0	0	0	0	0.0135603000577034	0.0116368532410079	0.0848240046162724	0	0.0110598191959992	0.00403923831506059	0	0.0273129447970764	0	0.00259665320253895	0	0.00355837661088671	0.00913637237930371	0.00259665320253895	0.00336603192921716	0	0	0.00711675322177342	0	0	0.0473167916907098	0	0	0	0.005577995768417	0.00980957876514714	0.000192344681669552	0	0	0.00250048086170417	0.0305828043854587	0.0479899980765532	0.00221196383919985	0.0027889978842085	0.000192344681669552	0.000192344681669552	0	0	0	0	0	0	0	0	0	0	0	0	0.221388728601654	0	0	0	0.00105789574918254	0	0.000384689363339104	0	0	0	0	0	0	0	0	0.00307751490671283	0	0	0	0.0130794383535295	0	0.000673206385843431	0	0.00048086170417388	0	0	0	0	0.0126947489901904	0	0	0	0	0.00153875745335641	0.000673206385843431	0	0	0	0	0.119638391998461	0	0	0	0	0.000577034045008655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4176.2.lib30	0	0.000193046466284435	0	0	0	0.00154437173027548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308874346055095	0	0	0	0.00227794830215633	0	0	0	0.000656357985367078	5.79139398853304e-05	0	0.000386092932568869	0	0.000154437173027548	0	0	0	0	0.00380301538580336	0	0.00816586552383159	0.165209165846219	0	0.00608096368795969	0.0179533213644524	0.00735507036543696	0.128279376846007	0	0	0.00306943881392251	0.0357715102025057	0.0195363023879848	0	0.00148645779039015	0	0	0	0	0	0.0534738711607884	0.00573348004864771	0	0	0	0.00138993455724793	0	0	0.0078183818845196	0.132642226984035	0.0540723152062701	0.0304434277330553	0	0.00378371073917492	0	0	0	0	0.00108106021119283	0	0	0	0	0	0.000675662631995521	0	0	0	0.248161232408641	0	0.000482616165711087	0	0.00111966950444972	0	0	0	0	0	0	0	0	0	0	0.0146522267909886	0	0	0	0	0	0.000849404451651513	0	0.000173741819655991	0	0.000386092932568869	0	0	0.0358487287890195	0.000579139398853304	0	0.00333970386672072	0	0.00100384162467906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4176.3.rerun.lib32	0	0.000757187715742823	0	0	0	0.00175934792775538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204886087789235	0	0	0	0.000222702269336125	0	0	0.000155891588535287	0	0	0	0	0	0	0.00445404538672249	0	0.00211567155869318	0.0789479544796561	0	0.00227156314722847	0.00977662962385587	0.00307329131683852	0.0809300046767477	0	0	0.00249426541656459	0.0253880587043182	0.0141415941028439	0	0.000222702269336125	0	0	0	0	0	0.0330712869964145	0.00489944992539474	0	0	0	8.90809077344498e-05	0	0	0.00677014898781819	0.0671892746587088	0.0389506269068882	0.0227601719261519	0	0.00307329131683852	0	0.000579025900273924	0	0	0.00104670066587979	0	0	0	0	0	0	0	0	0	0.546667260539385	0	0.000556755673340311	0	0.00122486248134869	0	0	0	0	0	0	0	0	0	0	0.00594615059127452	0	0	0	8.90809077344498e-05	0	0.00129167316214952	0	0	0	6.68106808008374e-05	0	0	0.0319132351958666	0.0012471327082823	0	0.00293966995523684	0	0.000868538850410886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4176.4.lib30	0	0.000451173049929818	0	0	0	0.00265690796069781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00278223380790054	0	0	0	0.00129085622618809	0	0	0	0	6.26629236013635e-05	0	0	0	0	0.00662973731702426	0	0.00650441146982154	0.116891417685984	0	0.00404802486464808	0.0154652095448165	0.0100135351914979	0.113695608582314	0	0	0.00814618006817726	0.0563339683176258	0.0332364146781632	0	0.00115299779426509	0	0	0	0	0	0.0535141367555645	0.00476238219370363	0.000125325847202727	0	0	0.000701824744335272	0	0	0.00814618006817726	0.0812612793262482	0.0524989973932224	0.038374774413475	0	0.00750701824744335	0	0.00170443152195709	0	0	0.002895027070383	6.26629236013635e-05	0	0	0	0	0.000827150591537999	0	0	0	0.295317826348506	0.000213053940244636	0.001516442751153	0	0.00337126528975336	0	0	0	0	0	0.000288249448566272	0	0	0	0	0.0111164026468819	0	0	0	0.000413575295768999	0	0.00453679566873872	0	0	0	0.000263184279125727	0	0	0.0389888710647684	0.00142871465811109	0	0.00594044515740926	0	0.00486264287146581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4177.2.lib30	0	0.0120468137465305	0	0.000829828025295447	0	0.000772598506309554	0.000314762354422411	0	0.00177411508856268	0.200131627893668	0.000743983746816608	0	0.000715368987323661	0.00248948407588634	0	0	0	0	0.0452113199988554	0.00208887744298509	0.0350816951383524	0.00901364924027814	0	0	0.00048645091138009	0	0	0.00188857412653447	0.000114459037971786	0.00048645091138009	0	0	0	0.00947148539216528	0	0	0	0	0	0	0.035797064125676	0.000944287063267233	0.0149941339743039	0.0683606604286491	0.00852719832889805	0.00409191060749134	0.00555126334163161	0.00200303316450625	0.0431510573153633	0	0	0.00254671359487224	0.00864165736686983	0.00329069734168884	0.00317623830371706	0.00168827081008384	0.00125904941768964	0	0.00134489369616848	0.0011732051392108	0.000915672303774287	0.138323747388903	0	0	0	0	0.00572295189858929	0	0	0.0190860445817953	0.00120181989870375	0.021890291012104	0.021890291012104	0	0.00366268921509715	0.000171688556957679	0.000257532835436518	0.00128766417718259	0.000200303316450625	0	0	0.000286147594929465	0.000686754227830715	0.000715368987323661	0.00048645091138009	0	0.000944287063267233	0	0	0.109794832174436	0	0.000944287063267233	0	0	0.0234354880247232	0.000314762354422411	0	0	0	0	0	0	0	0.000257532835436518	0.00563710762011045	0	0.0146793716198815	0	0	0	0.00526511574670215	0	0.000114459037971786	0	0	0	0	0.0729962514665064	0	0.00818382121498269	0.00437805820242081	0	0.000715368987323661	0	0.00286147594929465	0.00151658225312616	0	0	0	0	0	0	0	0.000228918075943572	0	0	0	0	0	0	0	0	0	0	0	0	0.000286147594929465	0.000200303316450625	0	0	0	0	0	0	0	0	0	0	0	0	0.000257532835436518	0	0	0	0	0	0
4177.3.lib30	0	0.0135421839028574	0	0.00146706992280955	0	0.00067710919514287	0.000699679501647632	0	0.00130907777727622	0.163047894190403	0.00067710919514287	0	0.000789960727666682	0.00128650747077145	0	0	0	0	0.042161332550896	0.00133164808378098	0.019184760529048	0.00431092854240961	0	0	0.000541687356114296	0	0	0.00250530402202862	0.000112851532523812	0.000180562452038099	0	0	0	0.0105177628312192	6.7710919514287e-05	0	0.000361124904076197	0	0	0	0.0510314630072676	0.000857671647180969	0.0157992145533336	0.0592696248815059	0.00510088927007629	0.00483004559201914	0.00431092854240961	0.00153478084232384	0.0413939421297341	0	0	0.00189590574640004	0.00803502911569539	0.00315984291066673	0.00218931973096195	0.00200875727892385	0.00153478084232384	0	0.0011962262447524	0.0017379136008667	0	0.137882002437593	0	0	0	0.000112851532523812	0.0034758272017334	0	0	0.0191621902225432	0.000902812260190493	0.0198618697241909	0.0197715884981718	4.51406130095247e-05	0.00225703065047623	0.000180562452038099	0.000157992145533336	0.00124136685776193	0.000473976436600009	0	0	0.000180562452038099	0.000315984291066673	0.000406265517085722	0.000338554597571435	0	0.00148964022931431	0	0	0.180675303570622	0	0.000361124904076197	0	0	0.0217352051640861	0	0	0.000203132758542861	0	0	0	9.02812260190493e-05	0	0.000112851532523812	0.00853157585880016	0	0.0161151988444003	0	0	0	0.00469462375299057	0	0	0	0	0.000270843678057148	0	0.0686363020809823	0	0.0098857942490859	0.00286642892610482	0	0.000451406130095247	0.000225703065047623	0.00464948313998104	0.000699679501647632	0	0	0	0	0	0	0	0.000112851532523812	0	0	0	0	0	0	0	0	0	0	0	0	0.000203132758542861	0.000428835823590484	0	0	0	0	0	0	9.02812260190493e-05	0	0	0	0	0	0	0	4.51406130095247e-05	0	0	0	0
