feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	Tannerellaceae	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemanella	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Howardella	Lachnospiraceae_UCG.001	Shuttleworthia	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	CAG.352	Caproiciproducens	Paludicola	Phocea	o__Oscillospirales.f__uncultured.g__uncultured	X.Eubacterium._brachy_group	Parvimonas	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4153.2.lib29	0.000635753168832201	0.00166885206818453	0.00015893829220805	0.00015893829220805	0.00671514284579012	0.000913895180196289	0.00015893829220805	0	0	0	0	0	0.028370485159137	0	0	0.0409663448166249	0	0	0	0.00460921047403346	0	0	0	0	0	0.000238407438312075	0.000715222314936226	0	0.000198672865260063	0	0	0.0003178765844161	0.000635753168832201	0.0160527675130131	0	0	0.00329796956331704	0	0	0.000437080303572138	0	0	0.000913895180196289	0.00445027218182541	0.0638534588945842	0.00206619779870465	0.0137878968490484	0.0102515198474192	0	0.0141057734334645	0.000238407438312075	0.000238407438312075	0.00671514284579012	0.00170858664123654	0.000834426034092264	0.00174832121428855	0.00230460523701673	0	0.0247943735844558	0	0.00111256804545635	0.0526483092939166	0.00242380895617277	0	0	0	0.00147017920292446	0.000119203719156038	0.00345690785552509	0	0	0.00015893829220805	0	0.00194699407954862	0.0779592323280486	0.170302380100926	0	0.003178765844161	0.00166885206818453	0.000635753168832201	0.00107283347240434	0.000198672865260063	0.000953629753248301	0.000754956887988239	0.00321850041721302	0.00154964834902849	0.000397345730520126	0	0.00143044462987245	0	0.000278142011364088	0	0.164183255850916	0	0.00341717328247308	0.00262248182143283	7.94691461040251e-05	0.130408868756705	0	0.00015893829220805	0	0.000556284022728176	0	0	0	0	0.000238407438312075	0	0	0.0246354352922478	0	0	0	0.000516549449676163	0.000715222314936226	0.000397345730520126	0.00119203719156038	0.000516549449676163	0.000794691461040251	0.00747009973377836	0	0.053800611912425	0	0.0109270075893035	0.00842372948702666	0.000953629753248301	0.00679461199189415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4153.3.lib29	0.000184940554821664	0.0025891677675033	0.000105680317040951	0	0.0133685601056803	0.00256274768824306	0.000211360634081902	0	0	0	0	0	0.0355878467635403	0	0	0.0466050198150594	0	0	0	0.00985468956406869	0	0	0	0	0	0.000132100396301189	0.00171730515191546	0	0.000158520475561427	0	0	0	0.000634081902245707	0.00504623513870542	0	0	0.0031439894319683	0.00023778071334214	0	0.000766182298546896	0	0.000211360634081902	0.0014002642007926	0.00375165125495377	0.0860501981505944	0.00145310435931308	0.00940554821664465	0.010224570673712	0.00153236459709379	0.013553500660502	0.000396301188903567	0.000501981505944518	0.007556142668428	0.00177014531043593	0.0025891677675033	0.00398943196829591	0.00578599735799207	0	0.0344517833553501	0	0.000660501981505945	0.0698546895640687	0.00132100396301189	0.000369881109643329	0	0	0.00153236459709379	0	0.00364597093791281	0	0.00023778071334214	0.000211360634081902	0	0.00248348745046235	0.0908586525759577	0.186076618229855	0.000211360634081902	0.00364597093791281	0.00190224570673712	0.000686922060766182	0.00134742404227213	0	0.000924702774108322	0.00177014531043593	0.00369881109643329	0.00169088507265522	0.0014002642007926	0	0.0016116248348745	0	0	0	0.131915455746367	0	0.00586525759577279	0.00343461030383091	0.000290620871862616	0.0923381770145311	0.000211360634081902	0.00023778071334214	0	0.000766182298546896	0	0	0.00023778071334214	0	0.000634081902245707	0.000449141347424042	0	0.0111492734478203	0	0	0.000396301188903567	0.000634081902245707	0.000501981505944518	0.000132100396301189	0.00142668428005284	5.28401585204756e-05	0	0.0159313077939234	0	0.0413738441215324	0	0.00409511228533686	0.00105680317040951	0	0.00287978863936592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000317040951122853	0	0	0	0	0	0	0	0	0	0	0	0	0
4153.4.lib29	0.000178402583269406	0.00148074144113607	0	0.000231923358250227	0.00413893993185021	0.000642249299769861	0.00062440904144292	0	0	0	0	0	0.0396053734858081	0	0	0.0471696430164309	0	0	0	0.0147360533780529	0	0	0	0	0	0.000285444133231049	0.000535207749808217	0	0.000107041549961643	0	0	0.000392485683192693	0.000160562324942465	0.00264035823238721	0.000160562324942465	0.000178402583269406	0.00226571280752145	0	0	0.00105257524128949	0	0	0.00244411539079086	0.00403189838188857	0.0771769575223449	0.00112393627459726	0.00958021872156709	0.00872388632187394	0.00164130376607853	0.0216937541255597	0.000374645424865752	0.00101689472463561	0.0073858669473534	0.0031220452072146	0.00135585963284748	0.00215867125755981	0.00458494639002373	0	0.0279735250566428	0	0.000784971366385385	0.0709863878828965	0.00305068417390684	0.000231923358250227	0	0	0.00139154014950136	0	0.00239059461581004	0	0	0	0	0.00463846716500455	0.07924642748827	0.179223235152445	0	0.00212299074090593	0.00060656878311598	0.000392485683192693	0.000784971366385385	0.00032112464988493	0.000231923358250227	0.00215867125755981	0.00456710613169679	0.000695770074750682	0.0011417765329242	0	0.00105257524128949	0	0.000124881808288584	5.35207749808217e-05	0.152712611278611	0	0.00437086329010044	0.00267603874904109	0.000428166199846574	0.103295095712986	0.000499527233154336	0.000892012916347029	0	0.000535207749808217	0	0	0	0	0.000160562324942465	0.000446006458173514	0.000535207749808217	0.00517367491481277	0	0	0.000428166199846574	0.00183754660767488	0.000285444133231049	0.00115961679125114	0.0012309778245589	0	7.13610333077623e-05	0.0156637468110538	0	0.0481686974827396	0	0.00265819849071415	0.00201594919094429	0.000374645424865752	0.00720746436408399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160.2.lib29	0.000169737168522895	0.0011228766533053	0.000156680463251903	0.000182793873793887	0	0	0	0	0.000979252895324394	0	0.467678126101659	0.000235020694877855	0.032341458956247	0	0.000443927979213725	0	0.0321847784929951	0	0	0.00496154800297693	0.0511692279570173	0	0	0	0	0.00752066223609134	0	0	0	0	0	0	0.00496154800297693	0.00412591886563345	0	0	0	0	0	0.000705062084633564	0	0	0	0.00393006828656857	0.025813106320751	0	0.000182793873793887	0	0.00100536630586638	0	0	0.0410241679614566	0.270182402172636	0.000156680463251903	0	0	0	0	0.000509211505568685	0	0	0	0.00255911423311442	0.000169737168522895	0	0	0	0	0	0	0	0	0	0	0.000496154800297693	0.0061366514773662	0	0.000535324916110669	0.000300304221232814	0.0040345219287365	0	0	0.00212824295917168	0.000248077400148846	0	0.000104453642167935	3.91701158129758e-05	0	0	0	0	0	0.0218046978025565	0	0.0011228766533053	0.000992309600595386	0.000783402316259515	0.00109676324276332	0.000235020694877855	0	0.000326417631774798	0	0	0	0	0	0	0.000195850579064879	0	0	0	0	0	0.000744232200446539	0	0	0	0	0	0.0012926138218282	0	0.000913969368969434	0	0.00126650041128622	0	0.000639778558278604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13969368969434e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160.3.lib29	0	0	0	0	0	0	0	0	0	0	0.43376741644659	0	0.0265913851197523	0	0.000200346052272106	0	0.0648028412712868	0	0	0.00284127128676805	0.0478462799380749	0	0	0	0	0.00706675166196157	0	0	0	0	0	0	0.0065203533375831	0	0	0	0	0	0	0	0	0	0	0.0101994353883981	0.0360440761314999	0	0	0	0.000309625717147801	0	0	0.0268827975594208	0.266915581458883	0	0	0	0	0	0	0	0	0	0.00293233767416447	0	0	0	0	0.000473545214461342	0	0	0	0	0	0	0	0.00433476004006921	0	0.000418905382023495	0	0.00449867953738275	0	0	0.00360622894089791	0.000346052272106366	0	0	0	0	0	0	0	0	0.045533193698206	0	0.00264092523449595	0	0	0	0	0	0	0.000163919497313542	0	0	0	0	0	0	0	0	0	0	0.000127492942354977	0.00105637009379838	0	0	0	0	0	0.00132956925598762	0	0	0	0.00198524724524178	0	0.000564611601857754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160.4.lib29	0	0	0	0	0	0	0	0	0	0	0.398727052303429	2.88650271331255e-05	0.0354751183466112	0	0	0	0.0658266943770927	0	0	0.00256898741484817	0.0545260362544741	0	0	0	0	0.00705749913404919	0	0	0	0	0	0	0.00508024477543009	0	0	0	0	0	0	0	0	0	0	0.0072451218104145	0.0354318208059116	0	0	0	0.00015875764923219	0	0	0.0235827271677635	0.263624292806835	0	0	0	0	0	0	0	0	0	0.00131335873455721	4.32975406996883e-05	0	0	0	0.000360812839164069	0	0	0	0	0	0	0	0.00438748412423508	0	0.00083708578686064	0	0.00587403302159104	0	0	0.0054266251010276	0.000447407920563445	0	0	0	0	0	0	0	0	0.0715852672901513	0	0.00245352730631567	0	0	0	5.7730054266251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230920217065004	0.00129892622099065	0	0	0	0	0	0.00243909479274911	0	0	0	0.00391121117653851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4161.2.lib29	0	0	0	0	0.00122829411623034	0	0.000120420991787288	0	0	0	0.0231930830182317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000867031140868476	0.00763469087931408	0	0.000264926181932034	0	0	0	0.00452782929120204	0.0126923725343802	0.000433515570434238	0	0	0	0	0	0	0	0.000264926181932034	0.000698441752366273	0.101201801498037	0.0026733460176778	0.00101153633101322	0.114809373570001	0	0.0407263794224609	0	0.000505768165506611	0.0341754774692324	0.00110787312444305	0.00101153633101322	4.81683967149153e-05	0	0.00178223067845187	0.0195804532646131	0	0	0.0384865489752174	0	0	0	0	0.000144505190144746	0	0.000891115339225934	0	0.000192673586859661	0	0.00493726066327882	0.00546711302714289	0	0.0641121360275523	0	0.00264926181932034	0	0.000939283735940849	0	0	0	0	0	0	0	0	0.000120420991787288	0	0	0	0.0116326678066521	0	0.0043833241010573	0.000891115339225934	0	0.0129091303195973	0	0	0	0	0	0	0	0	0	0	0	0.00484092386984899	0	0	0	0.0047205028780617	0.000915199537583392	0	0	0	0.000289010380289492	0	0.0193877796777534	0.405529731942872	0	0.0400761060668096	0.00563570241564509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000289010380289492	0	0
4161.3.lib29	0	0	0	0.000329127811300055	0.00175534832693363	0	0.000603400987383434	0	0	0	0.056006582556226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367526055951728	0.00992868897421832	0	0.000383982446516731	0	0	0	0.0052111903455842	0.0145364783324191	0	0.000383982446516731	0	0	0	0	0	0	0	0.00153592978606692	0.110093252879868	0.00175534832693363	0.000713110257816785	0.068019747668678	0	0.0406472846955568	0	0.00170049369171695	0.0357103675260559	0	0.00109709270433352	0	0	0.00120680197476687	0.0155238617663193	0	0	0.0405924300603401	0	0	0	0	0	0.000493691716950082	0.000329127811300055	0	0	0	0.00246845858475041	0.00444322545255074	0	0.0780581459133297	0	0.0036204059243006	0	0.00274273176083379	0	0	0	0	0	0.000987383433900165	0	0	0	0	0	0	0.00586944596818431	0	0.00570488206253428	0.00416895227646736	0	0.012177729018102	0	0	0	0	0	0	0	0	0	0	0	0.00263302249040044	0	0	0	0.00422380691168404	0.00345584201865058	0.000109709270433352	0	0.000274273176083379	0.000274273176083379	0	0.0359846407021393	0.36039495337356	0	0.057707076247943	0.00246845858475041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4161.4.lib29	0	0	0	0	0.00419456320077438	0	0.000322658707751875	0	0	0	0.0625151246269259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00475921593934016	0.0115350488021295	0	0.00072598209244172	0	0	0	0.00508187464709204	0.00524320400096798	0	0	0	0	0	0	0	0	0	0.00120997015406953	0.185528756957328	0.00282326369282891	0.00153262886182141	0.0625151246269259	0	0.0321852060982496	0	0.00314592240058079	0.064854400258127	0.00169395821569735	0.00217794627732516	0	0	0.00225861095426313	0.0236347503428249	0	0	0.0421069613616197	0	0	0	0	0	0.000483988061627813	0.000806646769379689	0	0.000161329353875938	0.000322658707751875	0.00266193433895297	0.00371057513914657	0	0.116399128821489	0	0.00677583286278938	0	0.00403323384689844	0	0	0	0	0	0.00177462289263532	0	0	0	0	0	0	0.00661450350891345	0	0.0116157134790675	0.0146809712027103	0	0.0100024199403081	0.000161329353875938	0	0	0	0	0	0	0	0	0	0	0.00588852141647173	0	0	0	0.00734048560135517	0.00354924578527063	0.000161329353875938	0	0	0.000241994030813907	0	0.0412196499153021	0.213842058562555	0	0.0248447204968944	0.00250060498507703	0.000161329353875938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4191.2.lib29	0.0002465483234714	0.00261957593688363	0.00030818540433925	0	0	0	0.000708826429980276	0	0	0	0.238227317554241	0	0.00181829388560158	0	0.00416050295857988	0	0	0	0	0.0318047337278107	0.0278291420118343	0	0	0.00363658777120316	0	0.00255793885601578	0	0.0014792899408284	0.000462278106508876	0	0	0.00030818540433925	0.00567061143984221	0.00591715976331361	0.000523915187376726	0	0.00030818540433925	0	9.24556213017751e-05	0	0.0018491124260355	0.00422214003944773	0.00375986193293886	0.000277366863905325	0.0495870315581854	0	0	0.00616370808678501	0.00163338264299803	0.00490014792899408	0	0.000739644970414201	0.00721153846153846	0.0027120315581854	0	0.00117110453648915	0	0	0	0	0.00117110453648915	0.00656434911242604	0.00277366863905325	0	0	0	0	0.00240384615384615	0	0.000832100591715976	0.000924556213017751	0.00206484220907298	0	0.00446868836291913	0.0489090236686391	0.0226824457593688	0.000739644970414201	0.000678007889546351	0	0.002465483234714	0.00369822485207101	0.00394477317554241	0.00379068047337278	0	0.0284455128205128	0.0002465483234714	0	0	0.0002465483234714	0.00101701183431953	0.000154092702169625	0.00104783037475345	0.0432075936883629	0.0002465483234714	0.00351331360946746	0.00443786982248521	0.0210182445759369	0.0924556213017751	0.000862919132149901	0.00835182445759369	0.00224975345167653	0.000832100591715976	0	0	0.00952292899408284	0	0	0.0017258382642998	0	0.00650271203155819	6.16370808678501e-05	0	0.0110330374753452	0.00696499013806706	0.000400641025641026	0.000154092702169625	0	0	0	0	0.00681089743589744	0	0.212493836291913	0	0.000369822485207101	0.00918392504930966	0.00114028599605523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191074950690335	0	0	0.000369822485207101	0	0	0	0	0	0	0	0.00200320512820513	0	0	0	0	0	0	0	0
4191.3.lib29	0	0.00230599315484137	0	0	0	0	0.00109231254703012	0	0	0	0.355535597252227	0	0.0031070223559968	0	0.0114085977134257	0	0	0	0	0.0371871738233367	0.030317741583125	0	0	0.00269437094934097	0	0.0034954001504964	0	0.0035924945991213	0.00014564167293735	0.000436925018812049	0	0.000218462509406025	0.00322839041677792	0.00776755588999199	0.00033983057018715	0.0001941888972498	0.000485472243124499	0	0.000121368060781125	0	0.00121368060781125	0.00191761536034177	0.0015535111779984	0.0001941888972498	0.0466296089521082	0	0	0.00325266402893415	0.0024273612156225	0.00286428623443455	0	0.00024273612156225	0.00815593368449159	0.0018447945238731	0	0.00114085977134257	0	0	0	0	7.28208364686749e-05	0.00776755588999199	0.00152923756584217	0	0	0	0	0.0022331723183727	0	0.0027186445614972	0	0.00169915285093575	0	0.00337403208971527	0.0291040609753137	0.0160205840231085	0.000679661140374299	0.00114085977134257	0	0.0013593222807486	0.00317984319246547	0.00276719178580965	0.00298565429521567	0	0.0255115663761924	0.000169915285093575	0	0	0.000364104182343375	0.000752481976842974	0.000388377794499599	0.000558293079593174	0.0485957715367624	0	0.00293710707090322	0.00208753064543535	0.021045221739447	0.0611937762458431	0.000364104182343375	0.0104133796150205	0.00162633201446707	0	0	0	0.00713644197393014	0	0	0.00133504866859237	0	0.00419933490302692	0	0	0.00725781003471127	0.00480617520693254	7.28208364686749e-05	0	0	9.70944486248999e-05	0	0	0.00652960167002452	0	0.174697186688351	0	0	7.28208364686749e-05	0.00259727650071607	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70944486248999e-05	0	0	0	0.00254872927640362	0	0	0.000121368060781125	0	0.000121368060781125	0	0	0	0	0	0.000558293079593174	0	0	0	0	0	0	0	0
4191.4.lib29	0.000416631947337722	0.00124989584201317	0	0	0	0	0.000833263894675444	0	0	0	0.391661805960614	0	0.00244424075771463	0	0.0114990417465211	0	0	0	0	0.0250256923034192	0.0308307641029914	0	0	0.00241646529455879	0	0.0028886481682082	0	0.00108324306307808	0.000583284726272811	0	0	0	0.00122212037885732	0.00388856484181874	0	0	0	0	0.000249979168402633	0	0.000861039357831292	0.00155542593672749	0.00138877315779241	0	0.0289420326083937	0	0	0.0029997500208316	0.00152765047357165	0.00283309724189651	0	0.00111101852623393	0.00772157875732578	0.00216648612615615	0	0.000694386578896203	0	0	0	0	0.000499958336805266	0.00730494680998806	0.00119434491570147	0	0	0	0	0.000916590284142988	0	0.00336083104185762	0.000583284726272811	0.00044440741049357	0	0.00266644446296142	0.0241646529455879	0.0121934283254173	0	0.000361081021026026	0	0.000694386578896203	0.00486070605227342	0.00177762964197428	0.00419409493653307	0	0.0221925950615227	0	0	0	0.000277754631558481	0.000527733799961114	0	0.00044440741049357	0.0463294725439547	0	0.00330528011554593	0.002194261589312	0.0161930950198595	0.06582784767936	0.000277754631558481	0.00891592367302725	0.000944365747298836	0	0	0	0.00544399077854623	0	0	0.000583284726272811	0	0.0029441990945199	0	0	0.004388523178624	0.00563841902063717	0	0.000499958336805266	0	0.000111101852623392	8.33263894675444e-05	0	0.00311085187345499	0	0.20959364497403	0	0.00141654862094825	0	0.000527733799961114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00380523845235119	0	0	0.000583284726272811	0	0	0	0	0.000305530094714329	0	0	0.000222203705246785	0	0	0	0	0	0	0	0
4195.2.lib29	0	0.00441691354699704	0	0	0	0	0.00110422838674926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00794505790465931	0	0	0	0	0	0.00126582278481013	8.07971990304336e-05	0	0	0	0	0	0	0	0.00204686237543765	0	0.0132238082413143	0.139159709130083	0	0.000727174791273903	0.000403985995152168	0	0	0	0.00460544034473472	0.0831941826016698	0.00193913277673041	0.00153514678157824	0.0133046054403447	0	0	0.00514408833827094	0	0	0.0295717748451387	0	0	0	0	0	0	0.00662537032049556	0	0	0	0.0187988149744142	0.450282790196606	0.003851333153784	0.000430918394828979	0	0.000511715593859413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454349582547805	0.0376784271478589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242391597091301	0	0	0	0.00045785079450579	0	0.000134661998384056	0	0.000107729598707245	0.00045785079450579	0	0	0.111957985456504	0	0.000161594398060867	0	0.0131968758416375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4195.3.lib29	0	0.0047647248842468	0	0	0	0	0.000780661139226876	0	0	0	0.00156132227845375	0.00072682243996985	0	0	0	0	0	0	0	0.00113061268439754	0.00110369333476903	0	0	0	0	0	0.00761817594486917	0	0	0	0	0.000107677398514052	0	0.000646064391084311	0	0	0	0	0	0	0	0.00104985463551201	0.000376870894799182	0.0204856250672984	0.140545924410466	0	0.000323032195542156	0.000672983740712824	0	0	0	0.00247658016582319	0.118364380316572	0.00261117691396576	0.0085065144826101	0.0149671583934532	0	0	0.00648756326047163	0	0	0.0229891245827501	0	0	0	0	0	0	0.0078873694411543	0	0	0	0.0229352858834931	0.396683536125767	0.000484548293313234	0.00244966081619468	0	0.00220738666953806	0	0	0.000430709594056208	0	0	0	0.000403790244427695	0.000134596748142565	0	0	0	0	0.000134596748142565	0	0.0500430709594056	0.0220738666953806	0.000780661139226876	0.000349951545170669	0.000349951545170669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134596748142565	0	0.000672983740712824	0.000349951545170669	0	0	0.131662539033057	0	0	0.000672983740712824	0.000134596748142565	0	0	0	0	0	0	0	0	0	0	0.000134596748142565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000592225691827285	0
M001.AS	0	0	0	0	0.00549450549450549	0.00133200133200133	0	0	0.0014985014985015	0.0024975024975025	0.122627372627373	0	0.012987012987013	0.00432900432900433	0.00357975357975358	0.000166500166500167	0	0	0	0.0273060273060273	0.0132367632367632	0	0.0104895104895105	0	0	0.00224775224775225	0.00507825507825508	0	0.00124875124875125	0	0	0	0	0.0004995004995005	0	0.000166500166500167	0.00907425907425907	0	0	0.00183150183150183	0.0004995004995005	0	0	0.00208125208125208	0.129453879453879	0.00765900765900766	0.0177322677322677	0.0417082917082917	0.00024975024975025	0.0124875124875125	0.00416250416250416	0.000166500166500167	0.0799200799200799	0.00333000333000333	0.00233100233100233	0.00391275391275391	0.000333000333000333	0	0.00283050283050283	0.00707625707625708	0.00274725274725275	0.00532800532800533	0	0	0	0.000666000666000666	0.000166500166500167	0	0.00516150516150516	0	0	0	0	0.0223942723942724	0.00832500832500833	0.128871128871129	0.000166500166500167	0.0112387612387612	0.0034965034965035	0.00432900432900433	0.0131535131535132	0.00024975024975025	0.00174825174825175	0.0014985014985015	0.00541125541125541	0.00191475191475191	0.00224775224775225	0.00341325341325341	0	0	0	0	0.117715617715618	8.32500832500833e-05	0.000832500832500833	0.00308025308025308	0.000832500832500833	0.0155677655677656	0.00024975024975025	0.00266400266400266	0.000582750582750583	0.00357975357975358	0	0.00116550116550117	0.00108225108225108	0	0.00416250416250416	0.000582750582750583	0.00024975024975025	0	0	0.020979020979021	0	0.000166500166500167	0	0	0.002997002997003	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416250416250416	0	0	0	0	0.000582750582750583	0	0	0.00765900765900766	0	0	0.00391275391275391	0	0	0	0	0	0	0	0	0.000582750582750583	0.000666000666000666	0	0	0	0	0	0
M002.AS	0	0.003527260995806	0.000279599956984622	0	0.00916227551349607	0.000666738358963329	0.00129046133992902	0	0	0.00167759974190773	0.177739541886224	0.0394020862458329	0	0.00397892246478116	0.00111839982793849	0	0.00754919883858479	0	0	0.0063017528766534	0.0464135928594473	0	0	0	0.0321755027422303	0.00376384557479299	0	0	0.00169910743090655	0	0.000236584578986988	0.00015055382299172	0	0.0112270136573825	0.00255941499085923	0.000301107645983439	0	0	0	0	0	0.0195719969889235	0.0287557801914184	0.00157006129691365	0.039746209269814	0	0.00144101516292074	0.00658135283363803	0.00135498440692548	0	0	0.00133347671792666	0.0373588557909453	0	0	0	0	0	0	0.000408646090977524	0.000215076889988171	0	0.000193569200989354	0.000215076889988171	0	0.000301107645983439	0	0	0.00395741477578234	0	0.000172061511990537	0	0	0.00146252285191956	0.0667598666523282	0.0805462953005699	0	0.000430153779976342	0.0339606409291322	0.00531239918270782	0.0107323368104097	0	0.00746316808258953	0.00286052263684267	0.000344123023981073	0	0.000258092267985805	0	0.00270996881385095	0.00206473814388644	0.000322615334982256	0	0	0	0.00230132272287343	0.00410796859877406	0	0	0.0016345843639101	0	0.000215076889988171	0.00335519948381546	0	0.000215076889988171	0.0027744918808474	0	0.000408646090977524	0	0	0.00234433810087106	0	0.0152919668781589	0	0.00191418432089472	0.188837509409614	0	0	0	0	0	0.0281105495214539	0.031745348962254	0	0	0.00116141520593612	0	0.00111839982793849	0	0.000559199913969244	0.000451661468975159	0	0	0	0	0	0	0.000107538444994085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236584578986988	8.60307559952683e-05	0	0.00234433810087106	0.00105387676094204
