feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Campylobacter	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Acidaminococcus	Phascolarctobacterium	Megamonas	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	TM7x	Methylobacterium.Methylorubrum	f__Xanthobacteraceae.g__unassigned	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Sphingopyxis	Neisseria	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Aggregatibacter	Haemophilus	Pseudomonas	Akkermansia	Leucobacter	Cutibacterium	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Dysgonomonas	Alloprevotella	Parasediminibacterium	Dielma	Vagococcus	Clostridium_sensu_stricto_5	Howardella	Tyzzerella	Pseudoflavonifractor	CAG.352	f__Peptococcaceae.g__uncultured	Asticcacaulis	Pseudochrobactrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Comamonas	Aeromonas	Morganella	Proteus	Providencia	Shewanella	f__Yersiniaceae.g__unassigned	Halomonas	Dyella
run02-49	32	246	0	2	0	0	0	2205	0	0	108	115	0	4190	33	61	0	0	0	0	327	0	0	5	0	16	0	0	0	591	0	81	0	0	0	7	0	0	0	0	0	0	0	0	447	10	17	0	0	0	0	21	245	106	1138	366	794	2560	0	0	0	0	54	39	0	0	0	346	3	0	150	0	64	0	0	0	188	0	0	0	173	4253	971	6	203	0	132	8	0	0	0	0	0	0	0	0	2	0	0	4184	116	49	0	0	0	0	0	0	7	0	0	0	0	0	0	0	75	0	0	0	0	0	0	13	0	263	0	60	0	0	0	0	5	0	0	28	350	147	0	0	41	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-50	0	411	0	2	0	0	0	807	37	7	0	100	0	2354	0	0	0	0	0	0	0	169	129	0	172	85	0	0	59	0	0	0	12	7	78	7	0	5	0	0	0	0	0	0	78	0	0	0	45	265	15	4	1961	69	1485	0	91	325	0	80	11	0	66	0	6	64	12	4	0	22	115	3	0	2	109	0	381	30	85	10	0	753	735	132	8	72	5	14	11	26	26	804	0	158	0	52	9	3	12	2229	0	68	28	1669	972	4	38	0	16	223	0	13	13	0	0	0	527	0	46	0	138	0	0	0	0	6	0	0	0	0	0	0	0	0	0	150	0	633	0	0	0	2	7	0	0	0	0	11	0	0	0	0	0	0	0	60	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-51	0	20	0	0	0	0	0	1540	0	0	0	0	0	2530	4	0	0	0	217	0	2923	0	58	0	0	3	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	320	503	3012	318	129	436	0	457	75	0	712	0	29	0	9	85	50	9	10	0	0	0	413	0	268	0	0	171	0	517	883	0	110	15	0	0	0	4	0	6	22	0	0	2	0	0	0	2060	0	28	0	0	1250	0	0	0	0	0	0	0	0	0	3	0	0	0	0	17	0	0	10	70	0	22	0	0	0	11	0	0	9	0	0	107	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-52	0	254	0	0	0	0	0	557	33	8	0	0	42	3334	96	135	0	94	0	0	0	133	27	0	12	0	7	0	0	238	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	53	14	0	0	64	9	1611	108	546	247	0	61	35	2	169	6	20	34	23	16	0	7	1705	24	0	0	3	0	108	6	0	47	59	782	449	2	91	18	20	14	36	24	9	273	27	39	2	31	0	0	0	894	0	39	0	27	369	13	0	0	5	11	0	15	0	0	2	0	10	0	0	0	153	0	0	0	0	0	0	9	0	0	0	36	4	0	0	15	110	517	0	116	0	0	6	0	1573	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	38	0	0	0	0	0	0	0
run02-54	39	144	0	12	22	25	0	2087	0	135	0	0	11	5438	548	0	0	0	0	0	79	480	120	3	21	401	0	0	0	321	0	651	0	0	0	5	0	0	0	0	0	0	0	0	125	5	9	0	0	0	0	0	100	17	488	0	168	972	0	75	0	0	214	0	0	4	0	283	387	0	291	6	10	0	2	0	97	0	0	0	437	3878	303	0	51	16	14	0	0	10	7	49	0	0	0	12	0	0	0	868	0	12	37	14	1909	10	0	0	4	27	0	37	0	4	8	9	14	5	0	696	0	0	0	184	0	44	587	7	0	0	0	0	5	0	0	0	1187	24	956	0	0	11	36	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
run02-55	2	194	0	4	0	41	84	837	9	0	112	62	0	2780	303	65	58	61	128	0	1397	551	336	0	117	47	270	10	20	0	0	50	4	3	5	0	3	0	0	0	10	0	0	0	326	0	0	0	45	116	6	176	456	7	1899	0	203	164	0	117	15	0	165	80	46	29	4	0	6	17	410	158	0	0	27	0	83	16	0	0	0	605	1207	4	7	13	4	0	123	18	36	486	37	189	47	83	0	0	2	2127	0	23	80	476	822	4	15	2	24	133	0	33	0	0	18	0	187	0	172	419	84	245	0	143	90	7	0	5	0	0	0	255	0	0	0	26	142	0	0	0	0	0	30	3	36	0	0	12	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-56	6	962	0	0	2	0	0	0	0	142	0	0	0	1570	0	0	0	0	0	2	0	0	2296	3	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	75	0	0	0	0	34	0	0	0	0	0	0	59	0	200	3039	0	0	279	0	0	0	0	686	39	0	0	0	0	0	0	936	71	0	0	0	0	0	0	0	0	1192	0	713	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	7	0	291	0	0	0	2	828	0	0	0	0	0	0	0	0	0	0	0	0	31	242	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-57	0	757	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5368	81	0	0	0	0	0	30	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	40	0	0	0	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	3	0	0	666	0	249	9533	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	26	0	0	0	0	0
run02-58	197	30	0	15	3	0	0	1530	0	12	0	158	0	4826	271	525	83	98	0	0	0	173	54	6	122	146	0	85	0	0	0	1023	0	0	0	5	10	0	0	0	0	0	0	0	166	11	7	4	0	0	0	1479	0	33	1037	0	0	363	0	25	0	0	252	0	0	0	0	0	0	0	2525	0	0	0	59	0	72	0	0	26	243	2113	335	3	47	0	15	6	0	18	0	0	0	0	0	0	0	0	0	1606	0	76	0	0	1753	0	0	0	0	0	0	0	0	3	0	0	0	2	0	612	27	12	0	0	1	164	0	18	0	0	0	193	0	0	0	0	321	567	240	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	0	0	0	0
run02-59	203	1647	3	172	14	0	0	1252	0	72	70	109	0	3295	201	12	61	40	0	0	0	67	103	6	0	0	0	0	0	0	9	12	0	0	0	33	2	0	3	0	0	0	0	0	1988	222	57	0	0	0	0	32	0	192	940	0	78	2025	0	0	0	23	383	205	0	8	0	0	0	0	903	0	0	0	0	0	107	4	0	198	319	2209	713	0	2	0	33	0	0	36	0	52	0	0	0	5	5	0	0	13	0	28	0	0	66	0	0	0	0	0	0	0	0	9	5	49	151	3	82	0	185	0	0	0	2	681	0	1443	48	32	0	0	10	0	37	0	318	208	21	155	0	0	250	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-60	13	762	0	29	0	0	0	2059	0	67	0	0	0	2690	0	0	0	0	0	12	0	0	251	0	0	0	0	0	0	399	28	0	0	2	0	23	0	3	0	0	211	0	0	0	481	8	4	0	0	0	0	65	32	64	1668	130	327	764	0	54	0	4	487	2	76	0	3	0	13	2	2424	11	0	2	6	0	202	62	0	177	365	622	1622	0	35	34	28	7	0	12	21	42	0	162	0	27	3	0	0	2827	0	54	0	105	2014	6	0	19	0	55	0	0	0	0	0	16	161	9	0	0	0	0	0	123	0	44	3	24	0	23	0	0	13	2	0	0	43	257	0	0	0	9	263	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-61	7	369	0	0	0	0	0	930	6	0	73	35	64	2851	1500	54	0	361	0	0	1194	1519	590	0	133	216	220	0	2	72	0	0	0	0	6	0	0	0	0	0	0	0	0	0	27	0	0	0	162	42	152	8	102	204	1010	18	551	508	0	815	9	0	123	5	31	60	50	83	197	14	127	0	0	0	14	2	147	29	4	142	0	452	643	21	40	17	43	23	0	44	4	1285	117	377	4	166	3	0	0	1164	0	22	45	544	2298	8	14	24	36	393	0	91	0	6	8	0	460	0	47	0	809	0	4	111	0	27	0	0	0	0	0	507	0	0	0	4	447	0	896	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-62	0	54	3	0	0	0	0	356	5	42	0	52	0	4187	134	23	0	0	0	0	0	188	212	0	0	63	0	0	0	485	0	1769	0	0	4	15	0	15	0	0	6	0	0	0	21	0	0	7	0	0	0	131	23	309	1542	0	43	1273	0	160	18	11	410	130	11	151	52	86	0	7	293	0	7	0	65	0	215	32	0	0	545	456	397	25	52	0	31	12	0	0	0	281	19	23	0	8	0	0	0	1116	0	49	0	189	174	11	0	0	0	16	0	1	0	0	0	0	1080	0	11	31	182	0	0	0	36	5	0	25	0	2	103	53	4	2	6	0	191	289	0	0	0	0	26	215	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-63	2	268	0	2	0	0	0	213	102	0	0	174	0	3489	946	54	73	0	0	0	0	459	184	0	15	26	0	0	0	442	0	0	8	0	0	35	0	0	0	0	0	0	0	0	169	2	0	0	13	0	4	0	500	191	2289	0	131	270	7	0	18	3	83	0	7	67	143	43	140	39	451	0	0	0	89	0	395	8	0	0	36	1214	68	60	22	72	42	30	0	155	18	212	31	44	0	109	0	0	0	3782	0	13	39	79	37	9	0	0	11	50	0	0	0	0	0	0	0	0	13	0	0	0	0	37	0	5	0	0	0	0	0	0	3	0	0	3	123	18	0	0	0	0	14	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-64	81	5089	12	16	0	0	0	612	68	0	0	13	0	1444	250	17	15	65	0	0	71	288	516	8	0	78	273	0	0	23	0	0	0	37	9	4	14	0	4	0	17	0	6	3	463	20	10	19	181	368	112	0	118	307	1040	3	455	258	0	127	10	0	35	0	9	22	28	0	8	13	42	0	0	0	28	0	122	30	0	75	0	38	108	0	12	21	0	10	137	0	0	641	14	617	121	60	0	0	0	506	0	23	36	636	414	0	2	5	88	507	0	35	0	7	0	13	9	0	75	0	119	0	0	0	0	40	0	2	6	0	1056	0	46	0	34	33	0	159	0	0	0	107	256	2	1474	0	35	27	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-65	14	1311	0	19	3	37	10	875	0	0	55	16	5	987	120	0	0	16	2	0	2049	53	340	3	0	0	88	6	0	249	0	1077	0	0	0	0	119	0	0	0	0	0	0	0	330	4	4	0	0	0	0	4	108	19	1940	0	95	169	0	259	2	0	19	0	0	86	0	0	44	3	30	0	0	0	0	0	28	0	0	1630	0	52	83	0	11	3	2	0	4	21	0	60	0	9	0	11	0	0	0	719	9	17	17	9	146	0	0	0	0	0	9	4	0	5	2	0	0	0	4	0	410	0	0	0	0	119	0	5	0	0	0	0	0	0	0	10	42	113	0	11	32	0	144	0	5	0	0	0	0	20	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-66	2	835	0	8	0	0	0	926	0	3	232	216	0	3381	13	2	0	0	100	0	1331	71	55	0	0	12	0	0	0	841	0	1009	0	0	0	3	0	0	0	0	0	0	0	0	23	0	3	0	2	0	0	0	444	170	3445	0	232	601	0	300	48	0	264	0	0	14	0	32	0	2	994	0	0	0	128	0	425	0	0	654	0	416	239	0	55	8	5	0	0	15	11	42	0	5	0	3	2	0	0	1796	0	63	0	5	1592	0	0	0	0	0	0	4	0	0	0	0	61	0	0	39	2	145	0	132	0	13	0	0	0	0	0	0	0	0	3	0	408	1948	35	0	0	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-67	15	538	4	13	8	0	0	1181	0	0	0	16	0	4205	0	0	136	0	0	0	1633	119	1583	0	0	136	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	543	13	27	0	0	0	0	0	0	514	1699	0	7	544	0	104	0	18	642	103	0	139	0	620	65	0	40	80	9	0	72	0	108	0	0	169	323	1921	502	36	148	2	98	0	9	2	0	0	0	0	0	57	0	0	0	3221	0	8	0	0	0	37	0	0	0	0	0	0	0	42	14	20	280	1136	0	981	0	0	0	718	33	1290	381	47	4	0	0	0	0	0	4	0	458	64	0	270	0	12	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-68	0	2129	0	0	2	0	0	1136	0	0	0	0	0	4449	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	116	0	88	0	0	26	3	0	0	0	0	0	0	0	4	1103	3	0	0	0	0	0	142	0	53	1204	0	573	417	0	190	0	2	142	105	28	76	0	0	0	3	702	0	3	0	0	0	74	108	0	94	1638	52	842	133	264	187	46	0	0	0	0	28	0	0	0	37	0	2	0	769	0	10	0	23	82	11	0	0	0	20	0	0	0	0	0	0	310	0	281	0	0	0	0	150	622	37	0	0	0	0	0	290	0	0	0	0	229	515	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
run02-69	4	83	0	2	0	0	0	0	326	0	0	0	0	3678	638	0	0	0	0	0	0	102	260	0	596	154	0	0	43	0	559	0	0	19	7	40	0	0	0	0	0	0	0	0	25	4	0	0	0	5	0	6	0	91	2681	0	1074	21	42	0	12	0	376	0	0	0	0	30	24	0	379	134	184	4	41	2	283	46	9	0	61	2930	1075	8	122	123	264	3	0	43	56	3	28	0	0	37	0	0	0	416	0	136	0	0	284	431	0	0	0	48	0	0	0	0	0	0	0	0	43	0	0	0	4	153	3	0	0	2	0	0	0	240	2	0	0	326	0	0	0	0	0	0	0	0	3351	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-70	9	157	0	16	0	0	0	796	0	0	40	121	0	3800	122	0	0	0	69	0	0	239	65	0	0	119	0	0	0	424	0	0	4	0	78	9	0	29	0	0	0	0	0	0	1057	4	4	0	0	0	0	10	456	88	1655	254	388	367	0	92	0	0	134	14	15	53	0	0	14	0	405	0	16	0	0	0	78	22	0	0	0	1003	282	11	28	0	103	5	0	23	2	784	0	0	0	0	0	6	0	1594	0	30	0	0	580	10	0	0	19	6	0	0	0	0	0	0	9	4	725	0	126	0	26	0	0	24	0	504	0	2	0	0	6	4	0	0	247	122	0	0	0	0	150	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-71	33	6	13	33	23	0	0	143	0	0	61	0	0	1040	13	23	0	16	0	19	0	37	37	0	0	0	0	0	0	40	0	0	0	0	0	0	0	14	0	0	0	0	0	0	432	66	84	0	0	0	0	5676	32	0	453	12	78	171	0	48	0	0	76	0	0	0	0	0	11	0	168	0	0	0	0	0	0	0	0	14	80	404	177	0	46	0	33	0	0	0	0	34	0	0	17	19	0	0	0	240	0	0	0	44	109	0	0	0	0	0	0	0	0	0	0	0	16	16	27	0	0	0	0	20	3	46	0	100	0	10	0	0	166	65	0	0	20	5376	9	0	0	0	57	117	34	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-72	46	967	0	23	0	3	4	1127	2	0	126	70	50	1651	191	24	69	9	9	0	982	219	78	2	0	41	0	0	0	0	0	0	0	75	0	0	0	0	0	0	3	0	0	0	272	13	14	0	115	39	0	117	48	12	1291	25	394	119	0	33	48	0	3	0	26	5	0	16	69	23	146	0	4	0	12	0	216	0	0	0	0	1580	714	0	25	38	40	3	16	8	18	319	34	92	10	23	0	2	0	3428	0	37	15	7	534	2	3	3	9	36	0	10	0	0	0	0	0	0	0	23	7	0	0	133	0	13	0	3	0	0	0	77	0	0	6	0	157	0	0	26	10	5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0
run02-73	0	5	0	7	13	0	0	66	0	17	0	0	0	5187	0	0	0	0	0	0	0	3	210	3	0	34	0	0	10	0	0	0	0	0	0	14	0	0	0	0	4	0	4	0	667	6	0	16	0	0	0	0	17	50	1493	0	11	1663	0	0	0	0	662	0	0	0	2	0	0	2	5	0	4	0	0	0	30	0	0	0	4313	2212	39	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	217	199	0	0	0	14	726	0	0	0	0	79	10	11	0	0	0	490	1313	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-74	31	394	3	156	3	0	0	79	0	0	16	0	0	436	8	9	0	13	0	0	0	19	15	2	0	0	0	0	177	27	0	0	0	0	0	141	0	1458	4	10	0	35	59	0	1657	10	55	0	3	0	0	4	31	16	676	63	11	56	0	9	0	0	218	37	0	3	0	13	13	0	30	2	0	0	0	0	14	0	0	10	490	542	343	0	5	0	13	2	0	0	0	10	2	0	0	0	0	0	0	397	64	0	2	18	109	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	15	0	535	0	0	0	0	0	0	4	0	0	0	33	0	0	3575	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
run02-76	23	500	2	16	0	0	0	409	0	0	0	0	0	4285	0	0	0	0	0	0	0	20	0	7	0	96	0	0	1	0	83	0	0	0	0	71	0	0	0	0	10	0	0	4	583	14	8	2	0	0	0	12	43	19	977	0	24	616	0	16	0	0	201	19	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	2313	3747	24	0	39	17	89	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	5	230	0	275	0	0	0	0	354	0	21	0	0	0	0	18	5	0	0	0	662	0	0	0	140	123	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-77	19	1086	0	7	8	0	0	3222	13	11	0	120	0	3346	0	0	0	15	0	816	0	7	0	0	0	60	0	0	0	637	0	2357	6	0	0	13	0	0	0	0	2	0	0	0	485	5	0	0	15	0	0	0	0	95	2189	0	512	195	4	292	0	8	176	34	0	24	0	75	172	6	18	1	0	0	0	3	179	0	0	92	387	1068	388	56	29	31	17	0	8	7	0	61	48	0	0	32	0	4	0	1790	0	48	0	139	708	0	0	0	0	14	0	2	0	4	0	0	8	7	3	618	0	0	0	276	4	212	49	0	0	0	11	8	0	0	0	0	511	45	0	0	0	0	25	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-78	311	22	142	75	3	0	0	309	0	0	0	0	0	1244	0	0	0	0	0	0	4	0	0	24	0	0	0	0	0	0	0	0	0	0	0	21	13	9	0	0	0	0	0	0	1529	196	68	3	0	0	0	1437	0	0	133	0	0	788	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3354	4549	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	18	0	0	0	0	0	0	11	620	0	550	11	0	0	0	19	0	42	8	0	3643	4	0	3	6	599	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-79	8	0	0	0	0	6	0	625	0	0	265	103	6	1573	0	0	21	0	27	109	596	3	12	0	0	8	0	0	0	0	0	1172	0	0	0	0	0	0	0	0	0	0	0	0	31	0	4	0	0	0	0	1079	0	0	155	0	166	295	0	10	0	0	329	0	0	22	7	63	35	0	515	0	0	0	0	0	114	0	0	12	0	564	463	0	50	13	29	2	0	0	0	9	0	0	0	0	0	0	0	1204	0	12	0	0	1502	0	0	0	0	0	0	0	0	17	0	4	0	17	0	0	0	0	6	133	0	6	0	12	0	0	0	0	0	0	0	0	513	428	0	0	0	0	3	0	0	0	0	0	0	2286	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-80	7	948	0	0	0	0	0	1515	0	31	0	0	0	3775	0	0	0	0	0	0	0	0	289	0	0	0	0	0	111	0	234	0	0	0	5	10	0	2	0	211	0	0	0	0	115	0	11	3	0	0	0	43	940	190	1025	0	0	826	0	0	0	0	381	6	0	0	0	48	0	0	451	10	0	0	0	0	118	0	0	0	2023	504	4	0	126	0	48	0	0	10	0	0	0	0	0	0	0	0	0	992	0	52	0	0	0	4	0	0	0	0	0	0	0	0	0	0	448	0	72	0	0	2640	0	89	0	10	0	2	0	0	0	0	2	0	0	99	0	246	0	0	0	3	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-81	90	162	2	111	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	4391	12	310	255	29	200	0	447	59	62	0	0	36	24	0	0	31	0	0	0	0	0	0	30	0	0	0	0	0	200	0	0	29	0	0	0	0	0	0	0	0	40	0	0	0	182	0	0	0	0	0	0	0	0	0	30	0	0	34	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	2	0	0	0	0	4508	33	269	0	0	0	0	926	0	0	0	0	0	129	0	0	339	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-82	0	423	2	0	0	0	609	1700	55	41	0	0	0	3774	202	9	56	39	0	0	0	172	75	0	0	41	0	3	17	130	0	0	6	68	0	71	3	0	13	0	0	0	0	0	51	0	0	0	30	0	3	9	341	135	2434	0	158	399	3	190	7	0	216	193	0	30	0	5	25	0	470	2	0	0	29	0	575	13	0	172	179	593	404	48	73	323	22	9	85	43	98	132	4	55	0	61	2	0	12	1581	0	115	15	516	571	8	0	16	29	50	0	6	5	0	0	0	8	0	2	0	320	2	0	0	0	11	0	0	5	0	0	0	0	0	0	78	97	315	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-83	2	25	2	0	0	0	0	259	0	0	21	23	0	4619	0	24	0	0	0	0	0	11	82	0	2	14	0	0	0	93	0	0	2	0	0	4	0	186	0	0	9	0	2	0	25	0	0	0	0	3	0	617	0	7	385	5	240	4188	0	68	0	0	298	0	7	13	11	8	68	8	142	0	0	0	0	0	38	0	2	2	466	372	215	0	23	4	9	0	0	0	0	11	0	0	0	5	0	0	0	608	0	6	0	3	152	11	0	0	0	3	0	0	0	0	0	0	0	0	94	35	122	0	0	0	0	38	0	12	0	2	367	0	19	0	0	3	0	1004	206	95	0	0	9	12	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
run02-84	10	373	3	18	7	0	0	663	0	11	116	0	0	6418	0	0	35	61	92	0	0	244	251	0	0	0	0	0	0	739	49	1378	7	0	2	43	0	0	0	0	3	2	10	0	288	13	0	2	0	0	0	0	20	172	1645	0	370	902	0	670	0	16	161	42	11	92	0	50	150	12	210	0	0	0	31	10	87	17	0	107	32	232	473	0	174	289	15	17	2	40	14	107	109	61	0	25	0	0	0	2185	11	32	34	52	1204	78	0	0	8	27	6	0	0	0	9	0	5	0	13	0	579	0	0	0	0	35	0	0	0	0	0	0	16	0	0	13	272	179	80	0	0	0	32	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
