feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Ligilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Muribaculaceae	Prevotella	Tannerellaceae	f__Christensenellaceae.g__unassigned	Howardella	Tyzzerella	CAG.352	Family_XIII_UCG.001	Veillonellaceae	Ralstonia
4100.3.lib29	-11.8877917913416	-11.2248267786192	-15.2053350812757	-10.8877917913416	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-13.5617652636277	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-7.19662988678851	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-6.38264187239846	-14.8143321153684	-13.1508261971754	-6.09121134087816	-13.4727542920627	-13.1508261971754	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-10.5185579816759	-15.2019707283731	-7.71120305961827	-3.46923637995414	-13.5458091373666	-15.1763679683644	-7.0676128289264	-15.5415806599912	-14.9992953870234	-15.2445868230971	-6.42836017270429	-4.78362988714949	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-3.75765028282658	-9.69139457853809	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-4.0005711758732	-4.1948857458859	-6.99297402803364	-15.9918760990034	-9.54201695449986	-16.0073485310372	-9.54201695449986	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-3.4944013338976	-15.545326509599	-7.6335505039658	-14.9918760990034	-14.9679467058127	-4.20596775136784	-13.4727542920627	-16.035615318962	-11.4727542920627	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-9.51855798167587	-13.8877917913416	-13.2664937563122	-15.0214137930081	-15.5976452303714	-13.8877917913416	-6.28540221886225	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-1.16968707821983	-15.1981380524011	-17.2543643285809	-7.99702086109635	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4100.4.lib29	-11.5345663310269	-10.3381691182234	-13.3121739096904	-12.2126382361395	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-13.5617652636277	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-7.66009721311075	-14.8693689266963	-12.2126382361395	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-6.28505778176383	-14.8143321153684	-11.7272114089693	-6.19917597633297	-11.8716013183045	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-8.97997747934926	-15.2019707283731	-7.94460314924737	-3.9517970906448	-13.5458091373666	-15.1763679683644	-6.9247719773258	-15.5415806599912	-14.9992953870234	-15.2445868230971	-5.87873749958609	-4.61074366968354	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-3.58985426998341	-10.3381691182234	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-4.0788966311858	-4.11145042087979	-6.47207040529313	-15.9918760990034	-8.95965749496966	-16.0073485310372	-7.82032081336077	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-3.63294517268078	-15.545326509599	-8.88112409242297	-14.9918760990034	-14.9679467058127	-5.18436378214435	-12.9496038303057	-16.035615318962	-9.76197682712997	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-8.58037002064002	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-15.119528831748	-6.98510251152712	-12.3121739096904	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-1.05024690738263	-15.1981380524011	-17.2543643285809	-7.3950149786281	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4104.3.lib29	-13.3877750214349	-9.66530899696386	-15.2053350812757	-12.9023481942647	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-1.8113851567784	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-6.51741030185154	-16.2200003719044	-14.775095822586	-14.8646214416175	-6.94483152558622	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-7.61167103336178	-11.9023481942647	-11.622240275072	-14.3549724769604	-15.0174609038594	-14.9918760990034	-9.95481561415884	-15.677132344649	-14.8143321153684	-15.0038106846081	-9.30031218018461	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-6.178321655806	-6.83011986670953	-2.80600952595808	-8.17054430521428	-6.4978148217763	-5.61298796183377	-15.5415806599912	-6.45703768387206	-15.2445868230971	-9.77896577875942	-5.52606773484909	-10.7555068059354	-14.9992953870234	-8.41508236743068	-14.9160100518163	-5.77748836435392	-10.3173856935435	-13.1247406156012	-4.44467417386415	-15.77169578985	-5.71676478015649	-15.5418831054422	-8.51003077148594	-12.1247406156012	-15.5068240947932	-7.726709541628	-11.1861411602653	-5.93656390960262	-4.72172859202616	-11.622240275072	-7.69847586089905	-11.8028125207138	-7.51494626190006	-9.10979027413518	-15.545326509599	-8.67628011478486	-8.92834340279765	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-9.85172212119474	-15.7322999422698	-15.7665547890901	-3.8370282360517	-15.545326509599	-8.35215111170423	-14.9918760990034	-7.21785001999263	-4.21935361058302	-8.43357871104807	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-9.75550680593543	-14.5330863421676	-11.9023481942647	-10.0092633981812	-14.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-8.75550680593543	-10.7555068059354	-14.8275411901725	-15.0445648828126	-14.5659945590822	-5.85483473306207	-8.27507488868558	-15.1981380524011	-17.2543643285809	-8.9023481942647	-16.7665547890901	-5.48932478862708	-14.1013684035272	-3.36818429307707	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4104.4.lib29	-16.4412096916722	-10.3679286001605	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-1.6093134552382	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-7.31584008901201	-16.2200003719044	-14.775095822586	-14.8646214416175	-7.38930225095303	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-7.91623263030277	-11.6480365193532	-11.6480365193532	-14.3549724769604	-15.0174609038594	-13.4553914414108	-10.8704289406896	-15.677132344649	-14.8143321153684	-15.0038106846081	-8.9959598227735	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-6.26556688253078	-6.83333962195442	-3.04229245649554	-8.36792860016046	-7.53652820413621	-6.13346334652344	-15.5415806599912	-6.80433975023187	-15.2445868230971	-10.063074018632	-5.87796261337505	-11.2854664399685	-12.1334633465234	-9.54850084580228	-14.9160100518163	-6.13797882764593	-10.3679286001605	-11.8704289406896	-4.44416418598755	-15.77169578985	-5.92011606479	-15.5418831054422	-8.84068159729559	-12.8704289406896	-11.8704289406896	-8.67403172788614	-15.3091565721617	-6.1886049007159	-5.09564188108847	-12.1334633465234	-8.32610842446583	-10.6480365193532	-7.50119513102393	-9.9959598227735	-15.545326509599	-9.41099732205235	-9.28546643996849	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-13.4553914414108	-11.2854664399685	-15.7322999422698	-15.7665547890901	-3.30310659910422	-15.545326509599	-9.20746392796721	-14.9918760990034	-8.34686698463263	-5.10004034498599	-9.0291266867087	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-9.87042894068964	-14.5330863421676	-11.6480365193532	-10.3679286001605	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-8.36792860016046	-10.9959598227735	-14.8275411901725	-15.0445648828126	-14.5659945590822	-5.26063458698855	-8.75495172326971	-15.1981380524011	-17.2543643285809	-8.93182948535379	-16.7665547890901	-5.65772991555704	-14.1013684035272	-3.00572690293461	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4106.2.lib29	-14.677132344649	-15.9155059622319	-15.2053350812757	-11.8026632267329	-14.8073549220576	-14.1798572681417	-16.3488145861129	-10.677132344649	-15.328341840598	-15.419696888306	-14.9881964876243	-1.90729450101958	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-5.99179951889814	-15.190827797067	-14.7387783901839	-9.0332761548743	-15.3457517402327	-15.1899789486325	-8.75430020517148	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-11.7385328893132	-14.677132344649	-14.8143321153684	-15.0038106846081	-8.6696378081021	-16.0073485310372	-16.1439013303685	-15.082065857738	-8.77827906810592	-15.1079253874636	-15.0126827296502	-16.0439244156132	-15.2019707283731	-11.677132344649	-3.73242028360554	-13.5458091373666	-6.78838909575076	-9.97669262650793	-15.5415806599912	-7.69223923703923	-15.2445868230971	-10.4547399233126	-5.64646520840208	-5.5694793436756	-14.9992953870234	-8.80266322673288	-6.13152428256475	-6.63456096089739	-13.677132344649	-15.0536713855952	-3.55624650186123	-11.8026632267329	-16.0115330268357	-6.75231984104324	-7.42920483120544	-15.2445868230971	-15.5068240947932	-15.3043513216632	-10.2397270323417	-8.2341888488003	-3.59476150376502	-9.31958034003094	-6.37031114215187	-9.52062785896903	-9.1123477258655	-12.0921698439279	-15.545326509599	-9.42920483120544	-15.8621045777549	-15.8353596218082	-13.677132344649	-15.9438197077127	-8.73853288931317	-8.81088373353785	-15.4793697750621	-15.7322999422698	-15.7665547890901	-2.59033265902557	-15.545326509599	-8.75430020517148	-14.9918760990034	-12.0921698439279	-5.33135750780729	-10.2177007260117	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-5.28409947675722	-16.119528831748	-10.2397270323417	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-6.50220666214834	-3.27571946593485	-15.1981380524011	-8.37945179600834	-12.677132344649	-14.2620948453702	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4108.2.lib29	-16.4412096916722	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-8.28871564456964	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-1.96043097761896	-12.8122776006266	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-13.8122776006266	-12.3528459819894	-14.7387783901839	-11.6423525991843	-15.3457517402327	-15.1899789486325	-16.4237888970089	-9.04409327584972	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-7.46354944639557	-16.0073485310372	-16.1439013303685	-15.082065857738	-11.3528459819894	-15.1079253874636	-15.0126827296502	-9.70375314384848	-11.8122776006266	-10.7248147593763	-4.06912620651415	-11.4903495057393	-15.1763679683644	-5.62740225771837	-15.5415806599912	-8.89341436335205	-15.2445868230971	-9.47242759774202	-5.85953635344016	-8.32846182336239	-8.0708106142255	-15.4391382795318	-13.8122776006266	-9.12577707344343	-11.8122776006266	-15.0536713855952	-2.8867231607531	-15.77169578985	-16.0115330268357	-15.5418831054422	-13.2273150999055	-15.2445868230971	-15.5068240947932	-7.0708106142255	-15.3091565721617	-4.5107814056441	-5.91292067770354	-15.9918760990034	-9.11183788248556	-16.0073485310372	-12.2273150999055	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-11.2273150999055	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-3.44104547225703	-15.545326509599	-8.88154026306376	-14.9918760990034	-14.9679467058127	-6.04409327584972	-15.3353903546939	-11.3528459819894	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-7.7515816689391	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-10.3528459819894	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-9.38601284592455	-1.75580922585532	-15.1981380524011	-17.2543643285809	-11.8122776006266	-16.7665547890901	-10.6829945836817	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4108.3.lib29	-16.4412096916722	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-7.38977701881034	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-1.75061900621266	-12.4701504352744	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-9.56325983966584	-11.2477580139379	-14.7387783901839	-10.8851879345532	-15.3457517402327	-15.1899789486325	-16.4237888970089	-8.5315509799385	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-8.56325983966584	-16.0073485310372	-16.1439013303685	-15.082065857738	-11.4701504352744	-15.1079253874636	-15.0126827296502	-7.99983050049433	-13.0551129359955	-11.8851879345532	-4.16713080293706	-10.0107188166371	-15.1763679683644	-5.15424612801477	-13.4701504352744	-8.28692861121859	-15.2445868230971	-9.62884818129342	-5.51789453545692	-7.67140864352146	-8.34086741832939	-13.4701504352744	-10.5956813173582	-7.94658847921735	-9.80718542255193	-15.0536713855952	-3.21394174674697	-15.77169578985	-16.0115330268357	-15.5418831054422	-12.4701504352744	-15.2445868230971	-15.5068240947932	-7.05511293599552	-11.8851879345532	-4.28197372927582	-5.05511293599552	-15.9918760990034	-8.30022543383205	-16.0073485310372	-10.8851879345532	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-11.3546732178544	-11.8851879345532	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-2.98801475024713	-15.545326509599	-8.62884818129342	-14.9918760990034	-14.9679467058127	-5.79772509330286	-15.3353903546939	-12.4701504352744	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-7.94658847921735	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-10.4701504352744	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-8.62884818129342	-2.29626513288719	-15.1981380524011	-17.2543643285809	-15.4069135982823	-16.7665547890901	-11.7331848411082	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4108.4.lib29	-16.4412096916722	-12.9221662504357	-15.2053350812757	-16.4412096916722	-14.8073549220576	-7.59124937232109	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-1.70163676814441	-11.4627346317984	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-10.0152756548272	-11.3372037497146	-14.7387783901839	-10.6002381555483	-15.3457517402327	-15.1899789486325	-16.4237888970089	-8.08927623627097	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-7.7522412489934	-16.0073485310372	-13.9221662504357	-15.082065857738	-12.3372037497146	-15.1079253874636	-15.0126827296502	-6.75725932376002	-15.2019707283731	-11.4627346317984	-4.51171489893171	-10.1148113283781	-15.1763679683644	-5.0940297662416	-12.3372037497146	-9.46273463179841	-12.9221662504357	-9.79288323349074	-5.27831006066098	-7.20792073276959	-8.18069926403456	-12.9221662504357	-10.7522412489934	-7.33720374971455	-9.87777213107726	-12.6002381555483	-3.08848550178097	-15.77169578985	-16.0115330268357	-15.5418831054422	-11.7522412489934	-15.2445868230971	-15.5068240947932	-7.20792073276959	-15.3091565721617	-4.82281844003252	-4.98995149846732	-15.9918760990034	-8.15398192565878	-16.0073485310372	-9.7522412489934	-16.0046593890271	-15.545326509599	-12.6002381555483	-15.8621045777549	-11.3372037497146	-11.1148113283781	-12.3372037497146	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-2.84168179336814	-15.545326509599	-8.38300743932768	-14.9918760990034	-14.9679467058127	-5.96506420887342	-15.3353903546939	-11.9221662504357	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-6.80842408438652	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-9.43031315410603	-11.4627346317984	-14.8275411901725	-15.0445648828126	-14.5659945590822	-7.87777213107726	-2.52395698896886	-15.1981380524011	-17.2543643285809	-10.4627346317984	-16.7665547890901	-12.6002381555483	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4109.2.lib29	-16.4412096916722	-6.37165842405163	-15.2053350812757	-11.822869535884	-14.8073549220576	-7.95250481630055	-16.3488145861129	-10.0155146138264	-15.328341840598	-15.419696888306	-14.9881964876243	-2.57553535785523	-8.0415098223593	-14.6470086384416	-14.5884218511995	-15.3473445394315	-6.30323328304074	-16.2200003719044	-14.775095822586	-12.822869535884	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-10.3634379172467	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-13.2379070351628	-13.822869535884	-14.8143321153684	-15.0038106846081	-8.34713610491756	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-10.5749420224404	-15.0126827296502	-12.822869535884	-5.1120631021846	-5.56077469051378	-3.15354153148805	-5.92805177257601	-6.44783010453703	-5.7301123949641	-8.20815969176875	-5.86867322549708	-15.2445868230971	-12.0155146138264	-6.03496697649252	-10.822869535884	-8.05468521110703	-8.91597894027544	-14.9160100518163	-7.48301953299933	-15.6686357256463	-15.0536713855952	-6.71434507910579	-15.77169578985	-16.0115330268357	-11.822869535884	-6.95868339122968	-12.0155146138264	-15.5068240947932	-5.35934516261278	-13.2379070351628	-6.89213219832107	-6.15753361869878	-12.5009414409966	-8.36343791724666	-11.2379070351628	-13.2379070351628	-13.2379070351628	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-9.91597894027544	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-1.79669193899473	-15.545326509599	-7.88035503054472	-14.9918760990034	-8.59405084538808	-3.48524763389145	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-12.822869535884	-7.67312241637927	-15.7097031163223	-13.2664937563122	-15.0214137930081	-8.63304497700394	-16.119528831748	-8.53746731702171	-10.6529445344416	-14.8275411901725	-15.0445648828126	-14.5659945590822	-7.41347859974625	-3.94942542336858	-15.1981380524011	-17.2543643285809	-9.86867322549708	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4109.3.lib29	-16.4412096916722	-7.52779685863701	-15.2053350812757	-10.8497249535244	-14.8073549220576	-7.9872284772743	-16.3488145861129	-11.6087168540206	-15.328341840598	-15.419696888306	-14.9881964876243	-1.86582447158577	-7.1798735552167	-14.6470086384416	-9.13923157071935	-15.3473445394315	-5.12924748214673	-16.2200003719044	-14.775095822586	-12.7241940714405	-8.95160456754358	-12.9872284772743	-8.73930096383072	-15.3457517402327	-15.1899789486325	-16.4237888970089	-10.4022659765531	-15.7638520853917	-12.5018016501041	-15.0174609038594	-14.9918760990034	-11.8497249535244	-12.1392315707194	-14.8143321153684	-15.0038106846081	-6.36078934057699	-16.0073485310372	-14.3091565721617	-9.81730347583199	-15.7941619914236	-11.9872284772743	-15.0126827296502	-16.0439244156132	-6.18245209931848	-6.26203266004764	-3.89817530511787	-6.15687172985508	-6.2006321153835	-6.05649113971142	-10.1798735552167	-6.94721279842642	-11.6087168540206	-11.8497249535244	-5.98048164483372	-9.78559461610465	-8.96930656927704	-9.66530038238694	-11.6087168540206	-7.25387413666048	-15.6686357256463	-15.0536713855952	-5.80136193196297	-12.7241940714405	-16.0115330268357	-12.5018016501041	-7.65094508940987	-11.8497249535244	-15.5068240947932	-5.5626422510232	-14.3091565721617	-7.50180165010406	-6.58805738345448	-13.3091565721617	-8.39029333488707	-11.3091565721617	-10.8497249535244	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-12.5018016501041	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-2.29217422462802	-15.545326509599	-8.05176872946901	-14.9918760990034	-9.09970320653272	-4.41206744384891	-14.3091565721617	-16.035615318962	-11.1392315707194	-15.3199425538831	-14.775095822586	-11.4022659765531	-14.5330863421676	-11.6087168540206	-8.66530038238694	-15.7097031163223	-13.2664937563122	-15.0214137930081	-8.69444672804646	-16.119528831748	-7.73172774412592	-11.1392315707194	-14.8275411901725	-15.0445648828126	-10.1392315707194	-7.46995278406472	-2.82988154191146	-15.1981380524011	-17.2543643285809	-7.84155102207867	-10.6087168540206	-15.4543314274174	-10.9168391493829	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
