feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Campylobacter	Faecalitalea	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	f__Christensenellaceae.g__uncultured	Anaerofustis	Eubacterium	Anaerostignum	Lachnoanaerobaculum	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	Anaerococcus	Finegoldia	Peptoniphilus	Clostridioides	Veillonellaceae	o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	TM7x	Methylobacterium.Methylorubrum	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Aggregatibacter	o__Enterobacterales.f__unassigned.g__unassigned	Pseudomonas
run03-138	4	1186	7	11	908	0	0	23	0	0	364	0	0	6829	213	0	0	0	126	0	0	0	0	0	0	0	174	1338	0	0	0	0	0	0	5	0	0	0	0	3	0	72	0	361	8	0	7	0	0	0	0	0	177	361	3087	0	675	1036	0	0	0	0	0	90	447	248	0	681	1049	65	2	0	1320	84	4	46	0	379	0	14	0	0	376	530	932	0	53	0	33	34	7	0	44	15	0	0	0	0	0	0	0	0	0	0	0	4125	7	42	0	0	57	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	340	0	0	0	39	0	19	0	22	0	0	30	364	140	91	0	3	0	0	13	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
run03-147	0	13	0	0	41	0	0	0	0	0	0	0	4	130	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	59	0	0	2	5	0	0	0	2	27	40	116	58	98	55	0	0	43	0	0	0	5	0	5	15	0	24	5	0	4	0	0	4	2	0	0	0	0	15	0	39	50	2	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	7	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	5	0	0	0	6	12519	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-149	166	295	22	46	0	0	2	167	0	0	0	0	0	3879	0	0	0	13	0	0	0	0	12	4	0	0	44	0	0	0	0	0	0	0	0	14	0	0	0	0	0	65	5	1015	166	0	66	0	6	3	0	0	0	484	5475	0	0	371	29	135	154	0	0	81	650	3	0	0	0	12	0	0	755	15	105	0	305	0	0	3	0	0	16	221	691	0	28	0	45	69	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	305	0	94	0	0	4	0	73	0	0	4	0	0	0	2	0	0	0	0	0	8	370	10	0	51	13	0	30	27	156	0	0	49	0	6352	25	0	5	0	0	0	11	69	0	0	0	0	0	24	0	0	0	0	3	2	0	0	25	69	48	0	0	0	31	0	3	0	0	0	0	0	0	0
run03-153	45	411	0	0	59	352	0	0	0	15	39	0	0	3919	887	16	0	0	0	78	0	470	20	354	0	0	958	1056	0	0	11	0	12	0	47	0	0	0	0	121	8	0	0	1438	0	69	2	257	14	128	128	748	622	5	1606	0	0	48	36	20	61	86	0	4	564	15	0	0	0	0	3	144	138	197	0	0	60	97	0	30	8	0	35	758	830	29	21	2	208	82	132	224	109	45	71	6	0	82	60	138	0	22	0	7	30	1300	10	388	86	0	3719	2062	26	25	195	44	105	0	603	174	6	83	10	7	9	0	0	0	91	0	0	0	156	87	22	15	0	80	97	0	10	12	0	0	0	0	6	30	200	0	3	0	0	0	10	10	0	0	0	11	7	2	0	0	0	0	0	0	7	0	0	1764	0	0	0	0	0	0
run03-155	56	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	272	9	0	0	0	0	0	0	273	158	61	4021	0	817	920	0	0	1266	65	0	0	448	268	15	3	0	595	0	0	902	40	0	0	8	301	0	28	6	50	805	1351	397	0	4	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	36	74	207	0	0	0	0	0	0	0	0	0	0	0	0	0	2053	0	4	0	0	0	539	0	631	143	0	0	0	547	204	10115	3	0	13	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	301	0	0	0	0	3625	0	0	0	0	0	0
run03-160	0	0	3	0	314	0	11	0	5	0	0	104	61	6377	305	178	8	119	185	21	0	205	0	0	0	0	1188	434	0	201	147	871	23	0	0	0	0	0	0	0	0	0	6	162	0	12	3	53	8	10	12	335	1033	11	1760	160	393	632	0	0	552	98	0	0	87	8	29	49	15	20	4	27	1170	27	53	0	22	113	0	226	0	42	0	154	927	9	51	0	58	7	11	206	0	15	0	457	63	159	11	103	0	2	2323	3	0	1435	0	40	186	0	11	771	0	0	7	29	0	0	36	0	0	3	7	0	50	0	0	0	21	0	0	203	0	0	0	0	36	6	115	472	5	287	19	0	0	0	0	15	7	0	6	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	1514	0
run03-170	122	2315	45	0	3081	0	0	0	0	0	157	27	10	502	12	14	0	14	23	0	0	55	981	0	3268	0	11	42	0	0	45	40	0	582	2	192	0	880	0	6	0	0	0	1377	46	8	18	31	0	15	0	10	1329	18	2777	0	546	867	0	0	39	29	0	0	31	14	9	65	50	21	24	17	533	0	0	0	59	200	14	11	0	490	0	11	752	14	40	0	16	0	19	57	10	0	0	230	32	162	5	9	0	0	0	0	0	1883	23	64	2	0	24	505	7	6	3	4	13	0	16	0	0	7	0	0	0	0	0	0	4	0	76	0	373	749	276	0	0	0	110	1559	77	0	32	155	6	0	2	179	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	8	0	0	57	0	0
run03-171	5	0	43	0	1459	0	0	0	0	0	0	0	0	7565	0	0	0	426	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	43	15	0	0	0	0	0	1140	0	163	26	0	13	0	0	0	0	276	0	128	305	0	0	1687	0	0	0	0	0	86	527	0	0	0	0	316	0	0	6	0	857	0	0	0	0	0	0	0	515	3896	74	0	0	0	0	484	0	0	6	0	0	0	331	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	5	4	0	0	728	2229	65	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	901	0	0	0	0	0	0	14	0	0	0	5	0
run03-173	0	196	3	0	4308	0	0	0	0	7	102	83	7	6078	0	0	0	0	0	0	0	0	0	0	0	0	0	966	214	0	0	0	0	0	102	0	0	0	0	29	0	157	0	289	0	0	0	0	0	0	0	103	1594	260	2868	0	114	808	0	0	486	15	0	0	169	84	92	0	0	9	5	2	63	33	0	0	0	172	0	0	0	11	127	557	820	38	32	0	0	41	0	0	64	0	0	34	33	0	0	50	0	0	0	0	13	2692	0	157	30	0	31	75	77	0	16	4	0	2	226	0	0	0	0	0	20	0	510	0	47	0	0	0	370	0	0	0	0	277	0	632	81	0	0	0	0	0	10	28	5	166	0	3	38	0	4	13	0	0	0	0	0	4	6	0	0	0	0	0	0	0	7	0	0	0	0	8	0	3
run03-176	23	529	0	0	1182	496	93	0	0	0	0	0	0	8932	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	4	0	0	11	503	0	0	0	0	0	160	0	1364	1	0	9	0	0	0	0	246	0	738	2877	0	0	1290	0	0	0	0	0	5	648	24	0	0	0	0	538	0	32	79	19	0	0	0	0	0	0	0	3084	1851	1169	0	115	0	148	461	0	0	37	0	0	0	0	0	0	0	0	0	0	8	0	1644	0	78	0	0	0	0	302	0	0	2	0	0	0	0	0	0	0	0	0	0	22	0	0	68	1082	443	0	0	4	0	0	0	146	461	14	0	0	0	0	280	0	0	0	25	0	0	0	3	0	0	29	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	5
run03-178	115	706	39	7	0	0	0	281	0	39	0	0	16	5719	0	341	0	89	0	0	0	0	0	0	0	0	1269	20	0	0	0	1033	238	0	152	0	0	0	0	0	0	42	0	551	21	0	24	0	0	0	0	8	3	14	1119	0	674	1139	0	0	71	0	0	0	888	0	0	0	0	0	115	0	343	86	0	0	25	0	0	0	0	0	802	1547	65	0	71	2	7	314	152	0	29	97	0	0	0	0	0	71	0	0	0	12	277	854	58	78	0	0	0	1852	350	0	0	0	0	0	10	0	0	0	0	8	0	0	614	27	18	0	0	368	9	15	189	47	1018	210	0	1146	233	0	28	0	11	90	44	4	0	36	0	0	0	2	0	11	0	0	0	0	0	0	0	34	11	0	0	0	0	0	46	0	5	0	0	2	0	0
run03-185	9	1261	0	4	1009	0	0	26	0	0	415	0	0	7480	146	0	0	0	116	0	0	0	0	0	0	0	161	190	0	0	0	0	0	0	139	0	0	0	0	0	0	102	4	389	5	0	3	0	0	0	0	0	196	349	2717	0	601	769	0	0	0	0	0	61	389	215	0	597	895	62	5	0	1020	63	4	25	0	381	0	17	0	0	300	433	797	0	58	0	42	50	11	0	38	6	0	0	0	0	0	0	0	0	0	5	0	3846	0	35	0	0	53	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	300	0	0	0	58	0	36	2	60	0	0	14	306	176	105	0	4	0	0	23	0	0	0	23	0	5	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6
run04-102	48	3	7	0	0	0	0	0	0	0	0	0	0	9619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	0	27	898	308	738	0	0	813	8910	20	5547	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	324	160	9	0	35	1718	78	1947	402	0	0	22
run04-108	24	3463	0	0	5600	0	0	0	35	0	126	259	462	2492	281	7	0	44	0	0	0	0	0	0	0	0	112	166	0	173	0	0	0	0	0	224	0	0	9	197	0	0	0	208	0	0	0	88	0	0	5	120	1490	1088	3583	0	287	945	0	0	812	0	0	0	103	18	57	90	68	17	47	7	343	0	0	4	127	424	0	296	0	188	117	372	215	34	99	2	38	2	18	132	36	42	0	211	10	494	0	93	0	0	0	0	32	2980	0	110	20	0	1668	859	8	0	4	7	6	0	545	16	6	13	20	0	0	0	64	0	31	0	752	0	296	1461	65	0	418	136	557	139	11	3	0	323	0	3	5	0	0	5	38	0	10	0	28	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	4	955	0	0	0	0	0	0
run04-109	53	942	0	0	4	0	0	163	0	0	0	0	0	2478	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	18	0	0	0	0	0	0	24	0	1161	17	0	0	0	0	0	0	0	40	53	519	0	17	33	0	0	0	0	0	19	418	36	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	333	176	0	0	0	0	41	0	0	43	0	0	7	0	0	0	0	0	0	0	0	0	4052	0	52	9	0	0	0	19	0	0	0	0	0	25	0	0	0	0	9	0	0	450	123	0	0	0	266	0	4	401	8380	0	0	1451	4705	1663	933	0	0	0	109	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	37	0	0	0	0	10	226	0	689	375	0	46	17
run04-147	55	287	101	12	749	0	0	13	0	0	0	0	0	549	18	33	0	40	0	0	0	0	23	0	0	0	100	31	0	0	0	0	0	0	0	13	14	0	0	0	0	0	250	247	29	0	82	0	0	0	0	17	37	51	675	0	101	113	0	0	0	0	0	27	185	0	0	17	0	0	0	0	315	59	3	0	0	183	0	0	0	85	596	115	428	0	33	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	23	0	0	4	655	13	0	0	5	0	0	0	11	0	0	0	0	0	0	0	12	0	0	0	0	75	0	59	37	35	0	145	1077	370	15	93	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	262	428	0	43	0	0	0	236	0	11	0	0	0	775	28
run04-148	4	720	7	0	0	0	79	89	0	0	0	0	0	4616	0	0	0	0	13	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	218	0	0	0	0	0	17	0	86	2	0	2	0	0	0	0	0	0	269	3156	0	638	11	0	0	148	0	0	2	506	21	0	0	5	251	0	8	1512	115	0	0	0	169	0	17	0	0	0	644	570	14	73	0	0	141	0	0	0	0	0	0	129	0	0	32	0	0	0	0	0	3614	41	22	0	0	0	2	0	0	3	0	0	0	17	0	0	0	0	0	0	0	424	0	0	0	0	0	379	0	104	0	0	0	305	263	38	0	19	32	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	113	0	0	0	11	0	950	0	0	0	0	0
run04-149	10	1135	0	0	2578	0	0	20	0	0	173	0	0	3875	0	0	0	75	116	0	0	0	0	0	0	0	104	244	0	0	161	0	0	0	0	406	0	0	0	0	6	10	26	72	0	0	0	105	0	0	0	2	6	103	3152	8	562	651	0	0	98	0	0	0	133	68	5	38	21	212	18	9	353	0	128	0	10	149	0	7	0	129	0	358	434	13	27	4	21	34	4	0	62	23	0	800	134	35	0	24	0	0	0	2	2	2597	0	46	0	0	0	559	23	0	0	0	0	0	151	0	0	0	0	0	2	6	81	12	103	0	359	0	361	0	0	23	14	33	182	84	5	0	2	0	22	32	0	0	0	35	0	0	0	0	7	7	0	0	0	0	0	0	6	4	7	0	29	0	0	0	0	5	0	0	0	0	0	0
run04-155	3	211	0	0	222	0	0	0	0	0	7	6	0	5091	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	3	0	0	0	0	0	58	0	0	0	3	0	0	0	28	0	0	0	3	0	0	0	4	126	93	495	0	35	90	0	0	78	0	7	0	3	0	3	10	0	0	0	0	23	0	0	0	10	15	0	22	0	23	5	11	22	0	3	0	0	0	0	0	0	3	0	10	0	6	0	3	0	0	0	0	0	162	0	3	0	0	124	79	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	2	0	693	0	27	589	184	530	11	5	622	4628	8	5567	11	13	0	0	0	0	6	0	0	0	0	6	0	0	0	0	2	0	0	0	4	0	0	0	194	126	0	0	7	201	23	1308	196	0	0	2
run04-163	0	2379	0	0	2379	0	0	0	11	0	79	104	143	3678	69	0	0	30	0	0	0	0	0	0	0	0	93	70	0	66	0	0	0	0	0	538	0	0	0	40	0	0	0	55	0	0	0	24	0	0	0	29	1053	706	4259	0	275	708	0	0	740	2	0	0	55	26	8	102	48	5	16	7	191	5	0	4	121	150	0	224	0	230	48	132	279	13	53	0	9	0	8	39	22	29	0	99	14	127	0	51	0	0	0	0	0	1544	0	63	16	0	1359	921	5	0	0	4	7	3	118	6	3	7	4	0	0	0	23	0	15	0	414	0	71	597	58	184	107	33	523	1673	4	1713	0	147	0	0	0	0	3	0	7	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	55	44	0	0	9	339	0	449	53	0	0	1
run04-165	8	564	12	0	8	0	0	250	0	3	0	0	0	3117	0	0	0	0	85	5	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	4	21	0	264	2	0	0	0	0	3	0	14	163	69	1803	0	76	61	0	0	0	0	0	79	692	98	0	0	25	0	5	11	11	0	0	0	0	0	0	0	0	0	0	821	442	0	0	0	0	68	0	2	55	0	0	7	0	0	0	2	0	2	0	0	0	3108	3	81	2	0	12	0	47	0	0	0	0	0	27	0	0	0	0	0	0	0	614	296	25	0	0	312	2	3	103	6582	0	4	1089	2235	301	1073	2	0	0	185	0	110	0	0	22	0	5	0	0	0	0	0	0	0	0	0	0	73	0	118	0	0	0	0	21	53	0	279	151	0	23	15
run04-97	13	1077	11	0	0	0	85	106	0	0	0	0	0	6432	0	0	0	0	24	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	6	531	0	0	0	0	0	78	0	137	2	0	0	0	0	0	0	0	0	431	3847	0	835	10	0	0	178	0	0	12	677	14	0	0	3	362	0	3	1836	97	0	0	0	390	0	36	0	0	0	797	644	16	161	0	0	279	0	0	0	0	0	0	198	0	0	85	0	0	0	0	0	5863	45	68	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	686	0	2	0	0	0	520	3	263	0	0	0	879	311	12	0	0	62	0	39	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	13	0	1249	0	0	0	0	0
run04-98	15	980	3	0	1997	0	0	12	0	4	112	0	0	4304	0	0	0	65	139	0	0	0	0	0	0	0	105	265	0	0	155	0	0	0	0	520	0	0	0	2	10	23	130	106	0	0	0	192	0	0	0	8	114	112	2449	8	623	743	0	0	90	0	0	0	146	31	10	56	17	205	22	9	346	0	222	0	8	205	0	11	0	137	0	275	771	9	42	8	33	45	2	0	71	63	0	546	183	49	0	38	0	2	0	0	0	2099	0	46	0	0	0	508	20	0	0	0	0	0	315	0	0	0	0	0	8	9	115	10	199	1	516	0	558	0	0	6	33	42	186	58	5	0	0	0	23	57	0	0	2	47	0	0	10	0	3	0	0	0	0	2	0	0	0	0	0	0	27	0	0	0	0	503	0	0	0	0	0	0
run05-127	0	68	32	3	378	0	0	0	0	0	0	0	4	318	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	496	23	0	16	0	0	0	0	4	253	260	713	291	431	489	0	0	234	4	0	0	97	18	43	86	0	155	0	0	34	0	0	6	7	43	0	0	0	81	0	301	297	8	38	0	55	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1579	0	29	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	5	71	0	0	0	0	0	0	0	18	5	0	0	90	21465	8	0	0	0	0	0	0	0	0	0	121	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
run06-128	16	6	11	0	319	26	14	0	0	0	0	177	0	2720	2	4	0	8	45	2	0	0	43	45	9	0	21	344	0	0	0	0	0	14	0	8	13	7	0	0	0	0	0	68	2	0	4	10	3	8	0	8	0	19	331	0	326	42	0	0	243	0	8	0	548	15	29	18	4	98	41	24	105	0	0	0	26	48	2	0	0	98	0	31	1700	10	29	0	44	44	113	0	14	0	0	56	24	31	16	0	0	0	0	0	0	658	8	14	17	0	0	150	4	2	0	5	0	6	16	12	0	7	6	5	3	0	0	0	2	0	0	24	0	0	14	0	20	143	192	2154	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
run06-129	157	129	172	18	825	0	0	0	7	0	123	78	49	585	5	5	3	5	19	7	0	22	0	41	46	0	146	65	0	0	0	63	0	0	0	19	0	340	0	0	3	0	4	1025	88	3	188	145	94	52	0	12	0	13	531	57	279	322	0	0	54	11	47	0	49	3	22	14	87	20	68	25	199	0	0	0	33	53	32	10	0	43	0	2220	346	8	6	0	4	0	66	74	0	0	0	537	32	156	6	0	0	0	0	0	0	720	0	37	39	0	95	348	0	0	3	37	5	2	130	13	0	28	13	97	51	38	19	261	67	2	66	47	45	16	114	238	20	0	54	19	331	53	5	7	37	0	10	15	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	89	0	0
run06-130	0	204	0	0	1960	0	0	3	30	0	163	135	23	787	50	2	0	21	19	0	549	0	489	0	920	0	142	117	0	0	13	66	4	485	0	37	0	461	0	0	0	0	0	28	0	0	0	5	0	0	0	20	555	126	1605	35	282	576	3	0	1305	7	35	0	441	278	27	147	49	21	64	25	122	0	0	33	0	136	0	0	0	497	18	1979	358	0	32	0	37	24	40	0	38	0	0	20	7	16	0	0	0	6	0	0	7	955	0	46	23	0	0	203	10	0	0	5	0	5	0	5	0	30	6	0	4	0	79	0	47	0	0	239	0	80	0	0	0	0	110	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-131	8	13	0	0	1029	0	0	54	0	12	0	155	9	2686	16	21	0	9	5	0	0	0	0	0	0	0	46	152	0	0	39	0	0	0	1	63	0	0	3	0	0	59	0	10	8	0	0	8	0	17	0	0	0	20	1912	1	336	569	26	0	24	15	0	6	165	0	2	3	5	65	114	0	633	3	0	0	0	81	0	0	0	13	102	2081	588	0	28	0	20	20	6	0	3	0	0	78	7	7	0	5	0	2	0	0	0	952	0	47	25	0	9	287	2	0	3	0	0	0	3	0	0	15	6	3	2	0	0	9	0	0	0	52	0	0	6	7	0	0	36	1380	0	37	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-132	3	169	0	0	2137	5	3	36	0	5	201	0	0	3511	88	22	4	9	35	115	0	0	0	0	0	0	140	39	0	13	19	0	0	0	0	246	0	0	0	24	0	0	0	0	0	0	0	114	2	17	4	10	457	224	3668	53	201	828	0	0	406	17	0	0	1166	16	158	153	10	82	11	8	410	0	8	5	6	251	16	5	3	54	644	1995	2492	5	36	0	66	187	40	20	24	0	15	356	125	71	6	53	0	0	0	5	0	2006	0	198	219	0	342	627	9	6	5	0	0	0	38	0	0	39	0	0	2	0	22	0	0	0	32	261	0	40	0	0	442	278	0	0	0	0	2	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-133	80	15	72	10	399	0	0	0	0	0	71	2	0	2289	15	65	0	0	14	0	0	0	0	0	0	0	32	91	0	0	28	0	0	0	0	432	0	85	0	0	0	5	0	235	25	0	33	0	0	3	0	0	0	42	1033	0	673	21	0	0	14	9	0	14	961	0	6	0	0	97	0	0	627	3	0	0	0	21	0	0	0	0	2164	481	1042	0	25	0	0	15	6	3	9	0	4	15	0	0	0	5	0	4	0	0	0	1700	0	98	13	0	0	99	22	0	0	0	0	0	0	0	0	9	0	6	5	7	0	82	0	0	7	35	0	11	51	11	5	0	897	1295	24	102	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0
run06-134	20	737	9	11	1439	0	0	0	18	0	108	57	20	2099	0	15	0	0	25	26	0	10	0	117	101	0	70	176	2	0	0	15	4	4	0	47	0	0	0	6	0	0	0	51	4	0	5	7	0	0	0	4	110	47	992	58	303	440	0	0	78	12	0	0	260	16	39	29	5	37	28	2	1078	7	0	0	0	136	0	0	0	4	0	1033	73	0	46	0	5	5	41	2	8	11	0	135	0	8	7	6	0	0	0	0	0	1176	3	64	7	0	72	560	2	5	0	8	0	3	34	7	0	17	0	105	7	5	0	2	10	0	45	109	0	26	2	0	95	0	208	0	2	6	0	12	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-135	8	444	2	3	1101	0	0	15	0	0	0	0	34	1798	3	11	0	0	9	0	0	0	0	0	0	0	10	27	0	0	13	0	0	0	0	227	0	0	0	0	0	0	0	77	10	0	10	0	0	0	0	0	151	864	1943	0	308	1112	5	0	994	21	0	4	571	205	44	191	346	70	19	0	293	0	0	0	3	35	0	0	0	496	88	186	615	7	53	0	0	5	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	850	0	47	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	11	0	0	0	28	0	230	0	413	1132	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
run06-181	20	75	20	4	1009	0	0	0	19	0	81	50	20	1599	3	14	0	9	37	0	0	41	0	142	27	0	223	123	3	0	0	135	4	0	0	26	0	735	2	0	8	2	6	399	17	4	5	184	73	123	0	7	0	5	852	40	725	458	11	0	102	23	122	0	75	11	26	62	151	56	124	33	265	0	0	0	11	79	58	9	0	46	0	2423	487	8	23	0	15	3	103	26	3	0	0	653	53	184	7	3	0	2	0	0	0	918	0	45	72	0	149	526	1	7	2	63	7	7	120	23	0	32	31	63	113	4	10	22	47	6	79	107	40	36	28	25	97	0	234	121	26	93	0	0	11	0	4	18	9	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0
