feature	Actinobacteriota	Bacteroidota	Desulfobacterota	Firmicutes	Fusobacteriota	Proteobacteria	Verrucomicrobiota	Campylobacterota	Cyanobacteria	Synergistota
4130.2.lib27	-10.4245049575773	-1.44206332896165	-10.3787012679642	-0.995266966141447	-15.8345698072174	-6.49911801835144	-3.73304283555551	-15.6948838192602	-4.5537425274357	-14.0601892784634
4130.4.lib30	-9.82628981065221	-1.13913795386836	-11.082629563912	-1.25820112849545	-15.8345698072174	-5.52463411079111	-4.07016021194978	-15.6948838192602	-4.47119485182965	-14.0601892784634
4131.2.lib27	-5.26591482161044	-1.39717599736934	-10.6448738615342	-0.773763524568483	-15.8345698072174	-6.82428311231988	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4131.3.lib30	-4.61864429632285	-1.42424880739421	-10.0595134639337	-0.803599714595935	-15.8345698072174	-6.28472640433255	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4131.4.lib30	-4.76772520892255	-1.20640966879432	-9.15795931720082	-0.945555050479886	-14.2023534365593	-6.81003601378052	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4132.2.lib27	-6.5646500452989	-1.53812354932382	-15.3570708427733	-0.646444965826656	-15.8345698072174	-7.32192809488736	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4132.3.lib30	-6.68400189386183	-1.12839666775704	-15.3570708427733	-0.922597478192618	-15.8345698072174	-7.56188837233571	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4132.4.rerun.lib32	-7.2278164709065	-1.11798581662771	-15.3570708427733	-0.928799297818914	-15.8345698072174	-7.09853345396154	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4133.2.lib27	-11.1145078871228	-1.32698938071935	-15.3570708427733	-1.70711514388192	-15.8345698072174	-1.76278915132059	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4133.3.lib30	-13.2060222789054	-1.46497670189555	-15.3570708427733	-1.57757673876821	-15.8345698072174	-1.7244750887021	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4133.4.rerun.lib32	-10.0810193511249	-1.27933548431072	-15.3570708427733	-1.74103442235369	-15.8345698072174	-1.79617772874951	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4135.2.lib29	-8.11216303384152	-1.46874409063504	-15.3570708427733	-0.772447969463364	-15.8345698072174	-4.33159841267145	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4135.3.lib29	-8.30768872810411	-1.46660435451939	-15.3570708427733	-0.75529408983938	-15.8345698072174	-4.5534953298948	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4135.4.lib29	-9.50089428117112	-1.2695467643645	-15.3570708427733	-0.903429756173569	-15.8345698072174	-4.34474465837347	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4136.2.lib29	-11.8419012554597	-2.19752990944281	-15.3570708427733	-0.53555470177121	-15.8345698072174	-3.44499072138047	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4136.3.lib29	-9.17592374206376	-2.05330749137741	-15.3570708427733	-0.704913687662388	-15.8345698072174	-2.7972544902886	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4136.4.lib29	-11.256149705513	-2.01297572204002	-15.3570708427733	-0.609771005969536	-15.8345698072174	-3.37289547417169	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4139.2.lib27	-7.80713583729903	-1.29847866360726	-7.23202112253423	-0.873585679502376	-15.8345698072174	-4.77438725495932	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4139.3.lib30	-7.91607849484477	-1.32146359771038	-8.50104099556592	-0.838075982843496	-15.8345698072174	-4.89617893740706	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4139.4.lib30	-7.02761907008759	-1.27634143132836	-6.8851321388234	-0.893139455217284	-15.8345698072174	-4.9392755522156	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4140.2.lib27	-7.01484984374444	-1.89375974786261	-15.3570708427733	-0.743933729472962	-11.8092657100945	-3.92509519098611	-4.12189002665708	-12.2243032093734	-8.76487159073609	-14.0601892784634
4140.3.rerun.lib32	-7.00784139337887	-3.35846687972231	-15.3570708427733	-0.384518418958956	-15.8345698072174	-4.21412614786369	-3.76446784533553	-13.0696175909656	-9.80658318513177	-14.0601892784634
4140.4.rerun.lib32	-6.41497262843907	-1.92880462732965	-15.3570708427733	-0.79992391470408	-11.5339137011626	-3.6412191097476	-3.86184200425742	-12.3964101774126	-9.11437480964879	-14.0601892784634
4141.2.lib27	-8.51725983747226	-1.61789277582346	-15.3570708427733	-0.610530626174089	-14.1514658572133	-6.60457139732562	-7.41901574416955	-11.5665033564921	-16.0232923212568	-14.0601892784634
4141.3.lib30	-7.50494091852638	-1.49469502157978	-15.3570708427733	-0.672717122355882	-12.3378309326911	-6.60312131246529	-9.08990341924754	-15.6948838192602	-16.0232923212568	-14.0601892784634
4141.4.lib30	-7.92800582199609	-1.67546168048213	-15.3570708427733	-0.57169494250439	-15.8345698072174	-7.06366092135366	-8.62844554013718	-15.6948838192602	-16.0232923212568	-14.0601892784634
4146.2.lib27	-4.24539137849141	-1.59970849673235	-9.57386231924554	-1.10718329609754	-15.8345698072174	-2.71956058761902	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4146.3.lib30	-3.98228580999661	-1.41782752904336	-9.56935597367976	-1.31660755856917	-15.8345698072174	-2.6469410995821	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4146.4.lib30	-4.29006616904492	-1.61479739124343	-7.9986756106651	-1.0049678193936	-12.2178441311273	-3.05923444291278	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4147.2.lib27	-6.02288996107646	-2.39062174557695	-15.3570708427733	-0.336719042083135	-15.8345698072174	-8.90871894115715	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4147.3.lib30	-5.39191795024654	-1.79581489192019	-15.3570708427733	-0.546330653166786	-15.8345698072174	-8.44894889528292	-15.0150011765143	-15.6948838192602	-10.8181827049486	-14.0601892784634
4147.4.rerun.lib32	-5.22267806495795	-2.55848887308622	-15.3570708427733	-0.32424733712255	-15.8345698072174	-7.7422461477081	-13.5919118746237	-15.6948838192602	-16.0232923212568	-14.0601892784634
4148.2.lib27	-5.16245965970884	-2.8964165040027	-15.3570708427733	-0.583407532642723	-15.8345698072174	-2.55310739163896	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4148.3.lib30	-4.56667135186367	-1.98322428724917	-15.3570708427733	-0.698619282516723	-15.8345698072174	-3.50224470217627	-15.0150011765143	-15.6948838192602	-11.0699292114656	-14.0601892784634
4148.4.lib30	-5.1130850768965	-2.8316834331951	-15.3570708427733	-0.810675003208692	-15.8345698072174	-1.94051946880341	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4149.2.lib27	-5.85552653705926	-1.68929389651591	-4.51288632766349	-0.81458472779576	-13.9121642521725	-4.05690642497926	-12.9121642521725	-15.6948838192602	-16.0232923212568	-14.0601892784634
4149.3.lib30	-5.36211790042669	-1.83200387670116	-4.35821696508679	-0.749216144991889	-15.8345698072174	-4.30218293017246	-15.0150011765143	-15.6948838192602	-16.0232923212568	-11.1539319715885
4149.4.lib30	-4.95636557314444	-2.12635629652107	-3.84510060701142	-0.666978452602483	-15.8345698072174	-4.67452676587259	-15.0150011765143	-15.6948838192602	-16.0232923212568	-12.3784303393172
4150.2.lib27	-14.0534168447575	-10.298529342594	-15.3570708427733	-0.242393434456635	-11.5939852261202	-2.70524197722194	-15.0150011765143	-12.7314887498701	-16.0232923212568	-14.0601892784634
4150.3.lib30	-10.4763816875672	-9.03277503609162	-15.3570708427733	-0.247995870517885	-10.7279204545632	-2.69213946550945	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4150.4.lib30	-11.1935727450952	-9.25015627346158	-15.3570708427733	-0.18794819590133	-12.3090499625151	-3.06310118349352	-15.0150011765143	-12.0866575411787	-16.0232923212568	-14.0601892784634
4151.2.lib27	-9.23151902110055	-2.59145884444058	-14.0076230091737	-0.629843106269361	-15.8345698072174	-2.42576338294022	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4151.3.lib30	-6.91147203814042	-1.69489277183742	-9.13754011762027	-0.69208179768486	-15.8345698072174	-4.00972999007418	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4151.4.rerun.lib32	-6.91103746549699	-2.66048948990186	-9.15771966592334	-0.546997339430961	-15.8345698072174	-2.76287045827566	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4156.2.rerun.rep.lib32	-10.8742424967394	-1.0251983402621	-15.3570708427733	-1.01542463684536	-15.8345698072174	-6.28466336794788	-10.667791619272	-15.6948838192602	-16.0232923212568	-14.0601892784634
4156.3.rerun.lib32	-10.3084528028646	-1.90189345751005	-15.3570708427733	-0.48264597940128	-15.8345698072174	-6.52185644097378	-15.0150011765143	-9.48742294390991	-8.08606038152814	-14.0601892784634
4156.4.rerun.lib32	-13.5412781511224	-0.605698699365729	-15.3570708427733	-1.55864101745295	-15.8345698072174	-8.34160580628601	-15.0150011765143	-12.219350056235	-16.0232923212568	-14.0601892784634
4158.2.lib27	-9.16159847258763	-1.49002464527305	-15.3570708427733	-0.697884900853046	-12.1091310526935	-7.36573918936785	-5.71191483050189	-11.2726297849764	-16.0232923212568	-14.0601892784634
4158.3.lib27	-11.338643542068	-0.818761619570592	-15.3570708427733	-1.2599367610555	-12.9236060427892	-7.18213905638803	-6.99286870522629	-11.9236060427892	-16.0232923212568	-14.0601892784634
4158.4.lib30	-9.46512273071515	-0.948994500635081	-15.3570708427733	-1.22163825654029	-13.403722186051	-6.34482849699744	-4.69406393788054	-10.3448284969974	-16.0232923212568	-14.0601892784634
4159.2.lib27	-6.68176260817656	-2.76168802357744	-15.3570708427733	-0.330454044317779	-8.89003392126835	-4.46072229100739	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4159.3.lib30	-6.88965605819216	-2.10273303603937	-15.3570708427733	-0.508329419331381	-9.08230113613456	-4.21440467214191	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4159.4.lib30	-7.12672977507038	-2.09179598496099	-15.3570708427733	-0.502274748620459	-8.844958806655	-4.40683769426311	-15.0150011765143	-8.68021404431837	-16.0232923212568	-10.9411741219143
4160.2.lib29	-8.59417528752636	-0.776807849687714	-15.3570708427733	-1.29336516454258	-15.8345698072174	-7.44036995144733	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4160.3.lib29	-15.0534168447575	-0.810453377634931	-15.3570708427733	-1.23911773838912	-15.8345698072174	-7.34151557206119	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4160.4.lib29	-15.0534168447575	-0.853835813798797	-15.3570708427733	-1.18317314502531	-15.8345698072174	-7.30893882164803	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4161.2.lib29	-9.37677107790064	-5.76915983823428	-15.3570708427733	-0.822425091910641	-10.4326243126342	-1.2726202349033	-15.0150011765143	-14.6805518260777	-16.0232923212568	-14.0601892784634
4161.3.lib29	-8.90309162557147	-4.83806181225656	-15.3570708427733	-0.637841665105848	-8.85654903963444	-1.65236608186434	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4161.4.lib29	-8.37269235051966	-4.75191977385798	-15.3570708427733	-0.355972482227052	-8.89054065538228	-2.50369836266967	-15.0150011765143	-13.3499722740196	-16.0232923212568	-14.0601892784634
4163.2.lib27	-6.27985945866334	-1.60341679713536	-15.3570708427733	-0.801676474575179	-15.8345698072174	-3.56744502851567	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4163.3.lib30	-6.66986510165293	-1.74366375223475	-15.3570708427733	-0.716758402732577	-15.8345698072174	-3.58891720141272	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4163.4.lib30	-7.37499023654225	-1.45334013734251	-15.3570708427733	-1.04045973786318	-15.8345698072174	-2.80966897214921	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4166.2.lib27	-7.39777552141892	-1.87658252326839	-6.09778997941223	-0.592792203368361	-15.8345698072174	-4.53791845965391	-9.91624261035317	-15.6948838192602	-16.0232923212568	-14.0601892784634
4166.3.lib30	-8.15391971702501	-1.46050770277605	-6.23569764906051	-0.798639673570779	-15.8345698072174	-4.49463348668068	-10.693078528133	-15.6948838192602	-16.0232923212568	-14.0601892784634
4166.4.lib30	-5.51670801592167	-1.74107845813358	-5.04433734157687	-1.17682592141219	-15.8345698072174	-6.47318064038075	-2.46281392482249	-15.6948838192602	-6.18596875094948	-14.0601892784634
4167.2.lib27	-7.00101173989354	-1.9018196060611	-6.01283717529033	-0.570917666311826	-15.8345698072174	-4.81482168408845	-11.352687178175	-15.6948838192602	-16.0232923212568	-14.0601892784634
4167.3.lib30	-5.259221061851	-1.38436032530769	-4.86339086635821	-1.37033238940883	-15.8345698072174	-6.49978160588637	-2.77054462343785	-15.6948838192602	-6.37182887491938	-14.0601892784634
4167.4.rerun.lib32	-7.09612611764642	-1.49772921527611	-5.96984558886297	-0.798318482824159	-15.8345698072174	-4.43237201392314	-9.59662826527876	-15.6948838192602	-16.0232923212568	-14.0601892784634
4168.2.lib27	-6.95584006058491	-1.00237490742673	-15.3570708427733	-1.10805298532127	-15.8345698072174	-5.11541637373476	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4168.3.lib30	-6.72503655519271	-0.966254085650223	-15.3570708427733	-1.12176217619461	-15.8345698072174	-5.70412756542973	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4170.2.lib27	-4.90732601352142	-1.39737948850937	-4.78397419437987	-0.934288659339732	-15.8345698072174	-7.12661118609934	-5.62206736783348	-15.6948838192602	-16.0232923212568	-14.0601892784634
4170.3.rerun.lib32	-3.67832131215637	-1.39782218545517	-4.18181971224863	-1.15890074848758	-15.8345698072174	-6.37743135735459	-5.1893830063251	-15.6948838192602	-16.0232923212568	-14.0601892784634
4170.4.lib30	-4.12210990314953	-1.7324287443129	-4.18491394528885	-0.841956795945547	-15.8345698072174	-6.83721991402491	-5.64725715934605	-13.9970912508033	-16.0232923212568	-14.0601892784634
4173.2.lib30	-8.99689712551234	-3.1298243526873	-15.3570708427733	-0.495723401206183	-15.8345698072174	-2.52116369454594	-11.3188252203997	-15.6948838192602	-16.0232923212568	-14.0601892784634
4173.3.lib30	-9.06877827798541	-3.07732910992998	-15.3570708427733	-0.59442232011778	-15.8345698072174	-2.20586281053836	-10.7103243070729	-15.6948838192602	-16.0232923212568	-14.0601892784634
4173.4.lib30	-9.26418453413139	-2.04855446817828	-15.3570708427733	-1.1303487615564	-15.8345698072174	-1.75948470035556	-7.79951626712794	-15.6948838192602	-16.0232923212568	-14.0601892784634
4174.2.lib30	-5.49786286137765	-1.48496828565735	-15.3570708427733	-0.715489052788264	-10.2607431542946	-6.53282269973145	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4174.3.lib30	-4.96542253799224	-1.52013448811477	-15.3570708427733	-0.732936695731868	-15.8345698072174	-5.82331790561343	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4174.4.lib30	-4.57172667356446	-1.50455633406609	-15.3570708427733	-0.760846963433233	-11.0245856382783	-6.0703893278914	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4176.2.lib30	-9.17106557084981	-11.6629186671795	-15.3570708427733	-0.0645753303994397	-12.4929936657372	-4.58877720442698	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4176.3.rerun.lib32	-8.63739429737205	-13.407666097055	-15.3570708427733	-0.0590633568205686	-15.8345698072174	-4.73305940666729	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4176.4.lib30	-8.33338982782336	-13.407666097055	-15.3570708427733	-0.0811059093356358	-15.8345698072174	-4.27740773418969	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4177.2.lib30	-5.85752716823821	-1.75954747737694	-11.006078518888	-0.742464101830416	-13.0935413601383	-3.53559907335085	-8.44968517036357	-15.6948838192602	-16.0232923212568	-14.0601892784634
4177.3.lib30	-5.76498145966746	-2.10332137858668	-10.8506752080647	-0.596827723077336	-15.8345698072174	-3.59958735372783	-7.74913718160268	-15.6948838192602	-16.0232923212568	-14.0601892784634
4177.4.lib30	-5.71539612580883	-1.48496684073421	-10.221470655137	-0.853700678561068	-15.8345698072174	-3.95242849321825	-7.66873212440158	-15.6948838192602	-16.0232923212568	-14.0601892784634
4178.2.rerun.lib32	-6.66645603667843	-2.83016851739357	-15.3570708427733	-1.54289844115461	-15.8345698072174	-0.98180944462516	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4178.3.lib30	-9.12964244767578	-1.68111791956375	-15.3570708427733	-1.80373565721543	-15.8345698072174	-1.32213775193095	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4178.4.rerun.lib32	-10.1019756709492	-1.82021119509167	-15.3570708427733	-1.53076478300627	-15.8345698072174	-1.43511765581289	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4180.2.lib30	-6.56335149012715	-1.36985478153082	-8.79979168594923	-0.757570131258686	-15.8345698072174	-6.83479813577714	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4180.3.lib30	-6.28029155628848	-1.49266485560101	-8.30764204443344	-0.686291191898456	-15.8345698072174	-7.13541792690154	-14.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4180.4.rerun.lib32	-5.09292017735651	-1.53783003210519	-7.98937532029872	-0.71658793779525	-15.8345698072174	-6.17646087289921	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4183.2.lib30	-6.80150483277648	-1.89513328557827	-15.3570708427733	-0.522704433151168	-15.8345698072174	-5.54106753842872	-7.75052090405767	-15.6948838192602	-16.0232923212568	-14.0601892784634
4183.3.rerun.lib32	-5.90378254926071	-2.00989766347696	-15.3570708427733	-0.504310940928345	-15.8345698072174	-5.46320995787473	-7.08964909457205	-15.6948838192602	-16.0232923212568	-14.0601892784634
4183.4.lib30	-6.18514972907866	-1.46660105606941	-15.3570708427733	-0.754064656626482	-15.8345698072174	-5.25607151500928	-7.55305325276641	-15.6948838192602	-16.0232923212568	-14.0601892784634
4184.2.rerun.lib32	-8.66574031663867	-1.7289108927447	-6.5543289404468	-0.90686712947728	-15.8345698072174	-2.82771505450595	-6.74097608226825	-15.6948838192602	-15.0232923212568	-9.25070281735982
4184.4.lib30	-8.40131940305723	-0.862400501327139	-7.57496749054227	-1.53579338276285	-15.8345698072174	-3.56660401760764	-6.42380341720861	-15.6948838192602	-16.0232923212568	-10.2463447430809
4185.2.lib30	-7.90006173260222	-1.46821594563682	-8.9324832102946	-0.720816103183427	-15.8345698072174	-5.32045246637527	-10.8069523282107	-15.6948838192602	-16.0232923212568	-14.0601892784634
4187.2.rerun.lib32	-6.815722387364	-2.46925024420776	-10.6583144894781	-1.24541899625411	-15.8345698072174	-1.36572738698341	-13.3587542076192	-15.6948838192602	-16.0232923212568	-14.0601892784634
4187.3.lib30	-6.27762034660617	-1.64877642435078	-8.14606064237289	-1.34890483994137	-15.8345698072174	-1.87910221926391	-15.0150011765143	-15.6948838192602	-12.1068900450922	-14.0601892784634
4187.4.lib30	-6.91030757074204	-2.10044142952839	-8.36096897975161	-1.43338852537591	-15.8345698072174	-1.37658216975743	-15.0150011765143	-13.8528220760813	-16.0232923212568	-14.0601892784634
4188.2.rerun.lib32	-6.93692461900216	-3.20401724141031	-8.8077959918097	-1.02526894024908	-12.6756924558024	-1.44615259806282	-5.4662390901734	-15.6948838192602	-16.0232923212568	-14.0601892784634
4188.3.lib30	-8.05730775140959	-2.20247216822759	-8.69642602217766	-0.969175083462603	-12.4572383582982	-1.9997434727425	-6.00694353423306	-15.6948838192602	-16.0232923212568	-14.0601892784634
4190.2.lib30	-8.08211101515318	-2.6493901684466	-10.4040391100405	-0.285932313394389	-15.8345698072174	-5.9682200486252	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4191.2.lib29	-7.20971799129828	-1.73039494480018	-8.11497750132787	-1.12340761585884	-10.0907299550812	-2.13789165801133	-9.78816718506077	-15.6948838192602	-16.0232923212568	-14.0601892784634
4191.3.lib29	-7.43156724752233	-1.2006661677756	-8.54404197678074	-1.42145879404804	-13.7534953424097	-2.47021402542621	-8.5969908567297	-15.6948838192602	-16.0232923212568	-14.0601892784634
4191.4.lib29	-8.12614849038276	-1.12840446432313	-8.70557280756249	-1.64419385511933	-15.8345698072174	-2.21059081854819	-10.9005887899676	-13.1485163034112	-16.0232923212568	-14.0601892784634
4192.2.rerun.lib32	-7.81254248453443	-1.79354617196746	-15.3570708427733	-0.543625456067334	-15.8345698072174	-5.5958467933675	-11.4074890738282	-15.6948838192602	-16.0232923212568	-14.0601892784634
4192.4.rerun.lib32	-9.20772921516915	-1.17458434496623	-15.3570708427733	-0.889311939078938	-15.8345698072174	-6.0185036577679	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4194.2.lib30	-6.51219645914634	-1.34925320662801	-7.53552896297697	-1.15210640102441	-11.2517359969764	-2.82846998590411	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
4194.3.rerun.lib32	-6.05403560777114	-1.40846148544907	-7.93055255433613	-1.20231314291083	-15.8345698072174	-2.56013758545644	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-105	-5.31445626139151	-13.407666097055	-15.3570708427733	-1.6109911181494	-15.8345698072174	-0.627054996576527	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-108	-2.74763702653346	-3.67276824712325	-15.3570708427733	-0.607253477433901	-10.1237295200008	-3.11589524601183	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-114	-3.16591337365441	-2.19268607046788	-9.33223742286667	-0.852146333663279	-15.8345698072174	-3.12879529527158	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-116	-2.73614315516575	-1.78880006675792	-7.51312442817984	-1.12486790976212	-15.8345698072174	-3.37357307578105	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-123	-3.28759302934841	-3.52109545210412	-15.3570708427733	-0.823702783445337	-15.8345698072174	-2.02622726840384	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-153	-4.41620804298678	-10.4606021623452	-15.3570708427733	-1.54685789569565	-15.8345698072174	-0.71264898300151	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-156	-3.7955704998223	-2.33173788283328	-15.3570708427733	-0.547869834139056	-15.8345698072174	-4.5816686307593	-8.80747131379968	-15.6948838192602	-16.0232923212568	-9.5678009010314
run02-162	-3.70163252105393	-2.09425615099523	-10.0964014228268	-0.748727330921317	-15.8345698072174	-3.42802291391799	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-164	-2.76132014617833	-1.97679900511023	-7.31204145327848	-0.893351087715166	-15.8345698072174	-4.21617290729637	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run02-173	-3.84871749746993	-10.4822317430232	-15.3570708427733	-0.371282431380867	-15.8345698072174	-2.67303782130181	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-104	-5.4936757107399	-2.4925962531206	-15.3570708427733	-0.928282847484748	-15.8345698072174	-1.86440635483942	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-108	-4.89500426644839	-1.77410483309617	-9.56944877605653	-0.744490035528012	-10.2893408568638	-3.75109485504967	-10.3768036981141	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-110	-6.3670309811679	-13.407666097055	-15.3570708427733	-0.615034652398656	-8.361471455826	-3.38736578012123	-2.08377275889713	-11.0619111739671	-16.0232923212568	-14.0601892784634
run03-115	-5.58860390359243	-2.3148119290898	-5.44154539995398	-1.1093202286639	-2.5476814846417	-3.23604041914257	-6.88385582938292	-15.6948838192602	-7.36268997924274	-14.0601892784634
run03-123	-2.42260069186228	-2.84095473292558	-9.38177467840354	-0.810496059888941	-11.2822390048526	-3.29582806960058	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-124	-3.60824401518725	-1.83792820637824	-15.3570708427733	-0.903354052084005	-15.8345698072174	-3.2704146764133	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-126	-2.59982332912344	-2.3891214958759	-15.3570708427733	-0.761239765381003	-13.3454976531256	-4.20936096513954	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-129	-4.22007973069304	-1.7107371493923	-14.3570708427733	-0.712087987544263	-15.8345698072174	-5.04192128051697	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-131	-4.49760075387667	-1.62074898464953	-5.51980463360105	-0.939021412015769	-8.12840079082594	-3.58241016632276	-15.0150011765143	-12.922816657176	-16.0232923212568	-14.0601892784634
run03-138	-3.52010639742079	-1.72894870289099	-15.3570708427733	-0.762579480772271	-15.8345698072174	-5.52471565067338	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-143	-2.33019899859271	-2.49294996714728	-15.3570708427733	-0.77225782497974	-7.74571603752725	-4.91516149931386	-15.0150011765143	-12.3003048892049	-16.0232923212568	-14.0601892784634
run03-147	-7.8038186481084	-6.6494905017171	-15.3570708427733	-3.61718518772227	-15.8345698072174	-0.145491975525338	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-149	-5.07654464296216	-2.57919315520343	-15.3570708427733	-0.910802516096217	-15.8345698072174	-1.88288394016903	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-153	-5.03205012926347	-1.92993047014614	-10.3834695208602	-0.639659545651973	-11.0001408813087	-3.97703341430822	-11.3220689761961	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-155	-6.4807327439714	-13.407666097055	-15.3570708427733	-0.877397900250326	-7.84833841325341	-2.91281272723924	-1.70400105058615	-11.3077700318907	-16.0232923212568	-14.0601892784634
run03-160	-5.90236107793423	-1.83062908355142	-4.87970396959604	-1.13953521037601	-2.93909362898884	-3.86392228032826	-6.80623242924396	-15.6948838192602	-7.32008766474072	-14.0601892784634
run03-170	-2.26029263388338	-2.55440174706761	-8.41003975338807	-0.853466079253686	-9.17557449975104	-3.9968598585756	-13.8194306895258	-12.2344681888046	-16.0232923212568	-14.0601892784634
run03-171	-3.45161972947833	-1.67596583813639	-15.3570708427733	-1.06884607937044	-12.6439125439491	-3.0735824429183	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-173	-2.47122787032988	-1.89290894763913	-15.3570708427733	-0.96316907881128	-15.8345698072174	-4.7381257114793	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-176	-3.75628992926759	-1.7972335973034	-12.9380633680764	-0.693996903881579	-15.8345698072174	-5.64344261918477	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-178	-4.42268990915318	-1.82624882216818	-4.37655664063268	-0.975455577249832	-9.13371610396	-3.15254357765099	-15.0150011765143	-11.2288733370003	-16.0232923212568	-14.0601892784634
