feature	Actinobacteriota	Bacteroidota	Cyanobacteria	Desulfobacterota	Firmicutes	Fusobacteriota	Proteobacteria	Verrucomicrobiota	Patescibacteria
4085.2.lib29	-8.33528051736253	-1.98452244012597	-7.8313896272887	-14.6439125439491	-0.613789071159926	-15.6803595235137	-3.53512320838375	-13.6810553542043	-16.253348924675
4085.3.lib29	-8.64505129825744	-1.79106116332591	-7.11699118877077	-14.6439125439491	-0.651948707941354	-15.6803595235137	-3.96467720317046	-10.1676172618407	-16.253348924675
4085.4.lib29	-8.92295599190848	-5.72132213073883	-8.97809754610094	-14.6439125439491	-0.0846581100602397	-15.6803595235137	-5.02208918392773	-8.27909980213375	-16.253348924675
4094.2.lib29	-8.24033014410979	-2.02421404093786	-14.7872904265596	-14.6439125439491	-0.414273325045947	-15.6803595235137	-11.0963198414183	-15.5083312572928	-16.253348924675
4094.4.lib29	-6.81522991454147	-2.12075527594755	-14.7872904265596	-14.6439125439491	-0.395665193505602	-15.6803595235137	-9.88893960072447	-15.5083312572928	-16.253348924675
4095.2.lib29	-7.13933516972949	-2.20161944798383	-14.7872904265596	-14.6439125439491	-0.940907421698617	-15.6803595235137	-1.9736496513288	-15.5083312572928	-16.253348924675
4095.3.lib29	-6.04877834496151	-1.9908930047457	-14.7872904265596	-14.6439125439491	-0.816240465321996	-15.6803595235137	-2.59642768721461	-14.4729446337796	-16.253348924675
4095.4.lib29	-6.01230914151887	-1.93327912340259	-14.7872904265596	-14.6439125439491	-0.772012400557563	-15.6803595235137	-2.86696977835483	-15.5083312572928	-16.253348924675
4098.2.lib29	-7.37984074203245	-1.56735693852954	-14.7872904265596	-8.55179342482174	-2.03859054974347	-15.6803595235137	-1.28542198844301	-11.9486835773903	-16.253348924675
4098.3.lib29	-7.25772011735447	-1.55666942430021	-14.7872904265596	-7.08426860464538	-1.37389263344091	-15.6803595235137	-1.94567681000786	-10.4404124148707	-16.253348924675
4098.4.lib29	-6.44393928612741	-1.67964205166983	-13.0036350282381	-7.24874752607467	-1.51579499441509	-15.6803595235137	-1.64553332079729	-11.5885975289593	-16.253348924675
4100.2.lib29	-7.81095915859369	-14.3016033642667	-14.7872904265596	-14.6439125439491	-0.717605824461377	-10.1441583658161	-1.37124548195211	-15.5083312572928	-16.253348924675
4100.3.lib29	-9.78876281615207	-14.3016033642667	-12.1106909110394	-14.6439125439491	-0.95857895355691	-13.5701225296767	-1.04692815484577	-15.5083312572928	-16.253348924675
4100.4.lib29	-9.49602961567417	-13.0126051414151	-14.7872904265596	-14.6439125439491	-1.03556377848468	-12.3751752207998	-0.970071755820842	-15.5083312572928	-16.253348924675
4104.3.lib29	-7.60111610198202	-1.32941796796982	-14.7872904265596	-14.6439125439491	-0.858873316656004	-10.7658608643186	-5.45093049555611	-5.4996788470103	-16.253348924675
4104.4.lib29	-8.21617147339782	-1.11495600679421	-14.7872904265596	-14.6439125439491	-1.04637830318335	-11.0046673682041	-5.03155708645315	-5.66643746098765	-16.253348924675
4106.2.lib29	-10.0146261781291	-1.82499666150273	-14.7872904265596	-9.03373500107682	-0.743163150224743	-15.6803595235137	-3.08981367452334	-15.5083312572928	-16.253348924675
4108.2.lib29	-8.28974326766494	-1.95921604385138	-14.7872904265596	-11.6433802222796	-1.18099156113583	-15.6803595235137	-1.74822573472209	-10.684022206777	-16.253348924675
4108.3.lib29	-7.39151344540745	-1.7431160123288	-14.7872904265596	-10.8869243611503	-1.03335488410988	-15.6803595235137	-2.27979957415379	-11.7349212677053	-16.253348924675
4108.4.lib29	-7.55663377766266	-1.69443789419228	-14.7872904265596	-10.6010278970211	-0.983284959293617	-11.4635243732712	-2.48416413933022	-12.6010278970211	-16.253348924675
4109.2.lib29	-5.83943893511817	-2.4424052772113	-14.7872904265596	-14.6439125439491	-0.460750174527253	-10.6610357797516	-3.80928673833549	-15.5083312572928	-16.253348924675
4109.3.lib29	-6.62446737570582	-1.67881906125501	-12.9995068070527	-8.75157929360915	-0.936853488637837	-11.1515099004978	-2.71526105722307	-15.5083312572928	-16.253348924675
4109.4.lib29	-6.01854224151371	-1.75196048364965	-14.7872904265596	-14.6439125439491	-0.857734000273202	-9.62735148418923	-2.8933193446243	-15.5083312572928	-16.253348924675
4115.3.lib29	-15.0603581826421	-2.04673633663072	-14.7872904265596	-12.2852737680728	-2.6992680284307	-5.28402197186333	-0.790529275487922	-15.5083312572928	-16.253348924675
4115.4.lib29	-14.0603581826421	-2.3563104622182	-14.7872904265596	-12.3233925884759	-3.17161493374388	-5.6537988372876	-0.570008676902855	-15.5083312572928	-16.253348924675
4122.2.lib29	-8.90736804416004	-2.10242283544184	-14.7872904265596	-8.16501925329693	-0.814067729155777	-2.8924872050446	-4.10483658042665	-15.5083312572928	-16.253348924675
4122.3.lib29	-8.9427937456461	-2.10059308268487	-14.7872904265596	-6.22136900237567	-0.874911273365277	-2.7300947205135	-4.17397928544055	-15.5083312572928	-16.253348924675
4122.4.lib29	-9.77707417449975	-2.08784609844275	-14.7872904265596	-5.83634998381536	-0.978863259819518	-2.54662624041921	-3.88699027462175	-15.5083312572928	-16.253348924675
4129.2.lib29	-3.55980610705621	-1.6181634929521	-14.7872904265596	-6.75958397762432	-0.922617399456173	-15.6803595235137	-4.24685413282697	-15.5083312572928	-16.253348924675
4129.3.lib29	-4.25204011533919	-1.60746455629457	-14.7872904265596	-6.75994718939532	-0.850926525422757	-15.6803595235137	-4.16648322010815	-15.5083312572928	-16.253348924675
4129.4.lib29	-4.36800205856016	-1.406472495706	-14.7872904265596	-6.87857960326445	-0.914975089751687	-15.6803595235137	-4.81655981322416	-15.5083312572928	-16.253348924675
4134.4.lib29	-5.17951764395678	-1.5580168216548	-14.7872904265596	-14.6439125439491	-0.829830809216896	-14.6803595235137	-3.83330217742238	-15.5083312572928	-16.253348924675
4142.3.lib29	-6.88695531594008	-1.96708400958502	-14.7872904265596	-6.25029462756955	-0.566912569082854	-15.6803595235137	-5.08885836174357	-5.77978379239228	-16.253348924675
4142.4.lib29	-6.78526416798058	-1.44604179115894	-14.7872904265596	-6.24127881148435	-0.828044130962304	-15.6803595235137	-5.09842205324021	-5.77941144173514	-16.253348924675
4143.2.lib29	-6.31543843257473	-1.21394452252882	-14.7872904265596	-5.62183074791607	-1.15424900762869	-13.0410887135131	-3.58507661541696	-8.24234692176021	-16.253348924675
4143.3.lib29	-5.93304365341905	-1.21938606099804	-14.7872904265596	-5.78123344653634	-1.15603893090939	-10.4799381133067	-3.59005394300385	-8.15801001841932	-16.253348924675
4143.4.lib29	-6.08887414396763	-1.19940392389234	-14.7872904265596	-5.1764139227985	-1.12786405994423	-12.2836309983899	-4.0197749787938	-8.50227128486522	-16.253348924675
4153.2.lib29	-6.5753981340239	-3.77343647073651	-14.7872904265596	-14.6439125439491	-0.298995913412604	-10.4715623230394	-3.37821812410901	-7.22363480959577	-16.253348924675
4153.3.lib29	-5.71583877574179	-3.44502076990824	-14.7872904265596	-14.6439125439491	-0.287166287567105	-10.9677571493814	-3.91533210249678	-8.44750033804807	-16.253348924675
4153.4.lib29	-7.11054233744371	-3.30142480668685	-14.7872904265596	-14.6439125439491	-0.308456589234923	-11.7864993703855	-3.71035184236296	-7.12828788763367	-16.253348924675
4195.2.lib29	-7.82924317486239	-10.3794402574229	-14.7872904265596	-14.6439125439491	-0.309434349695018	-15.6803595235137	-2.4120081198793	-15.5083312572928	-16.253348924675
4195.3.lib29	-7.43431933243356	-7.72977521595973	-14.7872904265596	-14.6439125439491	-0.231469943721572	-15.6803595235137	-2.86446372410261	-15.5083312572928	-11.189206834597
M001.AS	-6.5298209465287	-2.44040102375614	-6.57490883605723	-14.6439125439491	-0.422744736525203	-15.6803595235137	-4.36731341664887	-15.5083312572928	-16.253348924675
M002.AS	-5.87024109797789	-1.82705274136483	-14.7872904265596	-4.9635915743126	-1.25486728436064	-2.41048080977751	-4.04033559892588	-9.81004631605914	-16.253348924675
M002.SI	-6.14248790729869	-2.55073312249462	-14.7872904265596	-6.67943778904464	-0.679979985746622	-2.87043171368418	-4.52015289312214	-10.0877449427043	-16.253348924675
M003.SI	-8.36173740173748	-1.49442231798275	-9.24756638181817	-6.57145599303882	-1.28605377417657	-15.6803595235137	-2.1875754074087	-11.7711283378752	-16.253348924675
M004.AS	-4.74409266356036	-1.88940385596451	-12.6267357129222	-8.85063172484904	-0.598933361960388	-14.3637013070884	-5.05157467949681	-15.5083312572928	-16.253348924675
M004.SI	-4.66108108123269	-1.64684303605117	-10.7153770585478	-8.02506155768044	-0.687659514076817	-15.6803595235137	-5.98005182276288	-15.5083312572928	-16.253348924675
M005.AS	-8.12537433115962	-1.2321494199844	-14.7872904265596	-4.79762890967695	-1.45495054838069	-15.6803595235137	-4.68461000676241	-2.93096567144957	-16.253348924675
M006.AS	-5.13042873714295	-2.20704157682318	-14.7872904265596	-8.56994044529789	-0.577231501966927	-12.468793721841	-3.61146063395963	-15.5083312572928	-16.253348924675
M006.SI	-6.00732814944259	-2.63403071958332	-14.7872904265596	-8.74965550464425	-0.485063177362255	-11.7192818556007	-3.23580194029606	-15.5083312572928	-12.9823162614345
M007.AS	-13.4767462039395	-3.07853694247261	-14.7872904265596	-14.6439125439491	-2.44297908909308	-4.02039178883118	-0.652881431370837	-15.5083312572928	-16.253348924675
M007.SI	-11.7903484967519	-1.74527144481697	-14.7872904265596	-8.8834579011434	-1.35181651899033	-2.39856789073875	-3.0847161093905	-15.5083312572928	-16.253348924675
M008.SI	-9.04934437504708	-1.78013109695764	-14.7872904265596	-7.48230378232318	-0.794578184976436	-15.6803595235137	-3.15857344480184	-6.28066992115353	-16.253348924675
M009.SI	-11.60416709974	-1.15932475283044	-14.7872904265596	-7.06500828863195	-1.08412142071107	-15.6803595235137	-4.55704318762596	-5.04319745464063	-16.253348924675
M010.SI	-9.3770658920566	-3.75550237690033	-14.7872904265596	-12.2839564876651	-0.293675212304793	-14.2839564876651	-3.20580567993046	-15.5083312572928	-16.253348924675
M012.SI	-6.31210761927596	-2.26310740009326	-9.19384473765614	-9.04184164421109	-0.545653623660383	-15.6803595235137	-3.59779305827318	-7.00036500823494	-16.253348924675
M013.AS	-6.7109181551811	-2.8413902762436	-14.7872904265596	-10.5310971175963	-0.267192207170752	-15.6803595235137	-5.69399485214464	-15.5083312572928	-16.253348924675
M013.SI	-7.21569865308076	-2.89803573510895	-11.3909570988261	-9.43986669930706	-0.254649485534409	-15.6803595235137	-5.71664711250968	-13.2978476944346	-16.253348924675
M014.AS	-5.43881267524567	-2.3540442079811	-14.7872904265596	-9.14166291197744	-0.408205407500659	-15.6803595235137	-5.27720758268932	-15.5083312572928	-12.0802623673133
M014.SI	-5.60468400261517	-2.20475339572654	-14.7872904265596	-10.0771717740779	-0.434919470005783	-13.5690248704076	-5.52053799641526	-15.5083312572928	-16.253348924675
M015.AS	-6.35335162993567	-2.28518360836923	-8.36243092384654	-6.62765288891809	-0.457150292656352	-15.6803595235137	-4.90101348928539	-7.04634370754823	-16.253348924675
M015.SI	-6.56697966681578	-2.46110926321595	-7.7086884258089	-7.56998215497731	-0.383620263724321	-15.6803595235137	-5.34373053818522	-7.22894523714224	-16.253348924675
M016.AS	-9.29938416087463	-2.66331731920547	-11.4148613782946	-8.81849411430116	-0.299910652356968	-15.6803595235137	-5.31632792433303	-10.7627846817149	-16.253348924675
M016.SI	-8.85285075589563	-2.06825439811415	-10.174778850783	-9.67727919131218	-0.615795485878598	-15.6803595235137	-3.263651262288	-10.6772791913122	-16.253348924675
M017.AS	-6.40094561040053	-1.79930436853274	-6.3568904303226	-7.76831667604906	-0.678945647972223	-15.6803595235137	-5.4521709337557	-4.77192792960144	-16.253348924675
M017.SI	-5.77528929831511	-1.97581366968709	-6.68690230416603	-5.06305079005128	-0.904790263341109	-7.55155045127114	-3.31900423499468	-4.37327580660841	-16.253348924675
M022.AS	-5.6976321342224	-1.89148911969908	-14.7872904265596	-9.99267693495882	-0.570612168786007	-11.4914827919303	-4.77425341582532	-15.5083312572928	-16.253348924675
M022.SI	-5.57040864436949	-2.01135449777947	-14.7872904265596	-9.56088587025099	-0.53305260666193	-13.8088133836946	-4.70159630810319	-15.5083312572928	-16.253348924675
M023.AS	-6.27813807054141	-2.75936934086748	-9.49953928947481	-12.6150165068947	-0.351209379785012	-15.6803595235137	-4.21200448331975	-15.5083312572928	-16.253348924675
M023.SI	-5.9704657632063	-2.46769905673055	-9.31193404448931	-14.6439125439491	-0.437958701902192	-15.6803595235137	-3.97759980581695	-14.5083312572928	-16.253348924675
P301CA1R.lib20	-3.75309113487912	-1.66630238962565	-8.90636778529626	-6.90636778529626	-0.871030760206571	-15.6803595235137	-4.48741523601403	-6.79330512080962	-16.253348924675
P301SI1R.lib20	-5.07457226802348	-1.55530040233519	-8.26219927119925	-7.23049041147191	-0.858287767512526	-15.6803595235137	-4.18419675919798	-6.20715790764129	-16.253348924675
P302CA1R.lib21	-4.62484529189419	-2.54019888444035	-5.62948170201491	-8.36438482972423	-0.471473444908559	-15.6803595235137	-4.56885534306341	-10.0342362280319	-16.253348924675
P302SI1R.lib21	-5.03398218369849	-2.59050287364419	-4.9311643298336	-8.12611502453465	-0.462907141721561	-15.6803595235137	-4.63300027964106	-9.62294661497714	-16.253348924675
P304CA1R.lib21	-6.73306796960172	-3.60455322907904	-14.7872904265596	-14.6439125439491	-0.288477443916293	-15.6803595235137	-3.47996190745879	-15.5083312572928	-16.253348924675
P304SI1R.lib21	-5.49916583123809	-3.2546875974964	-14.7872904265596	-11.4351493383669	-0.393718334914091	-15.6803595235137	-3.16368631046256	-15.5083312572928	-16.253348924675
P305CA1R.2.lib21	-7.91106882650321	-1.31407523873361	-14.7872904265596	-8.19117674569595	-1.37800634832414	-10.6766035728662	-2.28715148378182	-15.5083312572928	-16.253348924675
P305SI1R.lib20	-7.4441446407361	-0.859182140014947	-14.7872904265596	-10.5526690975143	-2.17112614632969	-12.5526690975143	-2.19127356434838	-15.5083312572928	-9.74531417545667
P306CA1R.lib21	-5.88258340798682	-1.65067151964881	-9.60786719710539	-7.30467566479961	-0.715593697569054	-7.08633007652587	-4.68248025787948	-9.20451150287418	-16.253348924675
P306SI1R.lib21	-6.66903170752389	-1.42948257482145	-10.019528954608	-6.20760130276059	-0.858593084265073	-9.48901423790924	-4.34773237492187	-8.69120308852251	-16.253348924675
P307CA1R.lib21	-5.22018504760663	-2.37475228170032	-8.04077579682093	-9.13699111208023	-0.482355083552262	-15.6803595235137	-4.1261495524328	-9.1876171851502	-16.253348924675
P307SI1R.lib21	-6.42690982291803	-2.63309395451414	-8.40488351658803	-8.42690982291803	-0.402750424794386	-15.6803595235137	-3.96949737191738	-9.86431513522533	-16.253348924675
P308CA1R.lib21	-7.15286235681003	-2.68355727748872	-9.28691032192374	-9.21290974047997	-0.503550170287287	-15.6803595235137	-5.66447311578392	-3.19833127555707	-16.253348924675
P308SI1R.lib20	-6.9022031054968	-1.9306209762966	-9.87344411251538	-8.42093190781787	-0.742805815958399	-15.6803595235137	-5.7290542031802	-3.1987872232453	-16.253348924675
P310CA1R.lib21	-6.33569485992759	-2.29552969707514	-7.75073235920644	-14.6439125439491	-0.559486167777346	-15.6803595235137	-3.34597783318945	-8.70766363731455	-16.253348924675
P310SI1R.lib21	-6.25733171434277	-2.26810618593695	-7.74275854151302	-11.4797241356792	-0.559040462780259	-15.6803595235137	-3.42504445558304	-8.67236921362162	-16.253348924675
P314CA1R.lib21	-5.52508458948689	-2.57546584520656	-10.6574177027918	-14.6439125439491	-0.506542155352479	-15.6803595235137	-3.23800366048764	-15.5083312572928	-16.253348924675
P314SI1R.lib21	-4.67084125248492	-2.19566538905149	-7.33477941535615	-10.1607500155811	-0.687474746805742	-12.3977892128819	-3.13234160039535	-15.5083312572928	-12.2051441349396
P318CA1R.lib21	-6.6425340314043	-2.24411124597635	-7.91219137943183	-9.83465477896081	-0.448441363726759	-12.6759570329417	-4.61977093625167	-15.5083312572928	-16.253348924675
P318SI1R.lib21	-6.33556771573811	-1.91549349235393	-8.43808262636404	-9.51857254422441	-0.551180905088941	-15.6803595235137	-4.80635565830696	-13.4493098817873	-16.253348924675
P320CA1R.lib21	-6.49953122023673	-1.60599017828723	-5.94655883376001	-5.17760312534937	-0.858525268545921	-15.6803595235137	-4.50428475020737	-5.57253305117964	-16.253348924675
P320SI1R.lib20	-6.36717050043953	-2.09006460316139	-6.76406065300811	-5.70132489766015	-0.530121477843633	-15.6803595235137	-5.37939680277279	-6.95213300116069	-16.253348924675
P321SI1R.lib21	-8.64689616952396	-3.29044419930221	-14.7872904265596	-9.12333421346695	-0.18733647640117	-15.6803595235137	-6.69269985913709	-7.47697116808165	-16.253348924675
P323CA1R.lib21	-5.19942490550107	-2.16542823464574	-8.71573104555529	-8.37177664433792	-0.541717655890387	-15.6803595235137	-4.18795332140294	-8.55818976856881	-16.253348924675
P323SI1R.lib20	-5.37534743157031	-2.25496189092932	-7.97868846160632	-7.87177325768981	-0.523045103458735	-15.6803595235137	-4.07921533756029	-8.32863093266328	-16.253348924675
P325CA1R.lib21	-5.3581138990067	-1.88213597148952	-8.67620673676373	-8.10406827640016	-0.942336520209337	-15.6803595235137	-4.52125424225758	-2.89624048282025	-16.253348924675
P325SI1R.lib21	-6.65589896561552	-2.04465714009552	-8.45795958800362	-6.67727261640809	-0.71303952422183	-15.6803595235137	-4.4214337119785	-3.67324086238904	-16.253348924675
P326CA1R.lib21	-4.75838356267618	-2.31943608556048	-8.69056817844861	-10.6048383044227	-0.479524189680707	-15.6803595235137	-4.56549741279056	-12.3052780225638	-16.253348924675
P326SI1R.lib21	-3.9282567095773	-2.04530966523273	-9.89532282021522	-9.15835722604901	-0.689258132427627	-15.6803595235137	-3.86496221643323	-11.158357226049	-16.253348924675
P329CA1R.lib21	-7.68720657697262	-1.88701360062733	-14.7872904265596	-12.2600962453932	-0.599832881768649	-15.6803595235137	-3.9933097046983	-8.99706183955941	-16.253348924675
P329SI1R.lib21	-7.3187455716977	-1.99150962695518	-14.7872904265596	-13.6041477905599	-0.494072355853418	-13.6041477905599	-5.24220401682471	-7.46459643816116	-16.253348924675
P333CA1R.lib21	-6.67508197942648	-2.8480759697875	-9.21460150938647	-10.73397566848	-0.264944429668587	-9.83351134203096	-6.01881444463219	-12.0559037633674	-13.6408662640886
P333SI1R.lib21	-5.55928823459971	-2.11936854621864	-8.54328775590599	-8.41158207669417	-0.464391338901634	-11.6307505971563	-5.80102786207028	-15.5083312572928	-16.253348924675
P334CA1R.lib21	-4.71350978658746	-2.9832014867109	-14.7872904265596	-8.6738979306886	-0.343279778124463	-15.6803595235137	-4.48275644333659	-15.5083312572928	-16.253348924675
P334SI1R.lib21	-4.41347778443935	-2.70167226417154	-14.7872904265596	-8.90074361127337	-0.438137009507551	-15.6803595235137	-4.07874191325136	-15.5083312572928	-16.253348924675
P336CA1R.lib21	-4.95589902858787	-2.30350648485389	-14.7872904265596	-9.11750876181818	-0.492177801946401	-8.30306441497426	-4.35343793748938	-15.5083312572928	-11.3905272562246
P336SI1R.lib20	-4.23658862752021	-2.23142692240443	-14.7872904265596	-8.96839251657064	-0.571991606658941	-11.038781844462	-4.08691434013513	-15.5083312572928	-16.253348924675
