feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Corynebacterium	Campylobacter	Faecalicoccus	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Finegoldia	Peptoniphilus	Veillonellaceae	f__Xanthobacteraceae.g__unassigned	Sphingobium	Neisseria	Klebsiella	f__Enterobacteriaceae.g__unassigned	Aggregatibacter	Pseudomonas
run03-168	0.00109629088251416	0.0309519459163165	0.000328887264754248	0.000109629088251416	0	0	0.0868627809245386	0	0.0016078932943541	0	0	0	0	0	0	0.272209026128266	0	0	0	0	0	0	0	0	0.000401973323588525	0	0	0	0	7.30860588342774e-05	0.0341677325050247	0	0	0	0	0	0	0.000109629088251416	0	0	0.000730860588342774	0	0	0	0	0	0.00105974785309702	7.30860588342774e-05	0	0.0221816188562032	0.000803946647177051	0	0.0011328339119313	0	0	0	0	0	0	0.000146172117668555	0	0	0.000146172117668555	0.0899689384249954	0	0.000328887264754248	0.0793349168646081	0	0	0	0	0	0	0.0219623606797003	0.0116937694134844	0	0	0	0	0	0	7.30860588342774e-05	0.0240818563858944	7.30860588342774e-05	0.000511602411839941	0	0	0	0.000255801205919971	0	0	0	0	0.0615019185090444	0.00782020829526768	0.063767586332907	0	0.00233875388269688	0	0	0.00259455508861685	0.00131554905901699	0	0.000146172117668555	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000511602411839941	0	0	0.00190023752969121	0.0502832084779828	0	0	0	0	0	0	0	0	0	0	0	0.000219258176502832	0.000109629088251416	0.00054814544125708	0.000109629088251416	0.00105974785309702	0	0	0	0	0	0	0.000292344235337109	0.00771057920701626	0	0.0154942444728668	0.00902612826603325	0	0	0.00215603873561118	0.021596930385529	0.0336926731226019	0.000328887264754248	0.0153846153846154	0	0	0.000365430294171387	7.30860588342774e-05	0.00054814544125708	0	0	0	0.015274986296364	0	0	0.000255801205919971	0	0.000365430294171387	0.000182715147085693	0	0	0	0	0	0	0.00054814544125708	0
run03-169	0.00155512796858114	0.059806531537468	0.00110704024882047	0	0.00184506708136746	0.000263581011623923	0.0718521837686813	0	0	0.000316297213948707	0	0	0.00693218060570916	0.0105432404649569	0.000316297213948707	0.286565275837529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260945201507683	0.00911990300218772	0	0	0.00184506708136746	0	0	0	0	0.0349244840401697	0	7.90743034871768e-05	0	0	0	0	0	0.000606236326735022	0	0	0.0322886739239305	0.00023722291046153	0	0.00139697936160679	0	0	0	0	0	0.000342655315111099	0	0	0.0415403674319302	0.00598328896386304	0.0465484066527847	0	0.0130472600753842	0.0757531827407154	0	0	0	0	0	0	0.00506075542317931	0.00081710113603416	0.00126518885579483	0	0	0	0.00121247265347004	0	0	0.0894593953451593	0	0	0	0	0	0.00727483592082026	0	0.00023722291046153	0	0.00959434882311078	0.0289411950763067	0.0103850918579826	0.00313661403832468	0	0.00342655315111099	0	0	0.000527162023247845	0	0	0.000685310630222199	0	0	0	0	0	0	0	0	0	0	0	0.0251456285089222	0	0.00234587100345291	0	0	0	0	0	0	0	0	0	0	0.00152876986741875	0	0	0	0	0.00564063364875194	0	0	0.000474445820923061	0	0.000210864809299138	0	0.046838345765571	0	0	0	0	0.000896175439521337	0	0.00379556656738449	0	0	0	0	0.0338965180948364	0.00150241176625636	0	0.000342655315111099	0	0	0	0	0	0	0.00643137668362371	0.000764384933709376	0.000316297213948707	0	0	0	7.90743034871768e-05	0.000210864809299138	0.000131790505811961	0	0	0	0	0	0	0	0
run03-170	0.00422920927652789	0.0802509793046071	0.00155995424134225	0	0.0030852428328769	0.00537317572017887	0.106804867057233	0	0	0	0	0	0.00544250701979409	0.000935972544805352	0.000346656498076056	0.017402156203418	0.000415987797691268	0.000485319097306479	0	0.000485319097306479	0.00079730994557493	0	0	0.00190661073941831	0.0340070024612611	0	0.113287343571255	0	0	0.000381322147883662	0.00145595729191944	0	0	0.00155995424134225	0.00138662599230423	0	0.0201754081880265	6.93312996152113e-05	0.00665580476306028	0	0	0.030505771830693	0	0.000207993898845634	0	0	0	0	0	0.047734599785073	0.00159461989114986	0.000277325198460845	0.000623981696536902	0	0.00107463514403577	0	0.000519984747114085	0	0.000346656498076056	0	0	0.0460706485943079	0.000623981696536902	0.0962665095157209	0	0.0189274447949527	0.0300551183831941	0	0	0.00135196034249662	0.00100530384442056	0	0	0.00107463514403577	0.000485319097306479	0.000311990848268451	0.00225326723749437	0.00173328249038028	0.000727978645959719	0.000831975595382535	0.000589316046729296	0.000138662599230423	0.0184767913474538	0	0	0	0.00204527333864873	0	0.00693312996152113	0.000485319097306479	0.000381322147883662	0	0.0169861684057268	0	0.000381322147883662	0.0260685686553194	0.000485319097306479	0.00138662599230423	0	0.00055465039692169	0	0.000658647346344507	0.00197594203903352	0.000346656498076056	0	0	0.0079730994557493	0.00110930079384338	0.00561583526883211	0.000173328249038028	0.000311990848268451	0	0	0	0	0.0652754185877214	0.00079730994557493	0.00221860158768676	6.93312996152113e-05	0	0.000831975595382535	0.0175061531528409	0.00024265954865324	0.000207993898845634	0.000103996949422817	0.000138662599230423	0.000450653447498873	0	0.00055465039692169	0	0	0.00024265954865324	0	0	0	0	0	0	0.000138662599230423	0	0.00263458938537803	0	0	0.00298124588345409	0	0.0129302873782369	0.0259645717058966	0.00956771934689916	0	0	0	0	0.00381322147883662	0.0540437480500572	0	0.00266925503518563	6.93312996152113e-05	0	0.00110930079384338	0.000207993898845634	0	6.93312996152113e-05	0.00620515131556141	0	0	0	0	0	0	0.00024265954865324	0.000277325198460845	0	0	0	0	0	0.000277325198460845	0.00197594203903352	0
run03-171	0.000209978162271124	0	0.00180581219553166	0	0	0	0.0612716277507139	0	0	0	0	0	0	0	0	0.31769695951621	0	0	0	0.0178901394254997	0	0	0	0	0	0	0	0	0	0	0.00088190828153872	0	0	0	0	0	0	0.00180581219553166	0.000629934486813371	0	0	0	0	0	0	0	0.0478750209978162	0	0	0.00684528809003864	0.00109188644380984	0	0.000545943221904922	0	0	0	0	0	0.011590794557366	0	0	0	0.00537544095414077	0.0128086678985386	0	0	0.0708466319502772	0	0	0	0	0	0.00361162439106333	0.0221316983033764	0	0	0	0	0.013270619855535	0	0	0	0.000251973794725349	0	0.0359902570132706	0	0	0	0	0	0	0	0	0.0216277507139258	0.16361498404166	0.00310767680161263	0	0	0	0	0.0203258861078448	0	0	0.000251973794725349	0	0	0	0.0139005543423484	0	0	0	0	0	0	0	0	0	0.00277171174197883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118847639845456	0	0	0	0	0	0	0	0	0	0	0.000209978162271124	0.000167982529816899	0	0	0	0.0305728204266756	0.093608264740467	0	0.00272971610952461	0	0	0	0	0	0	0.000125986897362674	0	0	0	0	0	8.39912649084495e-05	0	0	0	0	0	0	0	0.000587938854359147	0	0
run03-172	0.00197011984895748	0.00771630274175012	0	0.00049252996223937	0	0	0.0371695944836644	0	0	0.0159579707765556	0	0	0	0.000689541947135117	0	0.219701198489575	0.0151699228369726	0.0126087670333279	0	0.00564767690034477	0	0	0	0	0.000295517977343622	0.000525365293055328	0.000131341323263832	0	0	0.00295517977343622	0	0	0.0129371203414874	0.0186176325726482	0	0	0	0.00210146117222131	0	0	0.000131341323263832	0	0	0	0	0	0.014086356920046	0.000262682646527664	0	0.00909538663602036	0.000919389262846823	0	0.00118207190937449	0	0	0	0.00505664094565753	0	0	0	0	0	0.00568051223116073	0.0668855688721064	0	0	0.00016417665407979	0	0	0.00147758988671811	0.00252832047282876	0	0.00016417665407979	0.0136266622886226	0	0	0	0	0	0.000623871285503201	0.00180594319487769	0.000197011984895748	0.00151042521753407	0.00689541947135117	0.0230175669019865	0	0	0	0.00236414381874897	0	0	0	0	0.0424560827450337	0.113774421277294	0.159973731735347	0	0.00223280249548514	0	0.000853718601214907	0.00246264981119685	0.00206862584140535	0	0.00216713183385323	0.00121490724019044	0.000361188638975538	0	0	0.000886553932030865	0	0	0	0.000131341323263832	0	0	0.000131341323263832	0.0198653751436546	0.0103431292070268	0.0196355278279429	0	6.56706616319159e-05	0.0166803480545067	0.00331636841241176	0	0	0.000459694631423412	0	0	0	0	0	0	0	0.000229847315711706	0.000131341323263832	6.56706616319159e-05	0	0.00118207190937449	0	0	0	0	0	0	0	0.0090625513052044	0.000558200623871285	0.00689541947135117	0.00600886553932031	0	0.015629617468396	0.0192086685273354	0	0.0214743063536365	0	0.00571334756197669	0	0	0	0.00032835330815958	0	0.000262682646527664	0.00032835330815958	0.000689541947135117	0	0	0.000131341323263832	0.000262682646527664	0.00016417665407979	0.000131341323263832	3.2835330815958e-05	6.56706616319159e-05	0	0	0	0	0	0	0
run03-173	0	0.00729031058210898	0.000111586386460852	0	0.00576529663381068	0	0.160238050957783	0	0	0	0	0.000260368235075321	0.00379393713966896	0.00308722335875023	0.000260368235075321	0.226074018969686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359308164403943	0.00795982890087409	0	0	0	0	0	0.00379393713966896	0	0	0	0	0	0.0010786684024549	0	0	0.00583968755811791	0	0	0.0107494885623954	0	0	0	0	0	0	0	0	0.00383113260182258	0.000483541007997024	0	0.0592895666728659	0.00967082015994049	0.106676585456574	0	0.00424028268551237	0.0300539334201227	0	0	0.018076994606658	0.000557931932304259	0	0	0.00628603310396132	0.00312441882090385	0.00342198251813279	0	0	0.000334759159382555	0.000185977310768086	7.43909243072345e-05	0	0.00234331411567789	0.00122745025106937	0	0	0	0.000148781848614469	0.00639761949042217	0	0	0	0.00040915008368979	0.00472382369350939	0.0207178724195648	0.0305002789659662	0.00141342756183746	0.00119025478891575	0	0	0.00152501394829831	0	0	0.0023805095778315	0	0	0.00126464571322299	0.00122745025106937	0	0	0.00185977310768086	0	0	0	0	0.100130184117538	0	0.00583968755811791	0.00111586386460852	0	0.00115305932676214	0.00278965966152129	0.00286405058582853	0	0.000595127394457876	0.000148781848614469	0	7.43909243072345e-05	0.0084061744467175	0	0	0	0	0	0.000743909243072345	0	0.0189696856983448	0	0.00174818672122001	0	0	0	0	0	0	0.0137623209968384	0	0	0	0	0	0.010303143016552	0	0.0235075320810861	0	0.003012832434443	0	0	0	0	0	0.000371954621536173	0.00104147294030128	0.00617444671750046	0	0	0.000483541007997024	0	0.000223172772921704	0	0	0	0	0.000260368235075321	0	0	0	0.000297563697228938	0.000111586386460852
run03-174	0.000719565644011251	0.00219140446130699	0.000196245175639432	0.000228952704912671	0.00114476352456335	0	0.0200824229737686	0	0.000556027997645058	0	0	0	0.0091254006672336	0.00575652515209001	0	0.171322038333224	0.0773533067312095	0.00156996140511546	0	0	0	0	0	0.00477529927389285	0	0	0	0	0	0.0343101982076274	0.0234185909596389	0	0.00281284751749853	0.00820958984758291	0	0	0	0.000327075292732387	0.00592006279845621	0	0	0.0307450775168444	0.000163537646366194	0	0	0	0.000588735526918297	6.54150585464774e-05	0.000228952704912671	0.010008503957611	0.000294367763459148	0	0	0	0.00418656374697455	0	0.0158631516975208	0	0.000228952704912671	0	0	0.00156996140511546	0.00153725387584222	0.111565382351017	0	0.00758814679139138	0.0224373650814417	0	0	0.00758814679139138	0.000196245175639432	0	0	0.0034669981029633	0.00209328187348728	0	0.00408844115915484	0	0.00156996140511546	0.00601818538627592	0.000196245175639432	0	0.00886374043304769	0	0.00026166023418591	0	0.0016026689343887	0	0.00948518348923922	0	6.54150585464774e-05	0	0.0030418002224112	0.000457905409825342	0.0819323608294629	0.0236802511938248	0.000850395761104206	0.00170079152220841	0	0.00454634656898018	0.000588735526918297	0.000425197880552103	0	0.00130830117092955	0.000425197880552103	0	0.00559298750572382	0.000915810819650684	0.00026166023418591	0	0.0020278668149408	0	0	0	0	0.183783606986328	0	0.00251847975403938	0	0	0	0.00215869693203375	0	0	0	0.000523320468371819	0	0	0.00163537646366194	0	0	0.000654150585464774	0	0	0	0	0.00189703669784784	9.81225878197161e-05	0.000556027997645058	0	0.00219140446130699	0.00919081572578007	0.0030418002224112	0	0	0	9.81225878197161e-05	0.00206057434421404	0.0159612742853405	0.00026166023418591	0.000196245175639432	0.000163537646366194	0.0140642375874926	0	0	0.00601818538627592	0	0	0.00117747105383659	0	0	0.000228952704912671	0	0	0	0	0	0	0	0.000294367763459148	9.81225878197161e-05	0	0	0.000392490351278864	0	0	0	0.000392490351278864	0
run03-175	0.000395669220531636	0.000467609078810115	0	0.000215819574835438	0	0	0.0285601237365562	0	0.000539548937088594	0	0	0	0	0.000791338441063271	0	0.401496349052192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323729362253156	0	0	0	0	0	0	0	0.00115103773245567	0.0526599762598468	0	0	0	0	0.000251789503974677	0	0	0.000647458724506313	0	0	0.00658249703248085	0.000323729362253156	0	0.000359699291392396	0	0.0281284845868854	0	0	0	0	0	0	0.00244595518146829	0.00370490270134168	0.0264019279882019	0	0.0152512499550376	0.166720621560376	0	0	0.00230207546491133	0	0	0	0.0072659256861264	0.00233804539405057	0.000467609078810115	0.00115103773245567	0	0	0	0.000647458724506313	0	0.00133088737815187	0.00115103773245567	0	0	0	0	0.00402863206359483	0	0.000503579007949354	7.19398582784792e-05	0	0.0234883637279235	0.00453221107154419	0.0338477033200245	0.000179849645696198	0.0015467069529873	0	0.00226610553577209	0.000539548937088594	0.000215819574835438	0	0.000251789503974677	0	0	0.00424445163843027	0.00089924822848099	0	0.000431639149670875	0.000431639149670875	0	0	0	0	0.0740620840976943	0	0.00359699291392396	0.00215819574835438	0	0.000287759433113917	0.0260422286968095	0.00223013560663285	0	0	0.000431639149670875	0	0	0	0	0	0	0	0	0	0	0.00151073702384806	0	0	0	0	0	0	0	0	0.00316535376425308	0	0.00086327829934175	0.000107909787417719	0.000107909787417719	0	0	0.024171792381569	0	0	0.000323729362253156	0	0	0.000107909787417719	0.000143879716556958	0	0	0	0.000719398582784792	0	0	0	0	0	0	0	0	0	0	0	0.0284162440199993	0	0	0
run03-176	0.000733371596199222	0.0168675467125821	0	0	0	0	0.0376889229003252	0.0158153179006441	0.00296537210637077	0	0	0	0	0	0	0.284803265097889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00318857215738792	0	0	0	0	0.000127542886295517	0	0	0.000350742937312671	0.0160385179516612	0	0.00892800204068618	0	0	0	0	0	0.00510171545182067	0	0	0.0434921242267713	3.18857215738792e-05	0	0.000286971494164913	0	0	0	0	0	0.00784388750717429	0	0	0	0.0235316625215229	0.0917352209680505	0	0	0.0411325808303042	0	0	0	0	0	0.000159428607869396	0.0206619475798737	0.000765257317773101	0	0	0	0	0.017154518206747	0	0	0.00102034309036413	0.00251897200433646	0.000605828709903705	0	0	0	0	0	0	0	0	0.0983355653338435	0.0590204706332504	0.0372744085198648	0	0.00366685798099611	0	0.00471908679293412	0.0146993176455583	0	0	0.00117977169823353	0	0	0	0	0	0	0	0	0	0	0.000255085772591034	0.0524201262674574	0	0.00248708628276258	0	0	0	0	0.00962948791531152	0	0	6.37714431477584e-05	0	0	0	0	0	0	0	0	0	0	0.000701485874625343	0	0	0.00216822906702379	0.0345003507429373	0.0141253746572285	0	0	0	0	0	0.000127542886295517	0	0	0	0	0.00465531534978637	0.0146993176455583	0	0.000446400102034309	0	0	0	0	0	0	0	0.00079714303934698	0	9.56571647216377e-05	0	0	0	0.000159428607869396	0	0	0	6.37714431477584e-05	0	0	0	0	0.000159428607869396
run03-177	0.00148497106866711	0.0312868042398484	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768088483793333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505914281325209	0	0	0	0	0	0	0	0	0.0292897741819858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102411797839111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000870500281632444	0	0	0	0	0.000358441292436889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102411797839111	0	0	0	0	0.0135183573147627	0	0	0	0.0200215064775462	0	0.163193199856623	0	0.000716882584873777	0	0	0.00307235393517333	0	0	0	0.152235137487839	0.00425008961032311	0	0.000512058989195555	0	0	0	0	0.000153617696758667	0	0	0.00235547135029955	0	0.0610886374110298	0.00839776742280711	0	0.000307235393517333
run03-178	0.00440832598612336	0.027063288227853	0.00149499750833749	0.000268332886111857	0	0	0	0	0	0.0107716487139188	0	0.00149499750833749	0	0	0.000613332311112815	0.219227967953387	0	0.0130716448805919	0	0.00341166098056503	0	0	0	0	0	0	0	0	0	0.0486449189251351	0.000766665388891018	0	0	0	0.0395982673362211	0.00912331812780312	0	0.00582665695557174	0	0	0.00344999425000958	0	0	0	0	0	0.00160999731667114	0.000268332886111857	0	0.0211216314639476	0.000804998658335569	0	0.000919998466669222	0	0	0	0	0	0.000306666155556407	0.00042166596389006	0	0.000114999808333653	0.000536665772223713	0.0428949285084525	0	0.0258366236056273	0.0436615938973435	0	0	0.00272166213056312	0	0	0	0.0340399432667612	0	0	0	0	0	0.00440832598612336	0	0	0.013148311419481	0.00329666117223138	0	0	0.000958331736113773	0	0	0	0	0	0	0.0307432820945298	0.0593015678307203	0.00249166251389581	0	0.00272166213056312	7.66665388891019e-05	0.000268332886111857	0.012036646605589	0.00582665695557174	0	0.00111166481389198	0.00371832713612144	0	0	0	0	0	0.00272166213056312	0	0	0	0.000459999233334611	0.0327366121056465	0.00222332962778395	0.00298999501667497	0	0	0	0.0709932150113083	0.0134166443055928	0	0	0	0	0	0.000383332694445509	0	0	0	0	0.000306666155556407	0	0	0.0235366274389543	0.00103499827500287	0.000689998850001917	0	0	0.0141066431555947	0	0	0	0.000344999425000958	0.000574999041668264	0.00724498792502013	0.00180166366389389	0	0.0390232682945528	0.00804998658335569	0	0.0439299267834554	0	0.00893165178058037	0	0	0.00107333154444743	0.00042166596389006	0	0.00168666385556024	0.000153333077778204	0.00137999770000383	0	7.66665388891019e-05	0.0106183156361406	0	0	0.00130333116111473	0.00042166596389006	0	0	0.00176333039444934	0.000728332119446468	0	0.000191666347222755	7.66665388891019e-05	0
run03-179	0	0.00780794779163268	0	0	0	0	0.0615312900594336	0	0.00108767431923241	0.000388455114011576	0	0	0.00415646971992386	0	0.000310764091209261	0.207784640484792	0.0245115176941304	0.00446723381113312	0	0	0.00279687682088335	0	0	0	0	0	0	0	0	0.00932292273627782	0.00578798119877248	0	0	0.00819640290564425	0	0.0103717515441091	0	0	0.0022918851726683	0	0.00248611272967409	0	0	0.000310764091209261	0	0.000310764091209261	0.000194227557005788	0	0.00811871188284194	0.00295225886648798	7.76910228023152e-05	0	0	0	0	0	0	0	0.00132074738763936	0	0	0.00823524841704541	0.00143728392184283	0.0779240958707221	0	0	0.0511595385153246	0.000271918579808103	0.00975022336169056	0.00504991648215049	0	0	0	0.00710872858641184	0.000543837159616206	0	0.00656489142679563	0.000621528182418522	0	0.00124305636483704	0	0	0.0268422483781999	0.000621528182418522	0	0	0.000233073068406946	0	0.00932292273627782	0	0.000271918579808103	0.000349609602610418	0	0.0048556889251447	0.0916754069067319	0.0261041836615779	0.000271918579808103	0.00295225886648798	0	0.000233073068406946	0.0025638037524764	0.000582682671017364	0.00124305636483704	0.00143728392184283	7.76910228023152e-05	0	0.014295148195626	0.00442838829973197	0.000116536534203473	0.000427300625412734	0.00194227557005788	0	0	0	7.76910228023152e-05	0.0897719768480752	0	0.00644835489259216	0	0	0.00159266596744746	0.0702715301246941	0.000621528182418522	0	0	0.000815755739424309	0	0	0.00450607932253428	0	0	0	0	0	0	0	0.00687565551800489	0	0.00151497494464515	0	0	0.0118867264887542	0	0	0.000310764091209261	0	0	0.00015538204560463	0	0	0.0487122712970516	0.00190343005865672	0.00718641960921416	0.00819640290564425	0	0.00186458454725556	0	0.000776910228023152	0.0033018684690984	0	0	0.000116536534203473	0	0.00306879540069145	0	7.76910228023152e-05	0	0	7.76910228023152e-05	0.000427300625412734	0	0	0	0.00151497494464515	0	0	0	0	0.000582682671017364
run03-180	0.000661320988674878	0.0618059573999063	0.000606210906285305	0	0	0	0	0	0	0.00622743931002177	0	0.00151552726571326	0	8.26651235843598e-05	0	0.257694745253644	0.0388801631258439	0	0	0.00383015072607534	0	0	0	0	0	0	0	0	0	0.00438125154997107	0	0	0	0.00319638477859524	0	0	0	0	0.0429307541814775	0	0	0	0.000799096194648811	0.0041057011380232	0	0	0.0018461877600507	0	0.00016533024716872	0.0568736050260395	0.000771541153454024	0	0.000275550411947866	0	0.00146041718332369	0	0	0	0.0016533024716872	0.000247995370753079	0	0.0526025736408476	0.0168636852112094	0.0530158992587694	0	0.00710920062825494	0.0131988647323028	0	0	0.0141081810917307	0	0	5.51100823895732e-05	0.00427103138519192	0.0136397453914194	0	0.0103055854068502	0.00110220164779146	0	0.00151552726571326	0	0	0.0226777989033094	0.00107464660659668	0.000192885288363506	0	0.000110220164779146	0	0.00600699898046348	0	0.000385770576727012	0.00236973354275165	0	0.00319638477859524	0.00603455402165826	0.0190956435479871	0.00484968725028244	0.00132264197734976	0	0.00388526080846491	0.00173596759527155	0.00137775205973933	0	0.000247995370753079	0.00107464660659668	0	0.00865228293516299	0.0067785401339175	0.000358215535532226	0	0	0	0	0	0.000110220164779146	0.117108925077843	0.000220440329558293	0.000771541153454024	0.00242484362514122	0	0.00661320988674878	0.00796340690529332	0	0	0	0.000468435700311372	0	0	0.00148797222451848	0	0	5.51100823895732e-05	0	0	0	0.000385770576727012	0.0094513791298118	0	0.0041057011380232	0	0	0	0	0	0	0.0146868369568213	0	0.00231462346036207	5.51100823895732e-05	0	0	0.018985423383208	0	0	0	0.0028657242842578	0	0	0	0	0	0	0.0399272546912458	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000771541153454024	0	0
run03-181	0.000293304282242521	0	0.000167602446995726	0	0	0	0.151889717589877	0	0	0	0	0	0.0188971758987681	0	0	0.116902706779519	0	0	0	0	0	0	0	0	0.000125701835246795	0	0	0	0	0.000251403670493589	0	0	0.000293304282242521	0.000963714070225425	0	0	0	0.00163412385820833	0.099136847397972	0	0	0	0	0	0	0	0.000335204893991452	0	0	0.0023883348696891	0.000125701835246795	0	8.38012234978631e-05	0	0	0	0.00712310399731836	0	0.00268163915193162	0	0	0.00833822173803738	0.00222073242269337	0.199572613760161	0	0.0341070979636303	0.00331014832816559	0	0	0.00423196178664209	0	0	0	0.0445403502891142	0.0451269588535993	0.000502807340987178	0	0	0.00163412385820833	0	0.000167602446995726	0	0	0	0	0	4.19006117489315e-05	0	0.0114807676192072	0	0	0	0	0.0099723455962457	0.0847230369563396	0.0293304282242521	0	0	0	0	0	0	0	0	0	0	0.000125701835246795	0.000670409787982905	0	0	0.000335204893991452	0	0	0	0	0.0108103578312243	0	0.000670409787982905	0	0	0.000879912846727562	0.0553507081203386	0.000167602446995726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000293304282242521	0	0	0	0.0038548562809017	0	0	0	0	0	0.000460906729238247	0	0	0.00121511774071901	0.000209503058744658	0.0213274113802062	0.0167602446995726	0	0.000419006117489315	0	0	0.000209503058744658	0	0	0	0	0.00117321712897008	0	0.000209503058744658	0	0	0	0	0	0	0	0.00155032263471047	0.000251403670493589	0	0	0	0.000460906729238247
