feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Rikenellaceae_RC9_gut_group	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Izemoplasmatales	Abiotrophia	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Angelakisella	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Pseudomonas	Akkermansia	Corynebacterium	Leucobacter	Cutibacterium	Dysgonomonas	Parasediminibacterium	Campylobacter	Faecalitalea	Enterococcus	Vagococcus	Staphylococcus	Clostridium_sensu_stricto_5	Allisonella	Asticcacaulis	Pseudochrobactrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Comamonas	Aeromonas	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Providencia	Actinobacillus	Shewanella	f__Yersiniaceae.g__unassigned	Halomonas	Dyella
4058.1.rerun.lib32	0.000774847965437085	0.00605790227523539	0	0	0	0	0	0	0.000587006034422034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281762896522576	0	0	0.0158022024466412	0	0	0	0	0	0	0	0	0	0.00051656531029139	7.04407241306441e-05	0	0	0	0	0	0.000962689896452135	0	0	0	0	0.00375683862030102	0.000258282655145695	0	0	0	0	0	0	0.0111296344126418	0	0	0.0140411843433751	0.00274718824109512	0.0474535678226772	0.00791284134400902	0	0.0142290262743901	0	0	0.0151917161708422	0	0	0	0.0581135974077814	0.0101434642748127	0.00967385944727512	0.0049073704477682	0.000469604827537627	0	0	0.00119749231022095	0.000234802413768814	0.00035220362065322	0	0.174035549085445	0.000117401206884407	0.000680926999929559	0	0	0.00981474089553641	0	0.00342811524102468	0	0.00169057737913546	0	0.00375683862030102	0.000821808448190847	0.0555072906149475	0.0207095728944094	0.00659794782690366	0.00535349503392895	0	0	0.00641010589588861	0	0	0	0.000140881448261288	0.00103313062058278	0.011082673929888	0	0	0	0	0	0	0	0	0	0.123224306745873	0	0	0.00685623048204936	0	0.00392120030993919	0.193054544600718	0	0	0.000727887482683322	0	0	0	0.00298199065486393	0	0	0	0	0	0	0	0.00436732489609993	0	9.39209655075254e-05	7.04407241306441e-05	0	0	0.00845288689567729	0	0.0117870811711944	0	0	0	0	0	0.107116861161333	0.00119749231022095	0	0	0	0	0	0	0	0.000587006034422034	0	0.00619878372349668	0.000140881448261288	0	0	0	9.39209655075254e-05	0.000117401206884407	0.000187841931015051	0	0	0	0	0	0.000774847965437085	0	0	0	0	0	0	0
4060.1.lib27	0	0.0118925147113288	0	0	0	0.000246903419612362	0.000123451709806181	0.000493806839224723	0	0	0	0	0	0	0.181556314554957	0.0133327846590675	0.00921772766552817	0.000329204559483149	0.00411505699353936	0.00855931854656187	0	0	0.025719106209621	0	0	0	0.0272005267272952	0.0012756676679972	0.00851816797662648	0	0	0	0	0.000246903419612362	0	0	0	0.00057610797909551	0	0.000246903419612362	0	0	0.000164602279741574	0	0	0	0	0	0.00300399160528373	0	0	0	0.0257602567795564	0	0.00316859388502531	0.000288053989547755	0.00292169046541295	0	0	0.0182297024813794	0.00349779844450846	0.0894201884696103	0.00111106538825563	0.00547302580140735	0.00716019916875849	0.000164602279741574	0	0.00539072466153656	0.00362125015431464	0	0	0.00419735813341015	0.00102876424838484	0.00218098020657586	0.000617258549030904	0.00477346611250566	0	0.000946463108514053	0.00152257108760956	0.000946463108514053	0.000658409118966298	0	0.099008271264557	0	0	0	0	0.000123451709806181	0	0.0044854121229579	0	0	0	0.0032097444549607	0	0.00724250030862927	0.0378585243405621	0.000370355129418542	0.000617258549030904	0	0.000699559688901691	0.000658409118966298	0.000164602279741574	0.00045265626928933	0	0.000493806839224723	0	0.0249783959507839	0.00724250030862927	0.0192173161598288	0.000823011398707872	0.00148142051767417	0.000411505699353936	0	0	0	0.000164602279741574	0.182461627093535	0.000288053989547755	0.0013168182379326	0.00057610797909551	0.000205752849676968	0.0130035800995844	0.0426731410230032	0	0.0025924859059298	0	0.00139911937780338	8.23011398707872e-05	0	0	0	0.00144026994773878	0.00111106538825563	0	0	8.23011398707872e-05	0	0	0	0.000205752849676968	0.000246903419612362	0	0.0347722315954076	0	0	0.000411505699353936	0	0	0.015472614295708	0.000493806839224723	0.010040739064236	8.23011398707872e-05	0.000246903419612362	0.000411505699353936	0	0	0	0	0	0	0	0	0	0	0	8.23011398707872e-05	0	8.23011398707872e-05	0	8.23011398707872e-05	0	0	0	0	0	8.23011398707872e-05	0	0	0.000288053989547755	0.000164602279741574	0	0	0
4070.1.lib27	0	0.00238710960811617	0	0	0	5.68359430503851e-05	0	0	0	0	0	0	0	0	0.313734405638126	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000710449288129813	0	0	0	0	0	0	0	5.68359430503851e-05	0.000738867259655006	0	0	0	0	0	8.52539145755776e-05	0	0	0	0	0.000880957117280968	0	0	0	0	0	0	0	0.0354087925203899	0	0	0	0.00139248060473443	0.0378527380715565	0	0	0	0	0	0.00255761743726733	0	0	0	0.000198925800676348	0.00284179715251925	0	0.00147773451931001	0	0	0	0.0060814459063912	0	0	0	0.000568359430503851	0	0	0.000852539145755776	0	0	0	0.000511523487453466	0	0	0	0	0.136093665634147	0.057120122765637	0.00591093807724005	0	0.000795703202705391	0	0	5.68359430503851e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217397482167723	0	0.000539941458978658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323964875387195	0	0	0	0	0	0	0	0.000284179715251925	0	0	0	0	0.00474580124470715	0.158884878797351	0.000909375088806161	0.00181875017761232	0	0	0	0	0	8.52539145755776e-05	0	0	0	0	0	0.000710449288129813	0	8.52539145755776e-05	0	8.52539145755776e-05	0	0.000198925800676348	0.000142089857625963	0	0	0.00102304697490693	0	0.00022734377220154	0	0	0.00116513683253289	8.52539145755776e-05	0
4072.1.lib27	0.000726890925978274	0.00545168194483706	0.000686508096757259	0.000646125267536244	0.000242296975326091	0.0326293260105803	0	8.07656584420304e-05	0.000484593950652183	0	0	0	0.000282679804547107	0.000363445462989137	0.201591083471308	0.000686508096757259	0	0	0	0.000646125267536244	0	0.00109033638896741	0.000363445462989137	0	0	0	0.000484593950652183	0	0.00306909502079716	0	0	0.00399790009288051	0	0	0	0	0.000201914146105076	0.0013326333642935	0	0	0	0	0	0	0	0	0	0	0.00864192545329726	0.000242296975326091	0	0.00084803941364132	0.000242296975326091	0	0.000323062633768122	0	0	0	0	0.00456325970197472	0.00137301619351452	0.0686508096757259	0	0.0208375398780439	0.0381213907846384	0.000323062633768122	0	0.00411904858054355	0.00460364253119574	0	0.000201914146105076	0.0060978072123733	0.00270564955780802	0.000524976779873198	0.000726890925978274	0.00367483745911239	0	4.03828292210152e-05	0.0103380042805799	0.00327100916690223	0	0	0.0665509025562331	0	0	0	0	0.000524976779873198	0	0.0047651738480798	0	0.000403828292210152	0.000121148487663046	0.000565359609094213	0.0917094051609256	0.0525380608165408	0.0475709728223559	0.000242296975326091	0.000686508096757259	0	0.00181722731494569	0.000403828292210152	0.000726890925978274	0	0.000121148487663046	0.000121148487663046	0	0.00710737794289868	0.00157493033961959	8.07656584420304e-05	0	0.000323062633768122	0	0	0.000161531316884061	0	0	0.156120017768445	0	0.00197875863182975	0	0	0.00246335258248193	0.0509631304769212	0.000524976779873198	0.000121148487663046	0	0.000282679804547107	0	0	0	0	0	0.00250373541170294	0.000807656584420304	0	0.00218067277793482	0.00226143843637685	0.000726890925978274	8.07656584420304e-05	0	0	0	0	0.00246335258248193	0	0.00222105560715584	0.000201914146105076	0	0.00129225053507249	0	0.0155877720793119	0.0366272261034608	0.00193837580260873	0	0.000807656584420304	0	0	0	0	0	0	0	0	0	0	0.000323062633768122	0	0	0	0	0	0	0	0	0	0.000524976779873198	0	0.000121148487663046	0.00323062633768122	0	0	0	0
4075.1.rerun.lib32	9.03505601734731e-05	0.00103903144199494	0.000225876400433683	0.000316226960607156	0.0135977593061077	0	0.00140043368268883	0.000406577520780629	0.00121973256234189	0	0	0	0	0	0.146955186122154	0.0115196964221178	0.00225876400433683	0	0.00356884712685219	0.00686664257318395	0	0	0	0.000767979761474521	0	0.0693440549331406	0.0235363209251897	0	0.0305384893386339	0	0.00745392121431153	0.00447235272858692	0	0	0	0	0	0.00397542464763282	0	0	0	0	0	0	0	0	0	0	0.00835742681604626	0	0	0	0.00817672569569931	0	0.00243946512468377	0.000225876400433683	0	0	0	0	0.0184315142753885	0.121476328153235	0	0.0240784242862306	0.0140495121069751	0.0018521864835562	0	0.00822190097578605	0.0033429707264185	0	0.00013552584026021	0.00365919768702566	0	0.00158113480303578	0.00492410552945428	0.0128749548247199	0	0	0.0103451391398627	0.000271051680520419	0.000813155041561258	0	0.0119714492229852	0	0	0	0	0	0	0.0131008312251536	0	0	0.000361402240693892	0.00266534152511746	0	0.0274665702927358	0.0839356704011565	0	0.0033429707264185	0	0.0018521864835562	0	0.00207806288398988	0.000587278641127575	0.00126490784242862	0.0028460426454644	0	0.00524033249006144	0.00280086736537767	0.00207806288398988	0.00103903144199494	0.000225876400433683	0	0	0	0.000180701120346946	0	0.14243765811348	0.000993856161908204	0.00406577520780629	0.000225876400433683	0	0	0.0746295627032888	0	0.000767979761474521	0.000767979761474521	0.000903505601734731	0	0	0	0	0	0	0.000858330321647994	0	0	0	0	0	0	0	0	0	0.00505963136971449	0.000225876400433683	0.00451752800867365	0	0	0.00691181785327069	0.000180701120346946	0.00853812793639321	0	0	0.00013552584026021	0.00957715937838815	0	0	0	0	0	0	0	0	0	0	0.00013552584026021	0	0.00013552584026021	0	0	0	0	0	0	0	0.000361402240693892	0.000180701120346946	0.000542103361040838	0	0	0	0	0
4076.1.lib27	0	0.0383907661425226	0.000752760120441619	0	0	0.00552024088323854	0	0	0	0	0	0.000167280026764804	0	0	0.094847775175644	0.0038474406155905	0.000418200066912011	0	0	0.00242556038808966	0	0	0	0	0	0	0.0111241217798595	0	0.00518568082970893	0.00158916025426564	0	0.00142188022750084	0.0112914018066243	0.000334560053529609	0	0	0	0	0	0	0	0	0	0	0	0.000334560053529609	0	0	0.0132987621278019	0.000920040147206424	0	0.000334560053529609	0.0205754432920709	0.00953496152559384	0	0.0104550016728003	0.023502843760455	0.000250920040147206	0	0.00359652057544329	0.00276012044161927	0.0675811308129809	0.00234192037470726	0	0.00978588156574105	0.00618936099029776	0.000669120107059217	0	0	0	0.000836400133824021	0.00117096018735363	0.0150552024088324	0	0	0.00443292070926731	0.00158916025426564	0	0.0040147206423553	0.000920040147206424	0	0	0.0129642020742723	0.00309468049514888	0	0	0	0.00710940113750418	0	0.00719304115088658	0	0.000585480093676815	0.00727668116426899	0	0	0.000418200066912011	0.105637336901974	0.0040147206423553	0.000752760120441619	0	0.00117096018735363	0.00142188022750084	0.00259284041485447	0.00225828036132486	0.00108732017397123	0.000501840080294413	0	0.013716962194714	0.00250920040147206	0.0346269655403145	0.000250920040147206	0	0.00167280026764804	0	0	0	0	0.117096018735363	0	0.00351288056206089	0.00142188022750084	0	0.0423218467714955	0.0301104048176648	0.000167280026764804	0	0.000167280026764804	0.0040147206423553	0.00192372030779525	0	0.00326196052191368	0	0.000250920040147206	0.000334560053529609	0.000334560053529609	0	0.000167280026764804	0.000167280026764804	0	0	0.000669120107059217	0	0	0.000334560053529609	0.00844764135162262	0	0.00593844095015055	0.000250920040147206	0.000669120107059217	0.00844764135162262	0.00108732017397123	0.00920040147206424	0.00284376045500167	0.0148879223820676	0.000167280026764804	0	0	0	0	0	0	0.000250920040147206	0	0	0	0	0.000669120107059217	0	0	0	0	0	0	0	0.151137504182001	0	0.000752760120441619	0	0.000334560053529609	0.000167280026764804	0	0	0.000167280026764804	0
4092.1.lib29	0	0.000100704934541793	0	0.000654582074521652	0	0	0	0.000654582074521652	0.00156092648539778	0	0	0	0	0	0.269587109768379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00463242698892246	0	0	0	0	0	0	0	0.000352467270896274	0.00261832829808661	0	0	0	0.000453172205438066	0	0.000100704934541793	0	0	0	0	0.00151057401812689	0	0	0	0	0	0	0	0.00080563947633434	0	0	0.00382678751258812	0.00206445115810675	0.09269889224572	0	0.00725075528700906	0.0253272910372608	0	0.000906344410876133	0.0131419939577039	0	0	0.00322255790533736	0.0163645518630413	0.000352467270896274	0.00146022155085599	0.000553877139979859	0	0	0	0.0176233635448137	0.0168680765357503	0	0	0.0900302114803625	0	0	0	0	0	0.000604229607250755	0.0133434038267875	0	0.00156092648539778	0	0.00292044310171198	0.000453172205438066	0.0280966767371601	0.0555387713997986	0.00186304128902316	0	0	0.0142497482376636	0.00115810674723061	0.000453172205438066	0	0.00246727089627392	0.00327291037260826	0	0.00125881168177241	0	0.000604229607250755	0	0.000352467270896274	0.000151057401812689	0	0	0.000453172205438066	0.00110775427995972	0.231268882175227	0	0.00292044310171198	0.00443101711983887	0	0.000302114803625378	0	0.000855991943605237	0	0	0	0	0	0	0.0013091641490433	0	0	0	0	0	0	0.00483383685800604	0.00226586102719033	0.00302114803625378	0.000503524672708963	0	0	0.0132930513595166	0	0.00342396777442095	0.0027190332326284	0	0	0	0.0137965760322256	0.00584088620342397	0.000503524672708963	0	0	0	0	0	0	0.000100704934541793	0	0.000151057401812689	0	0.000151057401812689	0	0.000302114803625378	0	0	0.000151057401812689	0.000302114803625378	0	0	0	0	0.00211480362537764	0.000503524672708963	0	0.000151057401812689	0	0	0	0.000151057401812689	0
4097.1.lib27	0	0.0202187603579715	0	0	0	0.0180827164585865	0.00180458881154937	0.000994365263506795	0	0	0	0.00162044709608515	0.00758663867712592	0	0.107096821713991	0	0.00217287224247781	0.000294626744742754	0	0.0019150738408279	0	0	0.00246749898722057	0	0	0	0.0140315987183737	0	0.00939122748867528	0	0.00184141715464221	0.00419843111258424	0.00497182631753397	0	0	0	0	0.000736566861856885	0	0	0	0	0	0	0	0	0	0	0.000220970058557066	0	0	0	0.00239384230103488	0	0	0	0.00456671454351269	0	0	0.0563105365889589	0.00154679040989946	0.085368099289213	0	0.00913342908702537	0.0162781276470372	0	0	0.0310831215703605	0.000110485029278533	0	0	0.02861562258314	0.00843369056826133	0.000552425146392664	0.00320406584907745	0	0	0	0.000883880234228262	0.00364600596619158	0.00235701395794203	0	0.111258424483482	0	0	0.00324089419217029	0	0	0	0.012779435053217	0	0.00335137922144883	0	0.00294626744742754	0.000220970058557066	0.0201451036717858	0.0308989798548963	0.00136264869443524	0.00243067064412772	0	0.000920708577321106	0.00243067064412772	0.000331455087835598	0.00228335727175634	0.00184141715464221	0	0	0.00556107980701948	0.000699738518764041	0	0	0.00232018561484919	0.000331455087835598	0	0	0.000147313372371377	0	0.0783338857584797	0	0.00313040916289176	0.00220970058557066	0	0	0.0356866644569661	0	0	0	0.000699738518764041	0	0.000110485029278533	0	0	0	0.000883880234228262	0.00121533532206386	0	0	0	0	0	0.000883880234228262	0	0	0.115530512282252	0	0	0	0	0	0.0121533532206386	0	0.0114536147018746	0.0773395204949729	0.00025779840164991	7.36566861856885e-05	0	0	0	0	0	0	0	0.000184141715464221	0	0	0	0	0.000220970058557066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4099.1.lib27	0	0.0105455208903485	0	0	0	0.0284254698047802	0	0.00160554643313264	0.000583835066593687	0	0	0	0	0.000437876299945265	0.124977193942711	0.00634920634920635	0	0	0.00120415982484948	0.00080277321656632	0	0	0	0	0	0	0.0146688560481664	0.00105820105820106	0.0191570881226054	0	0.00328407224958949	0.00248129903302317	0.0158730158730159	0	0	0	0.000182448458310527	0.00306513409961686	0	0.00080277321656632	0	0	0	0	0	0	0	0	0.00113118044152527	0	0	0	0.00405035577449371	0	0.00178799489144317	0	0	0.000109469074986316	0	0.0132092683816822	0.016967706622879	0.166538952745849	0	0.0116402116402116	0.0139390622149243	0	0	0.015216201423098	0	0	0	0.0087210363072432	0.000510855683269476	0.00149607735814632	0.00368545885787265	0.0152891808064222	0	0	0.00930487137383689	0.00631271665754424	0.000766283524904215	0	0.0593687283342456	0.000218938149972633	0	0	0	0.000328407224958949	0	0.00930487137383689	0	0	0	0.00361247947454844	0	0.0163473818646232	0.0751322751322751	0.000291917533296844	0.00324758255792739	0	0.00222587119138843	0.000620324758255793	0.000583835066593687	0.000218938149972633	0.00080277321656632	0.000474365991607371	0	0.00795475278233899	0.00240831964969896	0.00113118044152527	0	0.00423280423280423	0.000437876299945265	0	0.000985221674876847	0.000291917533296844	0	0.190330231709542	0	0.00186097427476738	0.000547345374931582	0	0.000474365991607371	0.0673599708082467	0.000620324758255793	0	0.000109469074986316	0.00120415982484948	0	7.29793833242109e-05	0.000985221674876847	0	0.000656814449917898	0.000364896916621055	0.000656814449917898	0	0	0	0	0	0	0	0	0	0.00853858784893268	0	0.000474365991607371	0	0	0	0.00040138660828316	0.00693304141580004	0	0	0	0.00193395365809159	0	0	0	0	0	0	0	0	0	0	7.29793833242109e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4105.1.lib27	0.000100750591909727	0.014407334643091	0	0	0.000856380031232683	0.00554128255503501	0	0	0	0	0	0.00231726361392373	0.00302251775729182	0.000251876479774319	0.0550601984786661	0.000755629439322956	0	0	0	0.000151125887864591	0	0	0	0	0.00161200947055564	0	0.000453377663593774	0	0.00105788121505214	0	0	0	0.000352627071684046	0.000201501183819455	0	0.00287139186942723	0	0.00080600473527782	0	0.0172283512165634	0	0	0	0	0	0	0	0	0.00151125887864591	0	0	0	0.000352627071684046	0	0.000100750591909727	0	0.00523903077930583	0	0	0.00161200947055564	0.00176313535842023	0.0873507631857337	0.0681577754269306	0.0114855674777089	0.0335499471059392	0	0	0.0193441136466677	0.00231726361392373	0.00191426124628482	0	0.00836229912850738	0.00196463654223969	0.0103269356707471	0.000705254143368092	0.00609541081053851	0	0	0.00322401894111128	0.000151125887864591	0.000100750591909727	0	0.106291874464762	0	0	0	0	0.000302251775729182	0	0.0068006649539066	0	0	0	0.00171276006246537	0.000604503551458365	0.0746561886051081	0.0263966550803486	0	0.00120900710291673	0	0.00141050828673618	0.000100750591909727	0.000554128255503501	0	0	0	0	0.00377814719661478	0.00151125887864591	0	0	0	0	0	0	0	0	0.254193743388242	0	0.00040300236763891	0	0	0	0.119641327892801	0	0	0.000251876479774319	0.000100750591909727	0	0	0	0	0	0.000453377663593774	0.000151125887864591	0	0	0	0.00191426124628482	0	0.00277064127751751	0	0.00040300236763891	0.00589390962671906	0.000604503551458365	0	0	0	0	0	0	0.0051382801873961	0.00831192383255252	0	0.00040300236763891	0.00040300236763891	0	0	0	0	0	0	0	0	0	0	0.000453377663593774	0	0	0	0	0	0	0	0	0.000100750591909727	0.000251876479774319	0	0.000151125887864591	0	0	0	0	0
4119.1.rerun.lib32	8.11161583387411e-05	0	0	0	0	0.00190622972096042	0	0	0	0	0	0.000648929266709929	0.001095068137573	0	0.320489941596366	0.000405580791693705	0.000446138870863076	0	0.000689487345879299	0.00287962362102531	0	0	0.00519143413367943	0	0	0	0.0105856586632057	0	0.00847663854639844	0.00478585334198572	0	0.00446138870863076	0.00146009085009734	0	0	0	0	0.000324464633354964	0	0.00101395197923426	0	0	0	0	0	0	0	0	0.00531310837118754	0.000324464633354964	0	0	0.00665152498377677	0	0.00190622972096042	0	0	0	0	0	0.000324464633354964	0.0419776119402985	0.0182105775470474	0.0155337443218689	0.0129380272550292	0	0	0	0	0	0	0.0648929266709929	0.000648929266709929	0.00993672939649578	0	0.000811161583387411	0	0	0.0209685269305646	0.018170019467878	0.00077060350421804	0	0.0197112264763141	0	0	0	0	0	0	0.00186567164179104	0	0	0	0.000121674237508112	0	0.0240509409474367	0.0593364698247891	0	0.00129785853341986	0	0.00401524983776768	0.000486696950032446	0.00166288124594419	0	0	0.000121674237508112	0.000121674237508112	0.00174399740428293	0.000608371187540558	0.000121674237508112	0	0.000162232316677482	0	0	0	0	0	0.165071382219338	0	0.000283906554185594	0.00308241401687216	0	0.000486696950032446	0.0510220635950681	0.00113562621674238	0.000202790395846853	0	0.0013789746917586	0	0	0	0.00133841661258923	0	0	0	0	0	0	8.11161583387411e-05	0	0	0	0	0.0425454250486697	0	0.000162232316677482	0.000811161583387411	0.000121674237508112	0	0.000243348475016223	0.00320408825438027	0.0115590525632706	0.00365022712524335	0.00352855288773524	0.000405580791693705	0.00365022712524335	0	0	0	0	8.11161583387411e-05	0	0	0	0.000121674237508112	0	0.000811161583387411	0.00166288124594419	0	0	0.000243348475016223	0	0	0	0	0.00073004542504867	0.00174399740428293	0	0.000162232316677482	0.000324464633354964	0.000405580791693705	0	0	0
4124.1.lib29	0	0	0.00208073241781107	0	0	0.040782355389097	0	0	0	0	0	0	0	0	0.270807324178111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249687890137328	0	0.0015605493133583	0	0	0	0	0	0	0	0	0.0203911776945485	0	0	0.000416146483562214	0	0	0	0	0	0	0	0	0	0.0942571785268414	0.0015605493133583	0.013524760715772	0.00166458593424886	0	0	0	0	0	0	0.0104036620890553	0	0	0	0	0	0	0.00488972118185601	0	0	0	0.0227840199750312	0	0	0	0	0	0	0.00561797752808989	0	0	0	0	0	0	0.0151893466500208	0	0.00676238035788598	0	0	0	0	0	0	0	0	0	0.000936329588014981	0	0	0	0	0	0	0	0	0.100915522263837	0	0.00104036620890553	0	0	0	0.00769870994590096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00613816063254265	0	0	0	0	0.00905118601747815	0	0	0.0583645443196005	0	0.00249687890137328	0.00686641697877653	0	0.00322513524760716	0.0118601747815231	0	0	0	0.0110278818143987	0	0.0239284228048273	0	0	0.0130045776113192	0.00884311277569704	0.00343320848938826	0.00863503953391594	0.00998751560549313	0	0.0148772367873491	0.115376612567624	0.018414481897628	0.0249687890137328	0	0.00582605076987099	0.00717852684144819	0.0101955888472742	0.000520183104452767
4128.1.lib27	0	0.0100530357001504	0	0	0	0.0110557006781182	0	0.000211087363782686	0	0	0	0	0	0.000765191693712235	0.133143354705929	0.00372041478666983	0	0	0	0.00311353861579461	0	0	0	0	0.158078049552759	0	0.00569935882213251	0	0.00794216206232354	0	0	0	0	0	0	0	0	0.00356209926383282	0	0	0	0	0	0	0	0	0	0	0.0129818728726352	0.000105543681891343	0	5.27718409456714e-05	0	0	0	0	0.000211087363782686	0	0	0.00630623499300773	0.00638539275442624	0.135834718594158	0.00828517902847041	0.0120847515765587	0.0157523945222829	0	0	0.0328768569091533	0.00372041478666983	0	0.000105543681891343	0.00799493390326922	0.003694028866197	0.000765191693712235	0.00688672524341012	0.000923507216549249	0	0	0.00422174727565371	0.00691311116388295	0.00145122562600596	0	0.0396316525501992	0	0	0	0	0.000131929602364178	0	0.0055410432992955	0	0.000422174727565371	0	0.013008258793108	0.000211087363782686	0.0168078313411963	0.0252513258925038	0.000844349455130742	0.0078366183804322	0	0.00018470144330985	0	0.000211087363782686	0.000923507216549249	0	0	0	0.000686033932293728	0.00160954114884298	0	0	0.000606876170875221	0	0	0.00129291010316895	0	0	0.13538615794612	0	0.00245389060397372	0	0	0.00189978627404417	0.052349666218106	0	0	0	5.27718409456714e-05	0	0	0	0	0	0.00134568194411462	0	0	0	0	0.00232196100160954	0	0	0	0	0	0.00403704583234386	0	0.0277052164964775	0	0	0	0.000131929602364178	0.00741444365286683	0.000131929602364178	0.00176785667167999	0.000158315522837014	0.00166231298978865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403440724029658	0	0.000316631045674028	7.91577614185071e-05	7.91577614185071e-05	0	0.000211087363782686	0	5.27718409456714e-05	0
