feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Faecalitalea	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Pseudomonas
run07-Cah7-151	0	0	0	0	0	0	0	325	0	10	0	0	0	5786	577	0	0	0	45	0	0	0	0	0	0	0	116	116	0	0	0	0	4	0	0	597	0	0	20	10	0	131	0	14	3	0	0	0	0	12	0	0	0	212	1700	0	200	528	0	0	155	11	0	0	1631	9	0	8	0	96	16	22	738	12	85	2	0	202	0	0	0	54	2206	2354	580	0	33	0	14	17	27	0	21	0	0	0	0	0	0	102	126	0	9	4	10	410	430	64	13	0	0	2418	46	0	12	18	0	4	3	0	3	0	2	0	0	0	3	0	0	0	0	95	0	0	0	0	0	0	20	51	0	0	0	0	173	0	0	0	0	0	0	0	0
run07-Cah7-152	5	24	0	0	507	0	0	0	2	0	131	21	6	2054	15	24	0	7	79	0	0	0	0	0	117	0	163	31	0	0	35	0	4	42	0	0	0	112	0	0	0	0	0	21	0	0	2	44	12	12	2	20	0	0	666	89	1198	692	0	0	70	4	335	9	91	3	101	17	3	56	6	10	1017	0	0	0	0	78	0	9	0	0	0	895	784	3	40	0	16	0	28	19	0	0	0	451	47	83	14	0	0	0	0	0	0	734	34	0	0	0	27	232	0	0	11	11	0	0	28	0	0	32	3	0	0	0	357	6	9	0	0	101	0	0	4	2	0	9	702	86	11	6	8	2	0	0	0	2	0	0	0	0	0
run07-Cah7-153	7	89	0	0	912	4	39	3	44	0	57	42	14	2906	163	49	0	144	59	315	0	19	0	1465	0	79	552	234	0	34	30	2	33	0	26	138	2	199	4	0	0	0	16	12	0	127	5	355	40	167	29	0	594	29	1994	522	1434	482	0	0	114	137	0	0	126	0	21	74	16	59	250	29	509	0	0	0	20	381	0	7	0	27	0	302	705	0	30	9	45	0	93	77	5	3	0	597	40	194	10	11	5	7	17	7	0	1083	0	152	0	15	2	394	17	3	0	33	29	0	141	0	0	83	17	257	0	0	0	4	0	0	0	430	0	0	2	3	79	5	395	0	0	3393	0	9	0	0	0	0	0	0	0	0	0
run07-Cah7-154	0	240	0	0	684	8	17	0	23	0	0	9	123	3335	499	0	0	139	16	0	605	501	0	52	133	0	483	168	0	0	20	661	0	0	0	104	0	0	3	7	0	4	0	0	0	48	0	38	1	92	30	24	167	327	915	20	242	127	5	0	492	5	0	0	1304	16	20	83	11	20	28	15	28	0	0	0	51	59	19	3	0	8	0	298	403	16	13	2	48	41	83	8	211	36	0	459	7	63	20	88	0	0	0	3	0	2873	2	13	6	0	61	182	37	0	7	13	25	2	25	0	0	19	11	12	0	0	0	0	0	0	0	100	0	0	0	0	0	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-155	4	569	0	0	648	0	0	34	0	0	0	0	0	3243	19	0	0	0	7	0	0	0	0	0	0	0	12	42	0	11	31	0	0	0	0	1218	0	0	17	0	0	47	0	28	0	0	2	0	0	0	0	0	0	3721	3479	0	1004	181	0	2	50	10	0	0	294	7	24	0	98	191	0	7	433	13	27	13	0	244	0	0	0	0	2474	1404	58	3	81	0	89	46	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	2228	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	0	7	0	0	0	0	0	2	0	0	0	742	0	3	3	0	0	0	0	0	0	39	0	0	0	0
run07-Cah7-156	0	633	2	0	345	7	67	0	0	41	86	119	0	2084	399	295	0	209	156	0	1083	336	0	0	0	1695	1166	648	0	46	139	0	3	0	32	0	0	0	25	0	5	4	0	2	0	0	0	9	8	417	0	0	0	72	1703	0	947	532	8	0	237	3	0	0	204	0	30	0	28	0	130	17	213	20	0	0	0	152	0	45	0	0	0	7	656	11	78	0	161	67	21	0	238	29	7	207	70	20	6	66	4	0	281	5	8	2952	4	99	183	0	30	515	1	12	7	18	10	2	112	0	0	16	14	124	0	0	0	0	0	0	1067	0	234	0	0	0	169	574	802	340	0	0	0	0	7	0	0	0	10	0	3	0	0
run07-Cah7-159	3	273	0	0	0	0	0	65	0	0	0	0	0	7290	0	0	0	45	0	0	0	527	41	0	0	0	8	44	0	0	71	0	0	719	0	0	0	0	0	0	0	7	11	224	0	0	0	0	0	0	0	6	202	364	2528	0	256	1165	0	0	183	0	0	0	6242	89	0	5	0	76	0	0	122	0	0	0	0	404	0	0	0	52	1179	381	1020	0	111	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	10	0	0	517	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-160	23	272	0	5	894	0	0	143	0	43	76	0	0	8367	0	0	0	0	120	0	0	0	0	0	0	0	176	84	0	0	37	0	0	0	24	1245	0	0	5	0	0	100	0	54	7	0	0	0	0	0	0	0	320	84	1752	0	0	79	0	0	262	16	0	6	982	11	0	112	8	275	0	0	0	310	0	0	0	211	0	0	0	0	5460	3305	32	8	245	0	431	111	53	0	265	5	0	0	0	0	0	0	0	0	3	0	3	481	0	51	0	0	0	0	22	0	0	24	0	7	0	0	0	0	0	0	2	2	635	0	0	0	0	0	0	0	7	0	0	148	0	0	0	299	0	0	3	0	0	0	0	0	0	0	0
run07-Cah7-162	0	39	0	0	122	0	0	22	0	0	0	0	0	7208	12	104	0	0	14	0	0	98	0	0	0	4	115	76	99	0	6	0	0	0	0	8	114	0	0	0	0	7	0	15	0	0	0	0	0	0	0	0	0	8	90	3	13	25	3	0	13	0	0	18	3019	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	4681	730	0	0	0	85	40	29	0	37	0	0	0	0	0	0	10	0	3	0	0	0	0	0	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	23	0	0	0	0	327	5461	2	0	25	0	0	486	0	0	5	0	0	0	0
run07-Cah7-163	9	177	0	0	1491	46	18	17	0	2	0	0	0	3386	1139	28	0	11	151	0	0	0	0	0	0	223	1025	975	0	258	78	30	12	0	0	188	0	0	0	0	0	0	0	30	1	149	0	669	125	950	192	3	31	257	5067	37	304	534	0	0	61	0	0	0	1448	0	5	0	0	82	198	200	30	0	0	0	13	248	0	3	2	0	0	318	1751	4	6	0	20	3	58	25	242	6	0	951	49	241	60	54	0	0	0	3	0	888	0	5	0	0	31	460	0	0	0	71	25	0	65	0	0	103	21	0	0	0	154	0	8	0	0	238	0	0	0	27	62	28	417	759	7	845	2	0	0	0	0	0	0	0	0	0	0
run07-Cah7-164	5	100	5	0	289	2	13	0	20	0	31	35	34	3353	170	74	0	153	179	0	0	0	0	0	0	134	747	190	0	146	80	3	18	0	108	56	0	0	2	0	0	0	8	68	4	0	5	22	13	76	0	0	0	77	935	0	564	285	3	176	64	10	8	0	590	9	3	134	33	27	19	13	12	0	1	3	9	100	0	3	0	40	1	429	977	8	42	0	77	105	107	9	84	80	0	691	37	26	23	190	8	9	0	3	0	1914	2	11	5	0	53	157	13	9	0	28	2	0	0	0	0	23	24	0	34	2	0	0	0	0	0	198	0	0	0	0	381	6	274	0	14	309	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-165	14	0	7	3	201	0	2	129	0	2	60	18	0	14281	349	100	2	42	48	0	0	0	0	0	0	0	98	225	0	6	125	2	0	0	115	578	156	0	24	0	0	176	0	177	8	8	0	5	0	5	0	0	0	0	151	0	230	351	5	0	21	8	0	17	907	0	0	0	134	60	68	0	232	0	166	0	38	24	0	0	0	0	830	4152	1210	0	33	4	156	296	30	0	51	68	138	15	17	0	0	34	0	2	0	4	0	157	10	39	42	0	416	30	237	0	0	0	0	0	0	0	48	0	0	3	0	0	0	0	0	0	0	55	0	0	0	0	14	3	439	43	10	99	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-166	2	10	0	0	189	0	31	199	0	19	0	0	0	2720	72	179	0	35	98	0	0	0	0	0	0	0	395	562	0	100	65	0	0	0	0	30	0	0	2	5	0	0	0	2	0	0	0	58	62	14	11	0	73	7	825	0	0	321	6	91	43	25	0	0	1925	0	5	0	0	43	461	0	19	126	0	13	0	124	0	0	0	0	9	229	1811	0	10	0	316	59	69	0	38	34	0	109	18	103	5	163	0	3	0	0	5	4389	0	51	102	0	83	4	7	0	4	9	0	3	13	0	5	10	0	0	5	0	5	0	0	0	0	0	0	0	4	0	92	55	271	55	0	656	0	0	2	0	0	0	0	0	0	0	0
run07-Cah7-167	9	5	0	0	153	14	0	231	0	5	0	0	0	6338	0	449	9	90	110	0	0	0	0	0	0	0	777	154	24	23	109	0	0	0	0	0	20	323	16	0	0	0	0	13	5	0	0	99	0	0	16	0	0	1192	3405	67	447	888	20	0	276	74	0	17	4605	0	30	120	0	36	67	132	23	0	0	0	45	410	0	0	0	45	54	1194	1285	11	74	0	15	22	53	6	70	0	4	1020	11	125	18	84	0	2	0	0	0	2013	7	27	0	9	153	363	47	0	0	10	4	3	48	0	0	62	12	0	0	0	183	0	0	0	0	432	0	0	3	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0
run07-Cah7-168	36	0	4	3	323	0	0	65	0	12	166	76	18	4176	158	587	0	116	28	0	0	0	0	0	0	0	110	4664	0	0	84	0	70	0	0	196	140	0	19	0	0	0	4	169	44	0	50	0	0	119	0	0	16	5	474	126	242	514	0	0	81	29	0	0	802	29	22	44	0	18	113	35	10	0	0	4	0	96	0	13	0	12	284	2209	1579	0	84	75	210	694	377	0	78	17	12	46	25	35	3	198	0	7	0	13	0	427	14	165	196	5	0	369	50	0	7	60	0	8	0	0	0	5	7	0	0	0	0	10	0	0	0	357	0	0	16	15	423	57	607	0	18	0	224	9	438	6	0	0	5	0	0	0	2
run07-Cah7-169	3	157	0	4	370	0	11	0	0	0	92	51	0	3220	222	244	0	11	84	0	0	0	0	0	0	0	698	173	0	0	60	0	12	0	14	22	0	0	2	41	0	0	0	15	0	35	0	264	113	69	4	0	62	18	288	46	812	287	0	0	63	19	65	0	383	0	13	35	6	85	160	7	29	0	0	0	0	125	0	6	0	0	0	13112	976	0	48	0	26	12	55	7	20	0	0	308	22	107	11	0	0	0	0	0	3	3374	0	20	47	0	45	646	0	2	3	14	38	6	51	0	9	18	7	0	0	0	52	0	0	5	94	0	54	0	0	0	168	116	226	0	0	2650	0	0	0	0	0	6	0	0	0	0	0
run07-Cah7-170	9	55	5	0	1832	0	4	0	7	0	266	43	3	2582	16	0	0	11	68	84	0	0	1872	0	896	0	20	166	0	23	100	192	0	194	0	0	0	118	0	0	0	0	0	52	4	2	2	72	8	49	7	0	160	25	1123	829	991	735	0	0	23	46	152	0	380	5	119	17	6	46	397	9	317	0	0	0	4	198	7	14	0	3	0	2324	388	0	45	0	49	0	56	29	12	0	0	207	37	37	11	0	0	0	37	0	0	2055	0	13	0	0	41	250	0	0	0	2	4	0	32	4	0	63	5	30	0	0	216	0	20	0	0	251	24	0	3	9	0	8	460	0	22	221	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-171	0	0	2	0	545	0	0	0	2	0	47	3	0	7478	0	10	0	90	131	9	692	750	221	10	0	0	119	55	8	26	176	218	0	41	0	0	180	296	14	0	0	0	0	7	0	0	0	0	0	266	0	0	0	0	165	10	72	293	0	0	21	0	11	0	431	0	5	0	0	6	89	0	12	0	0	0	0	64	0	0	0	0	0	502	370	0	37	7	0	452	52	0	34	7	0	10	2	0	9	108	0	4	0	16	0	345	4	0	109	2	0	16	17	0	0	0	0	5	9	0	0	2	0	24	0	0	0	0	0	0	0	140	0	0	3	0	690	0	1348	6471	0	0	5	0	0	0	0	0	0	0	0	0	0
run07-Cah7-172	3	342	7	0	939	9	3	0	6	0	111	44	0	2688	163	75	6	39	63	0	0	0	0	0	5	7	170	210	0	24	80	0	47	0	0	356	0	0	0	0	0	4	0	56	0	0	3	148	0	13	0	0	36	310	1747	161	1078	483	0	0	132	10	0	0	506	4	21	173	8	73	85	52	363	0	0	0	41	377	4	26	0	88	0	344	724	2	48	0	22	21	8	5	13	0	0	84	29	16	0	67	0	0	96	0	0	2541	0	38	21	0	3	720	0	0	0	4	0	0	8	0	0	7	0	0	0	0	3	0	4	0	27	0	45	21	2	0	73	34	83	0	19	0	0	2	8	0	0	0	0	0	0	0	0
run07-Cah7-173	2	14	6	0	737	0	2	75	0	17	0	0	0	6380	243	109	0	102	109	19	0	515	0	0	0	0	533	67	0	0	96	0	0	0	52	129	0	0	22	0	0	23	0	75	3	0	0	0	0	0	0	0	76	65	1202	67	557	145	0	0	95	0	16	0	1318	0	2	0	0	11	0	8	60	0	0	9	0	49	0	0	0	74	1048	900	1447	0	42	0	317	30	22	0	71	0	0	8	0	0	0	78	0	0	0	11	0	99	0	5	35	5	0	80	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	460	17	591	0	4	0	0	0	0	0	0	0	0	0	0	5	0
run07-Cah7-174	4	2817	7	0	1552	0	0	0	0	0	56	19	5	1817	79	12	0	45	3	29	678	248	244	35	6	0	222	785	0	147	2	0	0	0	0	274	0	68	0	5	0	0	0	65	0	23	0	70	0	253	0	0	256	71	2419	21	444	492	0	0	192	13	18	0	281	6	26	95	14	12	43	47	162	10	0	0	0	210	2	0	0	938	0	4021	504	0	30	0	51	50	47	0	19	11	0	134	26	69	9	0	0	0	0	4	0	3230	5	35	12	0	69	197	0	0	9	11	0	2	49	86	0	8	0	4	0	0	0	0	0	0	0	10	40	22	0	0	172	0	407	0	4	6	0	7	0	0	0	0	3	0	0	0	0
run07-Cah7-175	0	269	0	0	1159	0	21	2	0	7	0	0	44	7151	61	35	0	56	11	0	0	0	0	0	0	0	149	156	0	0	24	29	0	0	0	400	0	0	8	0	0	5	0	0	0	0	0	5	0	0	0	0	37	287	857	103	373	508	0	0	171	0	0	0	1104	11	4	35	0	52	70	3	136	0	0	0	0	242	0	14	0	34	818	1817	799	0	56	0	0	49	21	0	63	0	0	6	4	0	0	0	0	0	0	2	3	2505	0	79	3	0	54	308	5	0	3	5	0	0	0	0	0	7	0	0	0	0	234	0	0	0	0	0	4	0	0	0	0	0	1218	491	0	82	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-176	8	474	0	0	558	0	0	0	27	0	48	15	75	6616	234	15	0	59	38	0	0	126	0	0	0	349	186	240	4	0	0	0	8	0	0	504	0	78	2	10	0	0	0	54	13	0	0	168	4	7	0	55	186	66	666	32	1278	200	0	0	302	9	15	0	505	15	42	81	15	41	5	16	312	0	0	0	0	113	0	11	0	38	0	1089	1591	4	60	0	16	59	14	7	13	0	3	25	8	53	15	10	0	0	56	0	4	5430	0	17	14	0	32	528	0	4	3	3	0	3	34	78	0	4	6	0	2	0	14	6	0	0	263	34	0	50	0	0	0	5	598	0	0	0	0	5	0	0	0	0	0	0	0	0	0
run07-Cah7-177	8	85	4	0	1120	0	0	4	18	0	102	4	64	4800	553	40	0	152	53	0	0	0	0	0	0	0	386	159	0	0	33	0	0	0	20	288	0	17	4	2	0	0	0	60	0	0	0	444	0	0	3	0	437	130	2990	256	773	201	0	0	154	17	43	0	627	0	14	199	77	96	49	17	121	34	252	0	7	192	0	2	0	36	0	1268	1723	0	45	3	14	110	31	0	141	0	0	460	12	36	0	56	4	7	137	0	0	6134	0	0	6	0	8	201	20	0	0	2	0	3	40	0	12	17	0	0	3	0	134	2	0	0	0	0	52	0	3	0	0	140	573	0	5	7	3	19	4	0	0	0	0	0	1241	0	0
run07-Cah7-178	25	68	2	0	1648	3	0	0	0	0	30	16	10	7646	66	282	0	54	6	0	0	239	0	0	17	0	78	328	0	0	4	0	20	89	94	123	0	130	0	0	0	15	0	78	0	0	4	6	0	0	0	0	27	17	1309	13	293	539	0	0	214	0	3	0	810	0	5	20	20	13	47	0	171	0	0	0	20	59	0	4	0	67	0	2414	1308	3	283	0	14	79	105	0	145	0	0	8	25	0	0	0	0	0	0	2	0	1227	0	0	4	0	0	257	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	18	0	3	4	750	0	2	10	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-179	0	300	0	0	1070	53	79	91	0	16	0	0	0	3441	404	73	17	62	59	0	0	0	0	0	0	0	554	143	0	0	26	0	0	0	0	328	0	0	2	0	5	0	17	329	0	0	0	67	0	0	2	5	282	316	1967	259	425	564	0	0	792	36	0	0	959	48	35	127	16	70	46	23	68	0	0	0	4	469	0	19	0	39	45	1176	837	14	78	0	12	17	19	22	2	11	0	147	40	32	0	72	0	0	0	0	0	4915	0	26	0	4	0	365	5	0	0	9	0	0	46	0	0	0	4	0	0	0	398	0	81	17	0	200	0	0	2	4	212	0	395	0	17	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-180	4	687	0	0	1121	0	10	257	0	21	0	0	0	4730	1125	0	0	57	240	0	0	0	0	0	0	0	513	317	0	0	40	0	0	0	3	576	0	261	12	0	0	5	0	75	0	0	0	36	0	62	0	0	551	625	2792	35	607	336	2	0	426	6	0	0	813	27	35	0	11	58	18	4	43	0	0	0	41	376	0	14	0	250	73	368	1081	6	168	0	281	109	38	2	123	31	0	50	22	0	0	109	0	0	0	0	0	4268	0	5	0	0	107	843	26	0	0	4	0	1	30	0	0	3	0	0	2	0	90	0	0	0	0	0	71	0	2	0	320	2	727	0	0	4	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-181	9	220	4	0	733	0	0	0	2	0	122	0	17	7318	335	5	0	131	9	0	0	0	0	358	0	0	219	583	0	9	82	0	5	0	2	169	0	0	0	0	0	2	0	54	2	0	2	186	0	21	0	0	31	208	1118	122	1180	513	0	0	237	11	0	0	488	0	23	26	15	264	202	2	82	0	0	0	0	243	0	4	2	54	36	683	1299	0	73	0	28	68	21	10	105	0	4	92	30	116	10	74	0	0	8	0	0	3353	7	34	13	2	85	198	4	0	0	5	0	0	16	0	0	19	2	0	0	0	11	0	3	0	19	0	20	0	0	0	82	410	2	46	0	132	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-182	2	1429	6	0	1582	0	0	30	0	0	203	0	2	2077	23	0	0	4	2	0	0	0	0	0	0	0	63	0	0	0	5	0	0	0	0	2121	0	0	0	0	0	3	0	46	0	0	0	26	0	0	0	0	547	789	2900	195	478	484	0	0	580	0	0	0	825	213	9	229	52	32	0	22	296	2	0	52	0	303	0	6	2	0	154	30	110	15	60	0	0	5	0	0	8	0	0	2	0	0	0	0	0	0	42	0	0	2119	0	0	0	0	20	533	2	0	0	0	0	0	6	0	0	0	0	0	0	0	26	0	0	0	16	0	0	0	7	0	0	178	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-183	0	568	2	0	1523	0	11	21	0	0	175	192	0	5013	0	0	0	0	0	0	0	0	0	4	0	0	534	0	0	0	47	0	0	0	2	182	0	0	0	37	0	0	3	447	0	0	5	32	0	0	0	0	184	154	1651	353	1123	715	0	0	322	34	0	0	230	59	36	60	47	92	219	4	328	0	0	0	0	290	0	11	0	43	0	755	1303	11	89	4	54	10	29	0	17	2	0	198	28	0	14	12	0	0	0	0	0	3002	0	101	0	0	120	731	16	0	32	4	0	4	61	0	0	16	0	0	4	0	10	0	56	0	0	0	167	0	7	0	0	186	28	0	3	0	0	0	0	0	0	0	23	0	0	0	0
run07-Cah7-184	3	925	2	2	0	19	11	4	33	0	105	0	0	3561	79	21	0	36	89	274	0	178	0	170	0	0	178	136	0	4	27	21	13	0	27	366	0	301	3	0	0	0	15	78	0	8	0	346	77	357	64	22	216	75	936	50	604	235	9	0	211	11	0	4	206	69	37	51	15	45	30	7	219	0	0	11	28	127	0	50	2	193	0	102	1618	19	78	2	63	14	26	45	59	0	0	659	48	1094	34	80	3	0	626	0	0	2958	3	117	3	4	290	487	3	0	83	110	37	0	151	0	0	28	6	0	0	0	11	0	32	0	0	111	0	0	5	0	48	252	0	0	0	95	0	0	0	0	0	0	0	0	0	19	84
run07-Cah7-185	0	17	0	0	421	0	38	101	31	59	0	0	0	3745	484	85	22	0	120	0	0	0	0	0	0	0	598	120	0	350	93	0	0	0	3	438	8	250	16	0	0	0	0	174	0	0	0	0	0	76	7	0	62	389	1337	58	965	387	0	46	266	4	0	0	935	0	32	142	22	20	172	6	17	0	0	3	0	366	0	6	0	40	16	447	1624	15	35	0	72	41	100	3	93	18	8	57	7	65	0	85	0	0	0	9	0	3501	0	60	91	0	75	194	10	3	3	14	0	6	25	0	0	13	11	0	6	0	0	0	0	0	0	0	9	0	0	0	230	558	0	0	7	9	0	0	0	0	6	0	0	0	0	0	0
run03-99	0	64	68	0	0	0	0	0	0	0	0	0	0	4915	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3	0	0	0	0	382	0	0	0	0	0	0	0	3	299	24	0	0	0	0	0	0	0	0	22	2171	0	0	0	0	0	0	0	0	365	515	0	0	0	0	0	0	0	699	58	0	0	0	438	0	0	0	0	1138	3328	44	0	22	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	9	75	0	0	0	2794	82	0	0	0	0	6	0	0	0	0	0	0	0
run03-143	320	1039	568	35	3822	0	0	8	0	0	191	0	0	5027	2	0	0	0	0	0	0	0	16	13	0	0	0	318	0	0	0	0	0	0	7	0	0	0	0	0	0	90	0	7455	124	0	43	0	0	0	0	36	0	6	4135	0	0	522	0	0	50	0	0	0	327	0	0	0	0	65	56	0	187	0	0	0	0	86	0	6	0	248	0	226	1112	0	59	0	0	0	0	0	0	0	0	0	7	0	117	0	0	0	0	0	0	1566	0	19	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	2	35	159	0	0	0	0	0	0	16	5	752	141	0	7	0	38	838	0	0	0	0	0	3	107	0	11	0	12	5
run04-146	22	1394	64	3	5658	0	0	9	0	0	228	0	0	2923	10	0	0	2	3	0	0	0	0	0	0	0	0	205	0	0	0	0	0	2	0	0	0	5	0	0	0	68	0	903	32	0	3	0	0	0	0	52	0	12	6227	0	0	559	2	0	98	0	0	0	454	5	0	0	0	180	178	0	283	0	0	0	8	111	0	22	0	389	10	101	999	0	93	0	0	0	0	0	0	3	0	0	13	0	264	0	0	0	0	0	0	2221	0	18	0	0	0	93	0	0	0	0	0	0	2	0	0	0	0	0	7	18	0	10	0	0	5	0	0	11	387	0	0	28	3	0	117	0	3	0	0	0	0	135	0	13	0	0	7
run02-123	35	1320	215	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0	0	0	0	35	0	0	0	0	0	0	199	0	1433	6	0	32	0	0	0	0	11	0	0	1347	0	0	0	0	0	0	0	0	0	402	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	932	710	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	0	0	0	0	0	736	0	0	0	31	0	703	0	0	0	0	1128	0	0	0	2	0	2831	0
run02-173	7	648	35	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	509	0	0	0	0	0	0	294	0	464	0	0	3	0	0	0	0	4	0	6	1196	0	0	0	0	0	0	0	0	0	855	97	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	745	636	765	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	817	0	0	0	13	0	260	0	2	0	0	488	0	0	0	18	0	1044	4
run06-111	32	8	73	4	237	9	0	0	35	20	0	0	0	2246	133	214	0	24	156	0	0	0	0	0	0	0	279	0	0	0	18	0	2	0	6	0	0	0	0	0	0	0	0	3248	60	0	33	0	0	0	0	1476	272	3	904	395	226	359	0	0	56	8	0	4	229	18	9	75	0	72	2	21	281	0	0	0	21	238	0	6	4	0	0	0	2887	24	77	0	24	0	35	154	66	7	0	178	23	41	0	19	0	0	0	2	0	418	0	62	0	0	804	288	0	0	0	0	0	0	0	0	0	0	0	0	5	0	31	0	0	0	0	250	139	0	58	175	169	36	0	3803	88	674	0	0	0	247	0	0	4	0	0	69	0
